song,artist,class
Beautiful Goodbye,Jennifer Hanson,7
Beautiful In My Eyes,Joshua Kadison,1
Beautiful Lasers (2 Ways),Lupe Fiasco Featuring MDMA,6
Beautiful Liar,Beyonce & Shakira,0
Beautiful Life,Nick Fradiani,9
Beautiful Life,Ace Of Base,1
Beautiful Love,The Afters,5
Beautiful Mess,Diamond Rio,2
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,1
Beautiful Monster,Ne-Yo,5
Beautiful Now,Zedd Featuring Jon Bellion,6
Beautiful Obsession,Sir Chauncey and his exciting strings,8
Beautiful Pain,Eminem Featuring Sia,9
Beautiful Pain (Losin My Mind),Polo G,9
Beautiful People,Ed Sheeran Featuring Khalid,1
Beautiful People,Chris Brown Featuring Benny Benassi,4
Beautiful People,Bobby Vee And The Strangers,3
Beautiful People,The New Seekers featuring Eve Graham,6
Beautiful People,Kenny O'Dell,3
Beautiful Soul,Jesse McCartney,1
Beautiful Stranger,Madonna,1
Beautiful Sunday,Daniel Boone,1
Beautiful Trauma,P!nk,7
Beautiful Trip,Kid Cudi,9
Beauty,Dru Hill,7
Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,0
Beauty And The Beast,Ariana Grande & John Legend,8
Beauty And The Beast,Celine Dion And Peabo Bryson,0
Beauty In The Benz,Tory Lanez Featuring Snoop Dogg,8
Beauty Is Only Skin Deep,The Temptations,0
Because,The Dave Clark Five,0
Because I Got High,Afroman,1
Because I Love You,Billy Stewart,9
Because I Love You (The Postman Song),Stevie B,0
Because Of Love,Janet Jackson,0
Because Of You,Reba McEntire Duet With Kelly Clarkson,4
Because Of You,Ne-Yo,0
Because Of You,98 Degrees,0
Because Of You,Kelly Clarkson,0
Because Of You,The Cover Girls,2
Because Of You,Chris Montez,7
"Because The Night,10",000 Maniacs,1
Because The Night,Patti Smith Group,1
Because They're Young,Duane Eddy And The Rebels,0
Because You Love Me,Jo Dee Messina,5
Because You're Young,Jimmie Rodgers,6
Bed,Nicki Minaj Featuring Ariana Grande,4
Bed,J. Holiday,0
Bed And Board,Barbara Mason,6
Bed Intruder Song,Antoine Dodson & The Gregory Brothers Featuring Kelly Dodson,8
Bed Of Lies,Nicki Minaj Featuring Skylar Grey,6
Bed Of Rose's,The Statler Brothers,5
Bed Of Roses,Bon Jovi,0
BedRock,Young Money Featuring Lloyd,0
Bedroom Floor,Liam Payne,9
Beds Are Burning,Midnight Oil,1
Bedtime Story,Madonna,4
Bedtime Story,Tammy Wynette,8
Beechwood 4-5789,Carpenters,7
Beechwood 4-5789,The Marvelettes,1
Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),0
Been There,Clint Black With Steve Wariner,4
Been To Canaan,Carole King,2
Been Too Long On The Road,Mark Lindsay,9
Been You,Justin Bieber,8
Beep,Bobby V Featuring Yung Joc,5
Beep,The Pussycat Dolls Featuring will.i.am,1
Beep Beep,The Playmates,0
Beer Barrel Polka/Dick And Jane,Bobby Vinton,3
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,3
Beer For My Horses,Toby Keith Duet With Willie Nelson,2
Beer In Mexico,Kenny Chesney,6
Beer Money,Kip Moore,5
Beer Never Broke My Heart,Luke Combs,2
Beers Ago,Toby Keith,5
Beers And Sunshine,Darius Rucker,4
Beez In The Trap,Nicki Minaj Featuring 2 Chainz,4
Before And After,Chad & Jeremy,1
Before He Cheats,Carrie Underwood,0
Before I Go,Starship,6
Before I Grow Too Old,Fats Domino,8
Before I Let Go,Beyonce,6
Before I Let You Go,BLACKstreet,0
Before It's Too Late (Sam And Mikaela's Theme),Goo Goo Dolls,8
Before My Heart Finds Out,Gene Cotton,2
Before The Next Teardrop Falls,Freddy Fender,0
Before You Go,Lewis Capaldi,0
Before You Go,Buck Owens,8
Before You Walk Out Of My Life/Like This And Like That,Monica,0
Beg For It,Iggy Azalea Featuring M0,2
Beg Me,Chuck Jackson,4
"Beg, Borrow And Steal",Ohio Express,2
"Beg, Borrow Or Steal",Hughes/Thrall,7
"Beg, Steal Or Borrow",The New Seekers,8
Beggin',Maneskin,1
Beggin',Madcon,7
Beggin',The 4 Seasons Featuring the Sound of Frankie Valli,1
Beggin' On Your Knees,Victorious Cast Featuring Victoria Justice,5
Begging To You,Marty Robbins,7
Begin Again,Taylor Swift,0
Beginning To Feel The Pain,Mac Davis,9
Beginnings/Colour My World,Chicago,0
Behind Bars,Slick Rick,8
Behind Barz,Drake,7
Behind Blue Eyes,Limp Bizkit,7
Behind Blue Eyes,The Who,3
Behind Closed Doors,Charlie Rich,1
Behind The Door,Cher,9
Behind These Hazel Eyes,Kelly Clarkson,0
Bei Mir Bist Du Schön,Louis Prima And Keely Smith,6
Beibs In The Trap,Travis Scott,8
Being With You,Smokey Robinson,0
Believe,Mumford & Sons,3
Believe,Staind,8
Believe,Meek Mill Featuring Justin Timberlake,8
Believe,Brooks & Dunn,5
Believe,Lenny Kravitz,5
Believe,Elton John,1
Believe,Cher,0
Believe Half Of What You See (And None Of What You Hear),Leon Haywood,9
Believe In Me,Dan Fogelberg,4
Believe In Me Baby - Part I,Jesse James,9
Believe It,PARTYNEXTDOOR & Rihanna,2
Believe Me,Lil Wayne Featuring Drake,2
Believe Me,Royal Teens,2
Believe What I Say,Kanye West,2
Believer,Imagine Dragons,0
Bell Bottom Blues,Derek & The Dominos,9
Bell Bottom Blues,Eric Clapton,7
Bella Linda,The Grass Roots,2
Bella y Sensual,Romeo Santos Featuring Nicky Jam & Daddy Yankee,9
Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,8
Belle,Al Green,8
"Bells, Bells, Bells (The Bell Song)",Billy & Lillie,8
Belly,Lil Baby & Gunna,7
Belly Dancer (Bananza),Akon,2
Ben,Michael Jackson,0
Ben Crazy,Dickie Goodman,4
"Bend Me, Shape Me",The American Breed,0
Bend Ova,Lil Jon Featuring Tyga,9
Beneath Your Beautiful,Labrinth Featuring Emeli Sande,3
Bennie And The Jets,Elton John,0
Bent,matchbox twenty,0
Berlin Melody,Billy Vaughn And His Orchestra,6
Bermuda,Linda Scott,6
Bernadette,Four Tops,0
Berzerk,Eminem,0
Besame Mucho (Part I),The Coasters,6
Best Beat In Town,Switch,6
Best Day Of My Life,American Authors,1
Best Days Of Your Life,Kellie Pickler,4
Best Friend,Saweetie Featuring Doja Cat,1
Best Friend,Young Thug,4
"Best Friend,Sofi Tukker Featuring NERVO", The Knocks & Alisa Ueno,8
Best Friend,Brandy,3
Best Friend,50 Cent & Olivia,3
Best Friend,Puff Daddy Featuring Mario Winans & Hezekiah Walker & The Love Fe,5
Best Friend's Brother,Victorious Cast Featuring Victoria Justice,8
Best Friends,Sophia Grace,8
Best I Ever Had,Drake,0
Best I Ever Had,Gavin DeGraw,7
Best I Ever Had,Gary Allan,5
Best I Ever Had (Grey Sky Morning),Vertical Horizon,5
Best Life,Cardi B Featuring Chance The Rapper,3
Best Love Song,T-Pain Featuring Chris Brown,3
Best Mistake,Ariana Grande Featuring Big Sean,4
Best Of Both Worlds,Hannah Montana,9
Best Of Both Worlds,Lulu,3
Best Of Intentions,Travis Tritt,2
Best Of Me,Mya Featuring Jadakiss,4
Best Of My Love,The Emotions,0
Best Of My Love,Eagles,0
Best Of Times,Peter Cetera,5
Best Of You,Foo Fighters,1
Best Part,Daniel Caesar Featuring H.E.R.,7
Best Part Of Me,Ed Sheeran Featuring YEBBA,9
Best Shot,Jimmie Allen,3
Best Song Ever,One Direction,0
Best Thing,Styx,8
Best Thing I Never Had,Beyonce,1
Best Thing That Ever Happened To Me,The Persuaders,8
Best Thing That Ever Happened To Me,Gladys Knight And The Pips,0
Bet I,B.o.B Featuring T.I. & Playboy Tre,7
Bet On It,Zac Efron,4
Bet Your Heart On Me,Johnny Lee,5
"Betcha By Golly, Wow,The Stylistics Featuring Russell Thompkins",Jr.,0
Betcha Can't Do It Like Me,D4L,7
Betcha Say That,Gloria Estefan & Miami Sound Machine,3
Betcha She Don't Love You,Evelyn King,4
Betcha'll Never Find,Chantay Savage,6
Beth,Glee Cast,7
Beth/Detroit Rock City,KISS,0
Betrayal,Trippie Redd Featuring Drake,6
Betrayed,Lil Xan,6
Bette Davis Eyes,Kim Carnes,0
Better,Zayn,8
Better,Khalid,0
Better As A Memory,Kenny Chesney,4
Better Be Good To Me,Tina Turner,0
Better Be Home Soon,Crowded House,4
"Better Believe,Belly", The Weeknd & Young Thug,8
Better By The Pound,Funkadelic,9
Better Days,NEIKED X Mae Muller X Polo G,3
Better Days,Ant Clemons Featuring Justin Timberlake,9
Better Days,WC Featuring Jon B.,6
Better Days,Goo Goo Dolls,3
Better Days,Melissa Manchester,7
Better Days (And The Bottom Drops Out),Citizen King,2
Better Dig Two,The Band Perry,2
Better In Time,Leona Lewis,1
Better Life,Keith Urban,4
Better Love Next Time,Dr. Hook,1
Better Man,Little Big Town,3
Better Now,Post Malone,0
Better Off Alone,Alice Deejay,2
Better Place To Be (Parts 1 & 2),Harry Chapin,8
Better Tell Him No,The Starlets,3
Better Than I Know Myself,Adam Lambert,7
Better Than I Used To Be,Tim McGraw,5
Better Than Me,Hinder,3
Better Than Me,Terry Dexter,9
Better Than Revenge,Taylor Swift,5
Better Than You,Lisa Keith,3
Better Things,The Kinks,9
Better To Give Than Receive,Joe Hinton,8
Better Together,Luke Combs,1
Better Use Your Head,Little Anthony And The Imperials,5
Better With The Lights Off,New Boyz Feat. Chris Brown,3
Betty,Taylor Swift,4
Betty In Bermudas,The Dovells,4
Betty Lou Got A New Pair Of Shoes,Bobby Freeman,3
Betty My Angel,Jerry Fuller,8
Between Her Goodbye And My Hello,Gladys Knight And The Pips,5
Between Me And You,Ja Rule Featuring Christina Milian,1
Between The Raindrops,Lifehouse Featuring Natasha Bedingfield,7
Between You And Me,dc Talk,2
Beverly Hills,Weezer,0
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,3
Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,3
Bewildered,James Brown And The Famous Flames,3
Beyond,Herb Alpert,4
Beyond The Blue Horizon,Lou Christie,7
Beyond The Invisible,Enigma,8
Beyond The Sea,Bobby Darin,0
Beyond The Sunset,Pat Boone,7
Bezerk,Big Sean Featuring A$AP Ferg & Hit-Boy,8
"Bia' Bia',Lil Jon & The East Side Boyz Featuring Ludacris, Too Short", Big Kap & Chyna Whyte,9
Bichiyal,Bad Bunny & Yaviah,8
Bichota,Karol G,7
Bickenhead,Cardi B,4
Bicycle Race/Fat Bottomed Girls,Queen,2
Big Bad John,Jimmy Dean,0
"Big Bank,YG Featuring 2 Chainz", Big Sean & Nicki Minaj,1
Big Big World,Emilia,9
Big Big World,Johnny Burnette,5
Big Blue Note,Toby Keith,5
"Big Boat,Peter", Paul & Mary,9
Big Bopper's Wedding,Big Bopper,3
Big Boss Line,Jackie Wilson,9
Big Boss Man,Elvis Presley,3
Big Boss Man,Jimmy Reed,7
Big Boy Diamonds,Gucci Mane Featuring Kodak Black & London On Da Track,9
Big Boy Pete,The Olympics,4
Big Brown Eyes,The Redjacks,8
Big Bruce,Steve Greenberg,9
Big Chips,R. Kelly & Jay-Z,3
Big City Miss Ruth Ann,Gallery,2
Big Cold Wind,Pat Boone,1
Big Crash,Eddie Money,5
Big Daddy,Hev-D,1
Big Daddy,Jill Corey,9
Big Deal,LeAnn Rimes,2
Big Energy,Latto,8
Big Fun,Kool & The Gang,2
Big Gangsta,Kevin Gates,8
Big Girls Don't Cry,Fergie,0
Big Girls Don't Cry,The 4 Seasons,0
Big Green Tractor,Jason Aldean,1
Big In Japan,Alphaville,6
Big In Vegas,Buck Owens and The Buckaroos,9
Big Iron,Marty Robbins,2
Big John,The Shirelles,2
Big Leg Woman (With A Short Short Mini Skirt),Israel Popper Stopper Tolbert,6
Big Log,Robert Plant,1
Big Love,Fleetwood Mac,0
Big Love,Joe Henderson,7
Big Machine,Goo Goo Dolls,6
Big Man,The Four Preps,6
Big Man In Town,The 4 Seasons Featuring the Sound of Frankie Valli,1
Big Mistake,Peter Cetera,6
Big Night,Big Time Rush,7
Big Ole Freak,Megan Thee Stallion,6
Big Paper,DJ Khaled Featuring Cardi B,8
Big Party,Barbara & The Browns,9
Big Pimpin',Jay-Z Featuring UGK,1
Big Poppa/Warning,The Notorious B.I.G.,0
Big Purr (Prrdd),Coi Leray & Pooh Shiesty,6
Big Rings,Drake & Future,5
"Big River, Big Man",Claude King,8
Big Shot,Kendrick Lamar & Travis Scott,7
Big Shot,Billy Joel,1
Big Star,Kenny Chesney,2
Big Stepper,Roddy Ricch,9
Big Talk,Warrant,9
Big Things Poppin' (Do It),T.I.,0
Big Time,Peter Gabriel,0
Big Time,Lou Christie,9
Big Time Operator,Keith Hampshire,8
Big Time Sensuality,Bjork,8
Big Wide World,Teddy Randazzo,5
Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,4
Big Yellow Taxi,Amy Grant,6
Big Yellow Taxi,Joni Mitchell,2
Big Yellow Taxi,The Neighborhood,2
"Big, Big Plans",Chris Lane,4
Bigfoot,Bro Smith,5
Bigger,Justin Bieber,9
"Bigger > You,2 Chainz", Drake & Quavo,5
Bigger Than Life,Lil Uzi Vert,3
Bigger Than My Body,John Mayer,3
Biggest Alley Oop,Quavo,8
Biggest Part Of Me,Ambrosia,0
Bill,Peggy Scott-Adams,8
"Bill Bailey, Won't You Please Come Home",Ella Fitzgerald,7
Bill Gates,Lil Wayne,7
Billie Baby,Lloyd Price,8
Billie Bossa Nova,Billie Eilish,6
Billie Jean,David Cook,4
Billie Jean,Michael Jackson,0
Billion Dollar Babies,Alice Cooper,5
Billionaire,Travie McCoy Featuring Bruno Mars,0
