song,artist,class
I Believe,Fantasia,0
I Believe,Diamond Rio,3
I Believe,Blessid Union Of Souls,0
I Believe,The Sounds Of Blackness,9
I Believe,Chilliwack,3
I Believe,The Bachelors,3
I Believe I Can Fly,Jermaine Paul,8
I Believe I'll Love On,Jackie Wilson,9
I Believe I'm Gonna Love You,Frank Sinatra,4
I Believe I'm Gonna Make It,Joe Tex,6
I Believe In Father Christmas,Greg Lake,9
I Believe In Love,Kenny Loggins,6
I Believe In Music,Gallery,2
I Believe In You,Stryper,8
I Believe In You,Don Williams,2
I Believe In You,Robert & Johnny,9
I Believe In You (You Believe In Me),Johnnie Taylor,1
I Believe You,Carpenters,6
I Believe You,Dorothy Moore,2
I Believed It All,Pozo Seco Singers,9
I Belong To You,Lenny Kravitz,7
I Belong To You,Love Unlimited,2
I Belong To You (Every Time I See Your Face),Rome,0
I Belong To You/How Many Ways,Toni Braxton,2
I Bet,Ciara,4
I Bet He Don't Love You (Like I Love You),The Intruders,9
I Bet My Life,Imagine Dragons,2
"I Breathe In, I Breathe Out",Chris Cagle,3
I Call It Love,Lionel Richie,6
I Call It Love,The Manhattans,9
I Call My Baby Candy,The Jaggerz,7
I Call Your Name,Switch,8
I Called Mama,Tim McGraw,5
I Can,Nas,1
I Can Do Anything,3OH!3,9
I Can Do That,Montell Jordan,1
I Can Dream About You,Dan Hartman,0
I Can Hear Music,The Ronettes Featuring Veronica,9
I Can Hear Music,The Beach Boys,2
I Can Help,Billy Swan,0
I Can Love You,Mary J. Blige,2
I Can Love You Better,Dixie Chicks,7
I Can Love You Like That,All-4-One,0
I Can Make It Better,Luther Vandross,7
I Can Make It Thru The Days (But Oh Those Lonely Nights),Ray Charles,8
I Can Make It With You,Jackie DeShannon,6
I Can Make It With You,Pozo Seco Singers,3
I Can Never Go Home Anymore,The Shangri-Las,0
I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne,4
I Can Only Imagine,MercyMe,7
I Can Remember,James & Bobby Purify,5
I Can See,Mac Miller,6
I Can See Clearly Now,Johnny Nash,0
I Can See For Miles,The Who,0
I Can Show You,Lil Uzi Vert,6
I Can Sing A Rainbow/Love Is Blue,The Dells,2
I Can Survive,Triumph,9
I Can Take Care Of Myself,Billy & The Beaters,3
I Can Take It From There,Chris Young,6
I Can Take Or Leave Your Loving,Herman's Hermits,2
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,1
I Can Understand It,The New Birth,3
I Can't Ask For Anymore Than You,Cliff Richard,7
I Can't Be All Bad,Johnny Adams,8
I Can't Be You (You Can't Be Me),The Glass House,8
I Can't Believe I'm Losing You,Frank Sinatra,5
I Can't Believe That You've Stopped Loving Me,Charley Pride,7
I Can't Believe What You Say (For Seeing What You Do),Ike & Tina Turner,9
I Can't Believe You Love Me,Tammi Terrell,7
I Can't Control Myself,The Troggs,4
I Can't Dance,Genesis,0
I Can't Dance To That Music You're Playin',Martha Reeves & The Vandellas,4
I Can't Do Enough,The Dells,9
I Can't Do It By Myself,Anita Bryant,8
I Can't Drive 55,Sammy Hagar,2
I Can't Explain,The Who,9
I Can't Face The Fact,Gina Go-Go,7
"I Can't Get Enough,benny blanco, Tainy", Selena Gomez & J Balvin,6
I Can't Get Next To You,The Temptations,0
I Can't Get Next To You,Al Green,5
I Can't Get Over You,Brooks & Dunn,5
I Can't Get You Out Of My Heart,Al Martino,4
I Can't Give You Anything But Love,Bert Kaempfert And His Orchestra,9
I Can't Go For That (No Can Do),Daryl Hall John Oates,0
I Can't Go For That / You Make My Dreams,Glee Cast,7
I Can't Go On Livin' Baby Without You,Nino Tempo & April Stevens,8
I Can't Grow Peaches On A Cherry Tree,Just Us,3
I Can't Hate You Anymore,Nick Lachey,8
I Can't Hear You,Betty Everett,6
I Can't Hear You No More/Music Is My Life,Helen Reddy,2
I Can't Help It,Andy Gibb & Olivia Newton-John,1
I Can't Help It,Bananarama,4
I Can't Help It,Adam Wade,6
I Can't Help It (If I'm Still In Love With You),Al Martino,9
I Can't Help It (If I'm Still In Love With You),B.J. Thomas,9
I Can't Help It (If I'm Still In Love With You),Johnny Tillotson,2
I Can't Help Myself,Eddie Rabbitt,7
I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,0
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer,3
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Donnie Elbert,2
I Can't Hold Back,Survivor,1
I Can't Hold On,Karla Bonoff,7
I Can't Leave You Alone,George McCrae,4
I Can't Leave Your Love Alone,Clarence Carter,4
I Can't Let Go,Linda Ronstadt,3
I Can't Let Go,The Hollies,4
I Can't Live A Dream,The Osmonds,4
I Can't Love You Back,Easton Corbin,7
I Can't Make It Alone,Lou Rawls,6
I Can't Make It Alone,Bill Medley,9
I Can't Make It Anymore,Spyder Turner,9
I Can't Make You Love Me,Josh Kaufman,7
I Can't Make You Love Me,Bonnie Raitt,1
I Can't Quit Her,The Arbors,6
I Can't Say Goodbye,The Fireflies Featuring Ritchie Adams,8
I Can't Say Goodbye,Bobby Vee,9
I Can't Say Goodbye To You,Helen Reddy,8
I Can't Say No To You,Betty Everett,7
I Can't See Myself Leaving You,Aretha Franklin,2
I Can't Sit Down,Marie & Rex,9
I Can't Sleep,Clay Walker,6
I Can't Sleep Baby (If I),R. Kelly,0
I Can't Stand It,Eric Clapton And His Band,0
I Can't Stand It,Soul Sisters,4
I Can't Stand It No More,Peter Frampton,1
I Can't Stand Myself (When You Touch Me),James Brown And The Famous Flames,2
I Can't Stand Still,Don Henley,4
I Can't Stand The Rain,Eruption,1
I Can't Stand The Rain,Ann Peebles,3
I Can't Stand To See You Cry,Smokey Robinson & The Miracles,4
I Can't Stay Away From You,The Impressions,7
I Can't Stay Mad At You,Skeeter Davis,0
I Can't Stop,The Honeycombs,4
I Can't Stop,The Osmond Brothers,9
I Can't Stop Dancing,Archie Bell & The Drells,0
I Can't Stop Loving You,Kem,8
I Can't Stop Loving You,Count Basie,7
I Can't Stop Loving You,Ray Charles,0
I Can't Stop Talking About You,Steve & Eydie,3
I Can't Stop The Feelin',Pure Prairie League,7
I Can't Stop Thinking Of You,Bobbi Martin,4
I Can't Take It,Mary Ann Fisher,9
I Can't Take It Back,YoungBoy Never Broke Again,6
I Can't Take You Anywhere,Scotty Emerick With Toby Keith,9
I Can't Tell The Bottom From The Top,The Hollies,8
I Can't Tell You Why,The Swon Brothers,9
I Can't Tell You Why,Brownstone,5
I Can't Tell You Why,Eagles,0
I Can't Turn You Loose,The Chambers Brothers,3
I Can't Turn You Loose,Edgar Winter's White Trash,8
I Can't Unlove You,Kenny Rogers,9
I Can't Wait,Sleepy Brown Featuring OutKast,3
I Can't Wait,Nu Shooz,0
I Can't Wait,Stevie Nicks,1
I Can't Wait,Deniece Williams,6
I Can't Wait Another Minute,Hi-Five,0
I Can't Wait Any Longer,Bill Anderson,7
I Can't Wait Until I See My Baby,Justine Washington,9
I Can't Work No Longer,Billy Butler & The Chanters,5
I Cannot Believe It's True,Phil Collins,7
I Care 'Bout You,Milestone,2
I Care 4 U,Aaliyah,1
I Caught Your Act,The Hues Corporation,9
I Changed My Mind,Keyshia Cole Featuring Shyne,7
I Cheat The Hangman,The Doobie Brothers,5
I Choose You,Sara Bareilles,8
I Chose To Sing The Blues,Ray Charles & The Raelets,3
I Come Off,Young M.C.,7
I Confess,New Colony Six,7
I Could Be Good For You,707,5
I Could Be So Good To You,Don And The Goodtimes,5
I Could Be So Happy,The Magnificent Men,9
I Could Have Danced All Night,Ben E. King,7
I Could Have Danced All Night/Jump For Joy,Biddu Orchestra,7
I Could Have Loved You So Well,Ray Peterson,5
I Could Never Be Happy,The Emotions,9
I Could Never Be President,Johnnie Taylor,4
I Could Never Lie To You,The New Colony Six,4
I Could Never Love Another (After Loving You),The Temptations,1
I Could Never Miss You (More Than I Do),Lulu,1
I Could Never Take The Place Of Your Man,Prince,0
I Could Not Ask For More,Edwin McCain,3
I Could Not Ask For More,Sara Evans,3
I Could Use A Love Song,Maren Morris,5
I Could Write A Book,Jerry Butler,4
I Couldn't Live Without Your Love,Petula Clark,0
I Couldn't Say No,Robert Ellis Orral With Carlene Carter,3
I Count The Tears,The Drifters,1
I Cried,James Brown,4
I Cried,Tammy Montgomery,9
I Cried,Joe Damiano,9
I Cried A Tear,LaVern Baker,0
I Cried My Last Tear,Ernie K-Doe,6
I Cry,Flo Rida,0
I Cry,Ja Rule Featuring Lil' Mo,3
I Cry Just A Little Bit,Shakin' Stevens,6
I Dare You,Kelly Clarkson,8
I Dare You,Shinedown,8
"I Did It,DJ Khaled Featuring Post Malone, Megan Thee Stallion", Lil Baby & DaBaby,4
I Did It,Dave Matthews Band,7
I Did It For Love,Night Ranger,7
I Didn't Change My Number,Billie Eilish,7
I Didn't Know I Loved You (Till I Saw You Rock And Roll),Gary Glitter,3
I Didn't Know What Time It Was,The Crampton Sisters,9
I Didn't Mean To Stay All Night,Starship,7
I Didn't Mean To Turn You On,Cherelle,7
I Didn't Mean To Turn You On,Robert Palmer,0
I Didn't Want To Need You,Heart,2
I Dig Everything About You,The Mob,8
I Dig Girls,J.J. Jackson,8
I Dig Girls,Bobby Rydell,4
"I Dig Rock And Roll Music,Peter", Paul & Mary,0
I Dig You Baby,Jerry Butler,5
I Disappear,Metallica,7
I Do,Colbie Caillat,2
I Do,Cardi B Featuring SZA,2
I Do,Young Jeezy Featuring Jay-Z & Andre 3000,6
I Do,Lisa Loeb,1
I Do,The J. Geils Band,2
I Do,The Moments,6
I Do,The Marvelows,3
I Do (Cherish You),98 Degrees,1
I Do (Wanna Get Close To You),3LW Featuring P. Diddy & Loon,5
I Do Believe In You,Pages,8
I Do It,Lil Wayne Featuring Big Sean & Lil Baby,3
I Do It,2 Chainz Featuring Drake & Lil Wayne,9
I Do Love You,GQ,1
I Do Love You,Billy Stewart,2
I Do Not Hook Up,Kelly Clarkson,1
I Do Take You,The Three Degrees,4
I Do The Rock,Tim Curry,9
I Do What I Do... (Theme For 9 1/2 Weeks),John Taylor,2
I Do You,The Jets,1
I Do [Cherish You],Mark Wills,7
I Do!!,Toya,1
I Do'wanna Know,REO Speedwagon,2
"I Do, I Do, I Do, I Do, I Do",ABBA,1
I Don't,Mariah Carey Featuring YG,8
I Don't Blame You At All,Smokey Robinson & The Miracles,1
I Don't Care,Fall Out Boy,2
I Don't Care,Apocalyptica Featuring Adam Gontier,7
I Don't Care,Ed Sheeran & Justin Bieber,0
I Don't Care,Shakespear's Sister,5
I Don't Care,Ricky Martin Featuring Fat Joe & Amerie,6
I Don't Care (Just As Long As You Love Me),Buck Owens,9
I Don't Care Anymore,Phil Collins,3
I Don't Dance,Lee Brice,3
I Don't Dance,Corbin Bleu & Lucas Grabeel,6
I Don't Do Drugs,Doja Cat Featuring Ariana Grande,5
I Don't Ever Want To See You Again,Uncle Sam,0
I Don't F**k With You,Big Sean Featuring E-40,1
I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina,8
I Don't Have The Heart,James Ingram,0
I Don't Have To Be Me ('til Monday),Steve Azar,3
I Don't Know,Michael Morales,8
I Don't Know,Ruth Brown,6
I Don't Know About You,Chris Lane,3
I Don't Know Anybody Else,Black Box,2
I Don't Know How To Love Him,Helen Reddy,1
I Don't Know How To Love Him,Yvonne Elliman,2
I Don't Know How To Love Him/Everything's Alright,The Kimberlys,9
I Don't Know If It's Right,Evelyn Champagne King,2
I Don't Know What It Is,The Bluenotes,6
"I Don't Know What It Is, But It Sure Is Funky",Ripple,6
I Don't Know What You've Got But It's Got Me - Part I,Little Richard,9
I Don't Know Where To Start,Eddie Rabbitt,3
I Don't Know Why,The Rolling Stones,4
I Don't Know Why,Stevie Wonder,3
I Don't Know Why,Linda Scott,1
I Don't Let Go,XXXTENTACION,5
I Don't Like,Chief Keef Featuring Lil Reese,7
I Don't Like It Like That,The Bobbettes,7
"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,4
I Don't Like Mondays,The Boomtown Rats,7
I Don't Like To Sleep Alone,Paul Anka with Odia Coates,0
I Don't Love You Anymore,The London Quireboys,7
I Don't Love You Anymore,Teddy Pendergrass,4
I Don't Love You No More (I Don't Care About You),Jimmy Norman,4
I Don't Mind,Usher Featuring Juicy J,1
I Don't Mind,Immature,9
I Don't Mind,James Brown And The Famous Flames,4
I Don't Mind At All,Bourgeois Tagg,3
I Don't Need A Man,The Pussycat Dolls,9
I Don't Need No Doctor,Humble Pie,7
I Don't Need No Doctor,Ray Charles and his Orchestra,7
I Don't Need No Doctor,New Riders Of The Purple Sage,8
I Don't Need You,Kenny Rogers,0
I Don't Need You,Rupert Holmes,5
I Don't Need You Anymore,Together? (Soundtrack) Featuring Jackie DeShannon,8
I Don't Need You Anymore,The Teddy Bears,9
I Don't Need Your Love,Angelina,6
I Don't See Me In Your Eyes Anymore,Charlie Rich,4
I Don't Think That Man Should Sleep Alone,Ray Parker Jr.,6
I Don't Wanna,Aaliyah,3
I Don't Wanna Be A Loser,Lesley Gore,3
I Don't Wanna Be Alone,Shai,8
I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,2
I Don't Wanna Cry,Mariah Carey,0
I Don't Wanna Cry,Ronnie Dyson,4
I Don't Wanna Dance,Eddy Grant,5
I Don't Wanna Go,Joey Travolta,4
I Don't Wanna Go On,Innerlude,9
I Don't Wanna Go On With You Like That,Elton John,0
I Don't Wanna Kiss You Goodnight,LFO,6
