song,artist,class
E.T.,Katy Perry Featuring Kanye West,0
"EARFQUAKE,Tyler", The Creator,1
EPMD 2,Nas Featuring Eminem & EPMD,7
ESPN Presents The Jock Jam,Various Artists,3
EW!,Jimmy Fallon Featuring will.i.am,2
Each And Every Time,Sweet Sensation,5
Each Word's A Beat Of My Heart,Mink De Ville,8
Eagles Fly,Sammy Hagar,8
Earache My Eye,Cheech & Chong Featuring Alice Bowie,0
Early Every Morning (Early Every Evening Too),Dinah Washington,9
Early In The Morning,The Gap Band,2
Early In The Morning,Robert Palmer,1
Early In The Morning,Vanity Fare,1
Early In The Morning,Buddy Holly,3
Early In The Morning,The Rinky-Dinks,2
Early Morning Love,Sammy Johns,6
"Early Morning Rain,Peter", Paul & Mary,9
Earned It (Fifty Shades Of Grey),The Weeknd,0
Earth,Lil Dicky,1
Earth Angel,Johnny Tillotson,5
Earth Angel (Will You Be Mine),The Vogues,4
Earth Intruders,Bjork,8
Ease Back,The Meters,6
Ease My Mind,Arrested Development,4
Ease On Down The Road,Diana Ross & Michael Jackson,4
Ease On Down The Road,Consumer Rapport,4
Easier,5 Seconds Of Summer,4
Easier Said Than Done,The Essex,0
East 1999,Bone Thugs-N-Harmony,6
East Side Rendezvous,Frost,7
East West,Herman's Hermits,2
"Eastside,benny blanco", Halsey & Khalid,0
Easy,Paula DeAnda Featuring Bow Wow,6
Easy,DaniLeigh Featuring Chris Brown,7
Easy,Rascal Flatts Featuring Natasha Bedingfield,4
Easy,Sheryl Crow,7
Easy,Faith No More,5
Easy,Commodores,0
Easy As Pie,Billy Crash Craddock,5
Easy Come Easy Go,Winger,4
"Easy Come, Easy Go",George Strait,7
"Easy Come, Easy Go",Bobby Sherman,0
Easy Driver,Kenny Loggins,5
Easy Evil,Travis Wammack,7
Easy For You To Say,Linda Ronstadt,5
Easy Livin,Uriah Heep,3
Easy Love,Dionne Warwick,6
Easy Lover,Philip Bailey With Phil Collins,0
Easy Lovin',Wade Flemons,6
Easy Loving,Freddie Hart,1
Easy On Me,Adele,0
Easy Rider (Let The Wind Pay The Way),Iron Butterfly,6
Easy Street,Edgar Winter Group,8
Easy To Be Free,Rick Nelson,4
Easy To Be Hard,Cheryl Barnes/Hair Soundtrack,6
Easy To Be Hard,Three Dog Night,0
Easy To Love,Leo Sayer,3
Eat It,Weird Al Yankovic,1
Eat My Shorts,Rick Dees,7
Eaten Alive,Diana Ross,7
Ebb Tide,The Righteous Brothers,0
Ebb Tide,Lenny Welch,2
Ebb Tide,Bobby Freeman,9
Ebb Tide,The Platters Featuring Tony Williams,5
Ebony And Ivory,Paul McCartney And Stevie Wonder,0
Ebony Eyes,Bob Welch,1
Ebony Eyes,Rick James And Smokey Robinson,4
Ebony Eyes,The Everly Brothers,0
Echame La Culpa,Luis Fonsi & Demi Lovato,4
Echo,Gorilla Zoe,5
Echo,The Emotions,7
Echo Park,Keith Barbour,3
Echoes Of Love,The Doobie Brothers,6
Ecstasy,Young Thug Featuring Machine Gun Kelly,9
Ecstasy,Ohio Players,3
Ecstasy,Ben E. King,5
Eddie's Love,Eddie Kendricks,7
Edge Of A Broken Heart,Vixen,2
Edge Of Seventeen (Just Like The White Winged Dove),Stevie Nicks,1
Edge Of The Universe,Bee Gees,2
Edge of a Dream,Joe Cocker,6
Edie (Ciao Baby),The Cult,9
Eenie Meenie,Sean Kingston & Justin Bieber,1
Eenie Meenie,Jeffrey Osborne,7
Ego,Beyonce,3
Ego,Elton John,3
Eh! Cumpari,Gaylord & Holiday,7
Eight Days A Week,The Beatles,0
"Eight Men, Four Women",O.V. Wright,7
Eight Miles High,The Byrds,1
Eight Second Ride,Jake Owen,6
Eighteen,Alice Cooper,2
Eighteen With A Bullet,Pete Wingfield,1
Either Way,Chris Stapleton,8
El Amante,Nicky Jam,9
El Bano,Enrique Iglesias Featuring Bad Bunny,9
El Bimbo,Bimbo Jet,4
El Cerrito Place,Kenny Chesney,7
El Condor Pasa (If I Could),Simon & Garfunkel,1
El Farsante,Ozuna & Romeo Santos,4
El Matador,The Kingston Trio,3
El Mundo Es Mio,Bad Bunny,7
El Paso,Marty Robbins,0
El Perdedor,Enrique Iglesias Featuring Marco Antonio Solis,8
El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,5
El Pussy Cat,Mongo Santamaria,9
El Trago (The Drink),2 In A Room,8
El Verdadero Amor Perdona,Mana Featuring Prince Royce,9
El Watusi,Ray Barretto,1
Elastic Heart,Sia,1
Eleanor Rigby,David Cook,9
Eleanor Rigby,The Beatles,1
Eleanor Rigby,Aretha Franklin,1
Eleanor Rigby,Ray Charles,3
Elected,Alice Cooper,2
Election Day,Arcadia,0
Electric Avenue,Eddy Grant,0
Electric Barbarella,Duran Duran,5
Electric Blue,Icehouse,0
Electric Body,A$AP Rocky Featuring ScHoolboy Q,7
Electric Boogie,Marcia Griffiths,5
Electric Kingdom,Twilight 22,7
Electric Relaxation (Relax Yourself Girl),A Tribe Called Quest,6
Electric Stories,The 4 Seasons Featuring the Sound of Frankie Valli,6
Electric Youth,Debbie Gibson,1
Electrical Storm,U2,7
Electricity,Silk City x Dua Lipa,6
Electricland,Bad Company,7
Electrolite,R.E.M.,9
Element.,Kendrick Lamar,1
Elena,The Marc Tanner Band,4
Elenore,The Turtles,0
Elevate,Drake,1
Elevate My Mind,Stereo MC's,3
Elevator,Eminem,6
Elevator,Flo Rida Featuring Timbaland,1
Elevators (Me & You),OutKast,1
Eleven,Khalid,8
Eli's Coming,Three Dog Night,0
Ella Quiere Beber,Anuel AA & Romeo Santos,6
Ella Y Yo,Aventura Featuring Don Omar,9
Eloise,Barry Ryan,8
Elusive Butterfly,Bob Lind,0
Elvira,The Oak Ridge Boys,0
Elvira,Dallas Frazier,7
Emergency,Kool & The Gang,1
Eminence Front,The Who,6
Emma,Hot Chocolate,0
Emoji A Chain,Migos,8
Emotion,Destiny's Child,0
Emotion,Samantha Sang,0
Emotion,Barbra Streisand,7
Emotion,Helen Reddy,2
Emotion In Motion,Ric Ocasek,1
Emotional,Carl Thomas,4
Emotional Rescue,The Rolling Stones,0
Emotional Rollercoaster,Vivian Green,3
Emotionally Scarred,Lil Baby,3
Emotionless,Drake,0
Emotions,H-Town,5
Emotions,Mariah Carey,0
Emotions,Brenda Lee,0
Emotions In Motion,Billy Squier,6
Emperor's New Clothes,Panic! At The Disco,6
Empire,Shakira,5
Empire State Of Mind,Glee Cast,2
Empire State Of Mind,Jay-Z + Alicia Keys,0
Empire State Of Mind (Part II) Broken Down,Alicia Keys,5
Empire Strikes Back (Medley),Meco,1
Empty,Juice WRLD,4
Empty Arms,Sonny James,9
Empty Beach,Tricia Leigh Fisher,7
Empty Garden (Hey Hey Johnny),Elton John,1
Empty Pages,Traffic,7
Empty Walls,Serj Tankian,9
Enamorado,Keith Colley,6
Enchanted,Taylor Swift,7
Enchanted,The Platters,1
Enchanted Island,The Four Lads,2
"Encore,Eminem", Dr. Dre & 50 Cent,2
Encore,Cheryl Lynn,6
End Game,Taylor Swift Featuring Ed Sheeran & Future,1
End Of The Line,Traveling Wilburys,6
Endless Love,Glee Cast,7
Endless Love,Luther Vandross & Mariah Carey,0
Endless Love,Diana Ross & Lionel Richie,0
Endless Nights,Eddie Money,2
Endless Sleep,Hank Williams Jr.,8
Endless Sleep,Jody Reynolds,1
Endless Summer Nights,Richard Marx,0
Endlessly,Brook Benton,1
Enemies,Post Malone Featuring DaBaby,1
Energy,Drake,2
Energy,Keri Hilson,7
Energy,Devone,6
Energy,Natalie Featuring Baby Bash,6
Energy Crisis '74,Dickie Goodman,3
Engine Engine #9,Roger Miller,0
Engine Number 9,Wilson Pickett,1
England Swings,Roger Miller,0
Englishman In New York,Sting,8
Enjoy The Silence,Depeche Mode,0
Enjoy Yourself,Pop Smoke Featuring Karol G,5
Enjoy Yourself,A+,6
Enjoy Yourself,The Jacksons,0
Enough Cryin,Mary J. Blige Featuring Brook-Lyn,3
Enough For You,Olivia Rodrigo,1
Enough Is Enough,April Wine,4
Enough Of No Love,Keyshia Cole Featuring Lil Wayne,8
Enter Sandman,Metallica,1
Entourage,Omarion,7
Envy Me,Calboy,3
Envy/Firewater,Fat Joe,7
Epic,Faith No More,0
Epidemic,Polo G,4
Epiphany,Taylor Swift,5
Epiphany (I'm Leaving),Chrisette Michele,8
Epistle To Dippy,Donovan,1
Erase Me,Kid Cudi Featuring Kanye West,2
Eraser,Ed Sheeran,8
Eres Tu (Touch The Wind),Mocedades,0
Erotica,Madonna,0
Errbody,Lil Baby,4
Errrbody,Yo Gotti,9
Errtime,Nelly Featuring Jung Tru & King Jacob,2
Esa Nena Linda,Artie The 1 Man Party,7
Escalator Of Life,Robert Hazard,5
Escapade,Janet Jackson,0
Escapate Conmigo,Wisin Featuring Ozuna,6
Escape,Enrique Iglesias,1
Escape (The Pina Colada Song),Rupert Holmes,0
Escape From LA,The Weeknd,3
Escape-ism (Part 1),James Brown,3
Eso Beso (That Kiss!),Paul Anka,1
Essence,Wizkid Featuring Justin Bieber & Tems,0
Essence,Wizkid Featuring Tems,8
Esskeetit,Lil Pump,2
Esta Cabron Ser Yo,Bad Bunny X Anuel AA,9
Esta Danada,Ivan Cornejo,6
Eternal Flame,The Bangles,0
Eternally,Thomas Wayne With the Delons,9
Eternally,Sarah Vaughan,4
Eternally,The Chantels,7
Eternity,Vikki Carr,7
Europa And The Pirate Twins,Thomas Dolby,6
Ev'rybody's Cryin',Jimmie Beaumont,9
Ev'rybody's Twistin',Frank Sinatra,7
Evacuate The Dancefloor,Cascada,2
Eve,Jim Capaldi,9
Eve Of Destruction,Barry McGuire,0
Eve Of Destruction,The Turtles,9
Even A Fool Can See,Peter Cetera,6
Even Better Than The Real Thing,U2,3
Even If It Breaks Your Heart,Eli Young Band,2
Even It Up,Heart,3
Even Now,Bob Seger & The Silver Bullet Band,1
Even Now,Barry Manilow,1
Even The Bad Times Are Good,The Tremeloes,3
Even The Nights Are Better,Air Supply,0
Even Though I'm Leaving,Luke Combs,1
Evening Rain,Earl Grant,6
Eventually,Brenda Lee,5
Ever Since The World Began,Tommy Shaw,7
Ever Since You Went Away,Art N' Soul,7
Ever The Same,Rob Thomas,4
Everglades,The Kingston Trio,5
Everlasting Love,Gloria Estefan,2
Everlasting Love,Rex Smith/Rachel Sweet,3
Everlasting Love,Howard Jones,1
Everlasting Love,Tony Terry,8
Everlasting Love,Carl Carlton,0
Everlasting Love,Robert Knight,1
Everlovin',Rick Nelson,1
Evermore,Taylor Swift Featuring Bon Iver,5
Every 1's A Winner,Hot Chocolate,0
Every Beat Of My Heart,Rod Stewart,8
Every Beat Of My Heart,Crown Heights Affair,8
Every Beat Of My Heart,Gladys Knight And The Pips,4
Every Beat Of My Heart,James Brown And The Famous Flames,9
Every Beat Of My Heart,Pips,0
Every Breath I Take,Gene Pitney,4
Every Breath You Take,Hannah Huston,9
Every Breath You Take,The Police,0
Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,1
Every Day,Rascal Flatts,4
Every Day And Every Night,The Trolls,9
Every Day I Have The Blues,Billy Stewart,7
Every Day I Have To Cry,Steve Alaimo,4
Every Day I Have To Cry Some,Arthur Alexander,4
Every Day Is Exactly The Same,Nine Inch Nails,5
Every Day Of My Life,Bobby Vinton,2
Every Day Of The Week,Jade,1
Every Face Tells A Story,Olivia Newton-John,5
Every Girl,Young Money,0
Every Heartbeat,Amy Grant,0
Every Home Should Have One,Patti Austin,6
Every Hour,Kanye West Featuring Sunday Service Choir,4
Every Kinda People,Robert Palmer,1
Every Light In The House,Trace Adkins,7
Every Little Bit Hurts,Brenda Holloway,1
Every Little Kiss,Bruce Hornsby & The Range,1
Every Little Step,Bobby Brown,0
Every Little Thing,Carly Pearce,4
Every Little Thing,Russell Dickerson,4
Every Little Thing I Do,Soul For Real,1
Every Little Thing I Do,Dion & The Belmonts,4
Every Little Thing She Does Is Magic,The Police,0
Every Little Thing U Do,Christopher Williams,7
Every Love Song,Greg Kihn Band,8
Every Mile A Memory,Dierks Bentley,4
Every Morning,Sugar Ray,0
Every Night (Without You),Paul Anka,4
"Every Night, Every Day",Jimmy McCracklin,9
Every Other Time,LFO,4
Every River,Brooks & Dunn,7
Every Road Leads Back To You,Bette Midler,7
Every Rose Has Its Thorn,Poison,0
Every Step Of The Way,John Waite,2
Every Step Of The Way,Johnny Mathis,2
Every Storm (Runs Out Of Rain),Gary Allan,2
Every Teardrop Is A Waterfall,Coldplay,1
Every Time I Close My Eyes,Babyface,0
Every Time I Hear That Song,Blake Shelton,5
Every Time I Hear Your Name,Keith Anderson,6
Every Time I Think Of You,The Babys,1
Every Time You Touch Me (I Get High),Charlie Rich,1
Every Which Way But Loose,Eddie Rabbitt,2
Every Woman In The World,Air Supply,0
Everybody,Logic,5
Everybody,Keith Urban,6
Everybody,Mac Miller,7
Everybody,Tommy Roe,0
Everybody Be Dancin',Starbuck,3
Everybody Be Somebody,Ruffneck Featuring Yavahn,8
Everybody Dance,Chic,3
Everybody Dance,Ta Mara & The Seen,2
Everybody Dies,J. Cole,5
Everybody Dies In Their Nightmares,XXXTENTACION,4
Everybody Do The Sloopy,Johnny Thunder,6
Everybody Doesn't,Amanda,8
Everybody Everybody,Black Box,0
Everybody Go Home,Eydie Gorme,7
Everybody Got To Believe In Somebody,Sam & Dave,7
Everybody Hates Me,The Chainsmokers,9
Everybody Have Fun Tonight,Wang Chung,0
Everybody Hurts,R.E.M.,2
Everybody Knows,Steve Lawrence,7
Everybody Knows,The Dave Clark Five,4
Everybody Knows (I Still Love You),The Dave Clark Five,1
Everybody Knows About My Good Thing Pt. 1,Little Johnny Taylor,5
Everybody Knows Matilda,Duke Baxter,5
Everybody Likes To Cha Cha Cha,Sam Cooke,3
Everybody Loves A Clown,Gary Lewis And The Playboys,0
Everybody Loves A Love Song,Mac Davis,6
Everybody Loves A Lover,The Shirelles,1
Everybody Loves A Lover,Doris Day,1
Everybody Loves A Nut,Johnny Cash,9
Everybody Loves A Rain Song,B.J. Thomas,4
Everybody Loves A Winner,William Bell,9
