song,artist,class
God Only Knows,Marilyn Scott,6
God Only Knows,The Beach Boys,3
God Whispered Your Name,Keith Urban,5
God's Country,Blake Shelton,1
God's Plan,Drake,0
God's Will,Martina McBride,8
"God, Country And My Baby",Johnny Burnette,1
"God, Love And Rock & Roll",Teegarden & Van Winkle,2
"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,4
God.,Kendrick Lamar,5
Godzilla,Eminem Featuring Juice WRLD,0
Goin' Away,The Fireballs,7
Goin' Back,The Byrds,8
Goin' Crazy,Natalie,1
Goin' Crazy!,David Lee Roth,6
Goin' Down,Greg Guidry,1
Goin' Down (On The Road To L.A.),Terry Black & Laurel Ward,5
Goin' Down Slow,Bobby Blue Bland,6
Goin' Home,The Osmonds,3
Goin' On,The Beach Boys,8
Goin' Out Of My Head,Little Anthony And The Imperials,0
Goin' Out Of My Head/Can't Take My Eyes Off You,The Lettermen,0
Goin' Out Of My Head/Forget To Remember,Frank Sinatra,7
Goin' Places,The Jacksons,5
Goin' To The Bank,Commodores,6
Going Back To Cali,The Notorious B.I.G.,2
Going Back To Louisiana,Bruce Channel,8
Going Bad,Meek Mill Featuring Drake,0
Going Down Slowly,The Pointer Sisters,6
Going Down!,XXXTENTACION,9
Going Going Gone,Brook Benton,3
Going Home,Kenny G,5
Going In Circles,The Friends Of Distinction,1
Going In With My Eyes Open,David Soul,5
Going Nowhere,Los Bravos,9
Going On,Gnarls Barkley,8
Going Through The Motions,Hot Chocolate,5
Going Through The Motions,Aftershock,5
Going To A Go-Go,The Rolling Stones,2
Going To A Go-Go,The Miracles,1
Going To Chicago Blues,Count Basie & His Orch.,9
Going To The Country,The Steve Miller Band,6
Going Up The Country,Canned Heat,1
Gold,Kiiara,1
Gold,Britt Nicole,8
Gold,Prince,8
Gold,Spandau Ballet,2
Gold,John Stewart,0
Gold Digger,Kanye West Featuring Jamie Foxx,0
Gold Diggin' Girls,MC Nas-D & DJ Fred,9
Gold Lion,Yeah Yeah Yeahs,8
Gold On The Ceiling,The Black Keys,9
Gold Roses,Rick Ross Featuring Drake,3
Gold Rush,Taylor Swift,3
Golden,Harry Styles,5
Golden Gate Park,Rejoice!,9
Golden Years,David Bowie,0
Goldfinger,John Barry and His Orchestra,7
Goldfinger,Shirley Bassey,0
Goldfinger,Billy Strange,5
Goldfinger,Jack Laforge His Piano and Orchestra,9
Goldmine,The Pointer Sisters,3
Gone,Kanye West Featuring Cam'ron & Consequence,1
Gone,Dierks Bentley,2
Gone,Montgomery Gentry,5
Gone,'N Sync,1
Gone,The Rip Chords,8
Gone,Joey Heatherton,2
Gone At Last,Paul Simon/Phoebe Snow,2
Gone Crazy,Alan Jackson,4
Gone Long Gone,Chicago,7
Gone Till November,Rod Wave,6
Gone Till November,Wyclef Jean,0
Gone Too Far,England Dan & John Ford Coley,2
Gone Too Far,Eddie Rabbitt,8
Gone Too Soon,Andrew Jannakos,6
Gone With The Wind,The Duprees featuring Joey Vann,8
"Gone, Gone, Gone",Phillip Phillips,2
"Gone, Gone, Gone",Bad Company,5
"Gone, Gone, Gone",The Everly Brothers,3
Gonna,Blake Shelton,5
Gonna Be Alright Now,Gayle McCormick,8
Gonna Fly Now,Bill Conti,0
Gonna Get Along Without Ya' Now,Trini Lopez,9
Gonna Get Along Without You Now,Skeeter Davis,4
Gonna Get This,Hannah Montana Featuring Iyaz,6
Gonna Give Her All The Love I've Got,Marvin Gaye,6
Gonna Give Her All The Love I've Got,Jimmy Ruffin,2
Gonna Know We Were Here,Jason Aldean,5
Gonna Love You More,George Benson,7
Gonna Make It,SaFire,7
Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,0
Gonna Raise A Rukus Tonight,Jimmy Dean,7
Gonna Send You Back To Georgia (A City Slick),Timmy Shaw,4
Gonna Send You Back To Walker (Gonna Send You Back To Georgia),The Animals,5
Gonna Wanna Tonight,Chase Rice,6
Gonna' Get Along Without You Now,Tracey Dey,5
Gonorrhea,Lil Wayne Featuring Drake,1
Gonzo,James Booker,4
Goo Goo Barabajagal (Love Is Hot),Donovan/Jeff Beck Group,3
Gooba,6ix9ine,0
Good,Better Than Ezra,2
Good 4 U,Olivia Rodrigo,0
Good As Hell,Lizzo,0
Good As You,Kane Brown,3
Good Clean Fun,The Monkees,8
Good Combination,Sonny & Cher,5
Good Day Sunshine,Claudine Longet,9
Good Days,SZA,0
Good Directions,Billy Currington,4
Good Drank,2 Chainz x Gucci Mane x Quavo,6
Good Enough,Sarah McLachlan,7
Good Enough,Bobby Brown,0
Good Enough To Be Your Wife,Jeannie C. Riley,9
Good Feeling,Flo Rida,0
Good For Me,Amy Grant,0
Good For You,Selena Gomez Featuring A$AP Rocky,0
Good Form,Nicki Minaj Featuring Lil Wayne,5
Good Friend,Mary Macgregor,3
Good Friends,Joni Mitchell,8
Good Girl,Dustin Lynch,4
Good Girl,Carrie Underwood,1
Good Girls,5 Seconds Of Summer,3
Good Girls Don't,The Knack,1
Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,0
Good Golly Miss Molly,The Swinging Blue Jeans,4
Good Good Night,Roscoe Dash,9
Good Guy,Eminem Featuring Jessie Reyez,6
Good Guys Only Win In The Movies,Mel And Tim,4
Good Heart,Starship,8
Good Hearted Woman,Waylon & Willie,2
Good Is Good,Sheryl Crow,6
Good Kisser,Usher,6
Good Life,OneRepublic,0
Good Life,G-Eazy & Kehlani,5
Good Life,Kanye West Featuring T-Pain,0
Good Life,Inner City,7
Good Little Girls,Blue County,6
Good Lover,Jimmy Reed,7
Good Lovin,Ludacris Featuring Miguel,9
Good Lovin',The Young Rascals,0
Good Lovin',The Olympics,8
Good Lovin' Ain't Easy To Come By,Marvin Gaye & Tammi Terrell,2
Good Lovin' Gone Bad,Bad Company,3
Good Luck Charm,Jagged Edge,7
Good Luck Charm,Elvis Presley With The Jordanaires,0
Good Morning,Chamillionaire,3
Good Morning,Michael Redway,8
Good Morning Beautiful,Steve Holy,2
Good Morning Freedom,Daybreak,9
Good Morning Girl/stay Awhile,Journey,5
Good Morning Heartache,Diana Ross,3
Good Morning Judge,10cc,6
Good Morning Starshine,Strawberry Alarm Clock,8
Good Morning Starshine,Oliver,0
Good Music,Joan Jett & the Blackhearts,8
Good News,Mac Miller,1
Good News,Sam Cooke,1
Good Night Baby,The Butterflys,5
Good Ol' Days,Levert,7
Good Old Days,Macklemore Featuring Kesha,4
Good Old Rock 'N Roll,Cat Mother & the All Night News Boys,2
Good Ride Cowboy,Garth Brooks,5
Good Rockin' Tonight,Pat Boone,4
Good Stuff,The B-52s,2
Good Thing,Sage The Gemini Featuring Nick Jonas,7
Good Thing,Fine Young Cannibals,0
Good Thing,Paul Revere & The Raiders Featuring Mark Lindsay,0
Good Thing Man,Frank Lucas,9
"Good Things Don't Last Forever,Ecstasy", Passion & Pain,9
Good Time,Owl City & Carly Rae Jepsen,0
Good Time,Alan Jackson,3
Good Time,Niko Moon,1
Good Time,Ziggy Marley And The Melody Makers,8
Good Time Baby,Bobby Rydell,1
Good Time Charlie,Bobby Bland,7
Good Time Charlie's Got The Blues,Danny O'Keefe,0
Good Time Girl,Nancy Sinatra,6
Good Time Music,The Beau Brummels,9
Good Time Sally,Rare Earth,6
Good Time Tonight,The Soul Sisters,9
Good Times,Styles,2
Good Times,Edie Brickell,5
Good Times,Tommy Lee,9
Good Times,Chic,0
Good Times,Jerry Butler,6
Good Times,Sam Cooke,1
Good Times,Gene Chandler,9
Good Times Bad Times,Led Zeppelin,7
Good Times Roll,The Cars,4
Good Times With Bad Boys,Boy Krazy,5
"Good Times, Rock & Roll",Flash Cadillac And The Continental Kids,4
Good Timin',The Beach Boys,3
Good Timin',Jimmy Jones,0
Good To Be Alive (Hallelujah),Andy Grammer,6
Good Vibes,Chris Janson,4
Good Vibrations,Glee Cast,6
Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,0
Good Vibrations,Todd Rundgren,3
Good Vibrations,The Beach Boys,0
"Good, Good Lovin'",Chubby Checker,4
Goodbye,Who Is Fancy,9
Goodbye,Kristinia DeBarge,1
Goodbye,Spice Girls,1
Goodbye,Tevin Campbell,8
Goodbye,Jagged Edge,5
Goodbye,Night Ranger,1
Goodbye,Mary Hopkin,1
Goodbye Again,John Denver,8
Goodbye Baby,Jack Scott,0
Goodbye Baby (Baby Goodbye),Solomon Burke,3
Goodbye Baby (I Don't Want To See You Cry),Tommy Boyce & Bobby Hart,5
Goodbye Charlie,Patti Page,8
Goodbye Columbus,The Association,7
Goodbye Cruel World,James Darren,0
Goodbye Dad,The Castle Sisters,9
Goodbye Earl,Dixie Chicks,1
Goodbye For Now,P.O.D.,4
Goodbye Girl,David Gates,1
Goodbye In Her Eyes,Zac Brown Band,4
Goodbye Is Forever,Arcadia,3
"Goodbye Jimmy, Goodbye",Kathy Linden,1
Goodbye My Friend,Engelbert Humperdinck,9
Goodbye My Love,James Brown,3
Goodbye My Lover,James Blunt,6
Goodbye My Lover Goodbye,The Searchers,5
Goodbye Stranger,Supertramp,1
Goodbye Time,Blake Shelton,7
Goodbye To Love,Carpenters,0
"Goodbye To My Homies,Master P Featuring Silkk The Shocker", Sons Of Funk And Mo B. Dick,2
Goodbye To You,Michelle Branch,2
Goodbye To You,Scandal Featuring Patty Smyth,6
Goodbye Town,Lady Antebellum,7
Goodbye Yellow Brick Road,Elton John,0
"Goodbye, I Love You",Firefall,4
Goodbyes,Post Malone Featuring Young Thug,0
Goodies,Ciara Featuring Petey Pablo,0
Goodnight,Roy Orbison,2
Goodnight Irene,Billy Williams,7
Goodnight Kiss,Randy Houser,5
Goodnight My Love,Mike Pinera,6
Goodnight My Love,Paul Anka,2
Goodnight My Love,The Fleetwoods,3
Goodnight My Love,Ben E. King,9
Goodnight My Love,The Happenings,5
Goodnight My Love (Pleasant Dreams),Ray Peterson,6
Goodnight N Go,Ariana Grande,8
Goodnight Saigon,Billy Joel,5
Goodnight Tonight,Wings,0
"Goodnight, Irene",Jerry Reed And The Hully Girlies,7
Goody Goody,Lisette Melendez,5
Goody Goody Gumdrops,1910 Fruitgum Co.,3
Goody Two Shoes,Adam Ant,1
Goofus,Carpenters,5
Goosebumps,Travis Scott & HVME,4
Goosebumps,Travis Scott,3
Gorgeous,Taylor Swift,1
Gorilla,Bruno Mars,2
Gossip Folks,Missy Misdemeanor Elliott Featuring Ludacris,0
Got 2 Luv U,Sean Paul Featuring Alexis Jordan,8
Got A Girl,The Four Preps,2
Got A Hold On Me,Christine McVie,0
Got A Love For You,Jomanda,3
Got A Match?,The Daddy-O's,8
Got A Match?,Frank Gallup,7
Got A New Love,Good Question,8
Got Beef,Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven,9
Got It All,Eve & Jadakiss,8
"Got It Made,Crosby, Stills", Nash & Young,6
Got It On Me,Pop Smoke,3
Got It Twisted,Mobb Deep,6
Got Me Going,DAY26,7
Got Me Waiting,Heavy D & The Boyz,1
Got Money,Lil Wayne Featuring T-Pain,0
Got My Country On,Chris Cagle,8
Got My Mind Set On You,George Harrison,0
Got My Mojo Working (Part I),Jimmy Smith,5
Got Some Teeth,Obie Trice,5
Got The Feeling,Fabian,5
Got The Guap,Lil Uzi Vert Featuring Young Thug,8
Got To Be Real,Cheryl Lynn,1
Got To Be There,Chaka Khan,6
Got To Be There,Michael Jackson,0
Got To Believe In Love,Robin McNamara,7
Got To Get,Leila K With Rob 'N' Raz,4
Got To Get It,Sisqo Featuring Make It Hot,3
"Got To Get You Into My Life,Earth", Wind & Fire,0
Got To Get You Into My Life,The Beatles,0
"Got To Get You Into My Life,Blood", Sweat & Tears,6
Got To Get You Off My Mind,Solomon Burke,2
Got To Give In To Love,Bonnie Boyer,4
Got To Give It Up (Pt. I),Marvin Gaye,0
Got To Have Loving,Don Ray,4
Got To Have You Back,The Isley Brothers,9
Got To Have Your Love,Mantronix Featuring Wondress,8
Got To Love Somebody,Sister Sledge,6
Got To Rock On,Kansas,7
Got To See If I Can't Get Mommy (To Come Back Home),Jerry Butler,6
Got To Tell Me Something,Ana,6
Got Ur Self A...,Nas,8
Got What I Got,Jason Aldean,1
Got What You Need,The Fantastic Johnny C,5
Got You On My Mind,Cookie And His Cupcakes,9
Got Your Back,T.I. Featuring Keri Hilson,3
Got Your Money,Ol' Dirty Bastard Featuring Kelis,3
Gotham City,R. Kelly,0
Gots Ta Be,B2K,3
Gotta Be,Jagged Edge,2
Gotta Be Somebody,Nickelback,0
Gotta Be The One,Maxine Nightingale,5
Gotta Be...Movin' On Up,PRINCE BE & Ky-Mani,8
Gotta Find A Way,Moments,6
