song,artist,class
If You Ever Stop Loving Me,Montgomery Gentry,2
If You Feel It,Denise Lopez,9
If You Go,Jon Secada,0
If You Go Away,NKOTB,1
If You Go Away,Damita Jo,6
If You Go Away,Terry Jacks,6
If You Gotta Break Another Heart,Albert Hammond,6
If You Gotta Make A Fool Of Somebody,Maxine Brown,6
If You Gotta Make A Fool Of Somebody,James Ray,2
If You Had My Love,Jennifer Lopez,0
If You Know What I Mean,Neil Diamond,1
If You Know You Know,Pusha T,7
If You Leave,Orchestral Manoeuvres In The Dark,0
If You Leave Me Now,Jaya,4
If You Leave Me Now,Chicago,0
If You Leave Me Tonight I'll Cry,Jerry Wallace,3
If You Let Me,Eddie Kendricks,6
If You Let Me Stay,Terence Trent D'Arby,6
If You Love Me,Brownstone,0
If You Love Me,Mint Condition,2
If You Love Me,LaVern Baker,7
If You Love Me (let Me Know),Olivia Newton-John,0
If You Love Somebody Set Them Free,Sting,0
If You Need Me,Solomon Burke,3
If You Need Me,Fats Domino,9
If You Need Me,Wilson Pickett,6
If You Needed Somebody,Bad Company,1
If You Only Believe (Jesus For Tonite),Michel Polnareff,4
If You Only Knew,Shinedown,4
If You Really Love Me,Stevie Wonder,0
"If You Really Want Me To, I'll Go",The Ron-Dels,9
If You Remember Me,Chris Thompson & Night,1
If You See My Love,Lenny Welch,9
If You Should Sail,Nielsen/Pearson,3
If You Talk In Your Sleep,Elvis Presley,1
If You Think I'm Jiggy,The Lox,2
If You Think You Know How To Love Me,Smokey,9
If You Think You're Lonely Now,K-Ci Hailey,1
If You Wait For Love,Bobby Goldsboro,7
If You Wanna Be Happy,Jimmy Soul,0
If You Wanna Do A Dance,The Spinners,4
If You Wanna Get Back Your Lady,The Pointer Sisters,6
If You Wanna Get To Heaven,Ozark Mountain Daredevils,2
If You Want It,2nd II None,6
If You Want It,Niteflyte,3
If You Want Me To Stay,Sly & The Family Stone,1
If You Want My Love,Cheap Trick,4
If You Want This Love,Sonny Knight,7
If You Want To,Lil Baby & Lil Durk,9
If You Were A Rock And Roll Record,Freddy Cannon,6
If You Were A Woman (And I Was A Man),Bonnie Tyler,7
If You Were Mine,Marcos Hernandez,7
If You Were Mine,Ray Charles,4
If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,3
If You're Gone,matchbox twenty,0
If You're Not Back In Love By Monday,Millie Jackson,4
If You're Not The One,Daniel Bedingfield,1
If You're Reading This,Tim McGraw,4
If You're Ready (Come Go With Me),The Staple Singers,0
If You're Serious,Riff,8
If You've Got A Heart,Bobby Goldsboro,5
If You've Got A Heart,Bobby Bland,9
If You've Got The Time,The Babys,8
If Your Girl Only Knew,Aaliyah,1
If Your Heart Isn't In It,Atlantic Starr,5
IfULeave,Musiq Soulchild Featuring Mary J. Blige,7
Igmoo (The Pride Of South Central High),Stonewall Jackson,9
Ignition,R. Kelly,0
Ignorance,Paramore,6
Ignorantes,Bad Bunny & Sech,4
"Igor's Theme,Tyler", The Creator,6
Iko Iko,The Dixie Cups,1
Iko Iko,Dr. John,7
Illegal Alien,Genesis,4
Illicit Affairs,Taylor Swift,4
Ilomilo,Billie Eilish,6
"Ima Boss,Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled", Rick Ross & Swizz Beatz,5
Image - Part 1,Hank Levine And Orchestra,9
Image Of A Girl,Safaris with The Phantom's Band,0
Imaginary Lover,Atlanta Rhythm Section,0
Imagination,Tamia,3
Imagination,Xymox,8
Imagination,Belouis Some,8
Imagine,Jack Johnson,8
Imagine,Ariana Grande,2
Imagine,David Archuleta,3
Imagine,Glee Cast,6
Imagine,Sawyer Fredericks,9
Imagine,Tracie Spencer,8
Imagine,John Lennon Plastic Ono Band,0
Imagine That,LL Cool J,9
Imagine That,Patsy Cline,8
Imitadora,Romeo Santos,9
Imitation Of Life,R.E.M.,8
Imma Be,The Black Eyed Peas,0
Imma Put It On Her,DAY26 Featuring P. Diddy & Yung Joc,7
Imma Star (Everywhere We Are),Jeremih,5
Immigrant Song,Led Zeppelin,1
Immigration Man,Graham Nash & David Crosby,3
Immortal,J. Cole,1
Immortal,21 Savage,5
Immortals,Fall Out Boy,7
Impacto,Daddy Yankee Featuring Fergie,5
Impossible,Shontelle,1
Impossible,Gloria Lynne,9
Impossible Mission (Mission Impossible),Soul Survivors,6
Impulsive,Wilson Phillips,0
In A Big Country,Big Country,1
In A Broken Dream,Python Lee Jackson,5
In A Dream,Rockell,7
In A Little While,Uncle Kracker,5
In A Moment,The Intrigues,3
In A Real Love,Phil Vassar,3
In America,The Charlie Daniels Band,1
In And Out Of Love,Bon Jovi,6
In And Out Of Love,Diana Ross & The Supremes,0
In Another Land,Bill Wyman,8
In Another World,Joe Diffie,6
In Between,Scotty McCreery,5
In Between Days,The Cure,9
In Between Tears,Lenny Miles,8
In Case You Didn't Know,Brett Young,1
In Color,Jamey Johnson,5
In Control,YoungBoy Never Broke Again,7
In Da Club,50 Cent,0
In Da Getto,J Balvin & Skrillex,8
In Da Wind,Trick Daddy Featuring Cee-Lo & Big Boi,6
In Dreams,Roy Orbison,0
In For The Night,The Dirt Band,8
In France They Kiss On Main Street,Joni Mitchell,6
In God's Country,U2,4
In Harm's Way,BeBe Winans,8
In Heaven There Is No Beer,Clean Living,4
In It For Love,England Dan & John Ford Coley,7
In Love Wit Chu,Da Brat Featuring Cherish,4
In Love With A Girl,Gavin DeGraw,2
In Love With Love,Debbie Harry,6
In My Arms,Erasure,5
In My Bed,Dru Hill,0
In My Blood,Shawn Mendes,1
In My Daughter's Eyes,Martina McBride,3
In My Dreams,The Party,3
In My Dreams,Dokken,7
In My Dreams,REO Speedwagon,1
In My Eyes,Stevie B,3
In My Feelings,Drake,0
In My Head,Ariana Grande,3
In My Head,Jason Derulo,0
In My Heart,The Timetones,5
In My House,Mary Jane Girls,0
In My Life,Juvenile Featuring Mannie Fresh,4
In My Little Corner Of The World,Anita Bryant,0
In My Lonely Room,Martha & The Vandellas,4
In My Mind,Heather Headley,7
In My Nature,Nuttin' Nyce,8
In My Room,Frank Ocean,8
In My Room,The Beach Boys,2
In My Room,Sagittarius,8
In My Room (El Amor),Verdelle Smith,6
In Need Of A Friend,The Cowsills,5
In Neon,Elton John,3
In Our Time,Nancy Sinatra,4
In Paradise,Laissez Faire,6
In Some Time,Ronnie Dove,9
In The Air Tonight,Phil Collins,1
In The Arms Of Love,Andy Williams,4
In The Ayer,Flo Rida Featuring will.i.am,0
"In The Bad, Bad Old Days (Before You Loved Me)",The Foundations,5
In The Basement - Part 1,Etta James & Sugar Pie DeSanto,9
In The Bible,Drake Featuring Lil Durk & Giveon,0
In The Bottle,Brother To Brother,4
In The Bush,Musique,5
In The Chapel In The Moonlight,Dean Martin,2
In The Closet,Michael Jackson,0
In The Dark,Dev,1
In The Dark,Billy Squier,3
In The Deep,Bird York,6
In The Driver's Seat,John Schneider,7
In The End,Linkin Park,0
In The Ghetto,Elvis Presley,0
In The Ghetto,Candi Staton,4
In The Heart Of A Woman,Billy Ray Cyrus,7
In The Heat Of The Night,Ray Charles,3
In The Hood,Donell Jones,7
In The House Of Stone And Light,Martin Page,1
In The Kitchen,R. Kelly,9
In The Meantime,Spacehog,3
In The Meantime,Georgie Fame And The Blue Flames,9
In The Middle,Tim Moore,7
In The Middle Of A Heartache,Wanda Jackson,2
In The Midnight Hour,Samantha Sang,8
In The Midnight Hour,Wilson Pickett,2
In The Midnight Hour,The Mirettes,4
In The Midnight Hour,Cross Country,2
In The Misty Moonlight,Jerry Wallace,1
In The Misty Moonlight,Dean Martin,4
In The Mood,Robert Plant,3
In The Mood,Bette Midler,5
In The Mood,Henhouse Five Plus Too,3
In The Mood,Ernie Fields & Orch.,0
In The Name Of Love,Martin Garrix & Bebe Rexha,2
In The Name Of Love,Ralph MacDonald With Bill Withers,5
In The Navy,Village People,0
In The Night,The Weeknd,1
In The Quiet Morning,Joan Baez,6
In The Rain,The Dramatics,0
In The Shape Of A Heart,Jackson Browne,6
In The Still Of The Night,Paul Anka,6
In The Still Of The Night,Dion & The Belmonts,3
In The Still Of The Nite,The Five Satins,8
"In The Stone,Earth", Wind & Fire,5
In The Summer Of His Years,Connie Francis,4
In The Summertime,Mungo Jerry,0
In The Sun,Michael Stipe,6
In The Time Of Our Lives,Iron Butterfly,9
In The Year 2525,Zager & Evans,0
In Thee,Blue Oyster Cult,7
In These Arms,Bon Jovi,2
In These Changing Times,Four Tops,6
In This Moment,David Archuleta,5
In Those Jeans,Ginuwine,0
In Time,Engelbert Humperdinck,6
In Time,Steve Lawrence,9
In Too Deep,Eminem,7
In Too Deep,Genesis,0
In Walked Love,Expose,8
In Your Arms,Nico & Vinz,7
In Your Arms,Little Caesar,7
In Your Eyes,The Weeknd,1
In Your Letter,REO Speedwagon,1
In Your Room,The Bangles,0
In Your Soul,Corey Hart,3
In-A-Gadda-Da-Vida,Iron Butterfly,2
Incarcerated Scarfaces/Ice Cream,Raekwon,3
Incense And Peppermints,Strawberry Alarm Clock,0
Incomplete,Sisqo,0
Incomplete,Backstreet Boys,1
Inconsolable,Backstreet Boys,8
Independent,Webbie Featuring Lil' Phat & Lil' Boosie,0
Independent Women Part I,Destiny's Child,0
Indescribably Blue,Elvis Presley With The Jordanaires and The Imperials Quartet,3
Indestructible,Disturbed,7
Indestructible,Four Tops,3
Indian Giver,1910 Fruitgum Co.,0
Indian Lake,The Cowsills,0
Indian Love Call,Ray Stevens,6
Indian Outlaw,Tim McGraw,1
Indian Reservation (The Lament Of The Cherokee Reservation Indian),The Raiders,0
Indian Summer,Poco,4
Indian Summer,Audience,7
Indiana Wants Me,R. Dean Taylor,0
Indica Badu,Logic Featuring Wiz Khalifa,5
Industrial Disease,Dire Straits,7
Industry Baby,Lil Nas X & Jack Harlow,0
Infatuation,Jamie Foxx,9
Infatuation,Rod Stewart,0
Infinite,Eminem,9
Infinity,One Direction,5
Infinity,Mariah Carey,8
Infinity (888),XXXTENTACION Featuring Joey Bada$$,8
Information,Eric Martin,8
Informer,Snow,0
Infrared,Pusha T,6
Injured In The Game of Love,Donnie Iris,9
Inky Dinky Spider (The Spider Song),The Kids Next Door,8
Inmortal,Aventura,9
Inner City Blues (Make Me Wanna Holler),Marvin Gaye,0
Innocent,Taylor Swift,2
Innocent,The Whispers,5
Innocent Child,Colourhaus,4
Innocent Eyes,Graham Nash,8
Insane,Eminem,8
Insane In The Brain,Cypress Hill,1
Insatiable,Darren Hayes,7
Insatiable,Prince And The N.P.G.,7
Inseparable,Natalie Cole,3
Inside A Dream,Jane Wiedlin,5
Inside Love (so Personal),George Benson,4
Inside My Love,Minnie Riperton,7
"Inside Of You,Ray", Goodman & Brown,7
Inside Out,Eve 6,2
Inside Outside,The Cover Girls,5
Inside That I Cried,CeCe Peniston,9
Inside The Fire,Disturbed,7
Inside Your Heaven,Carrie Underwood,0
Inside Your Heaven,Bo Bice,0
Inside-Looking Out,The Animals,3
Insomnia,Faithless,6
Instant Karma (We All Shine On),John Ono Lennon,0
Instant Replay,Dan Hartman,2
"Institutionalized,Kendrick Lamar Featuring Bilal", Anna Wise & Snoop Dogg,9
Insult To Injury,Timi Yuro,8
Int'l Players Anthem (I Choose You),UGK Featuring OutKast,6
Intentions,Justin Bieber Featuring Quavo,0
Intergalactic,Beastie Boys,2
Intermission Riff,Bernie Lowe Orchestra,6
International Harvester,Craig Morgan,6
International Love,Pitbull Featuring Chris Brown,1
Internet,Post Malone,5
Into My Love,Greg Guidry,9
Into My Secret,Alisha,9
Into The Great Wide Open,Tom Petty And The Heartbreakers,9
Into The Mystic,Johnny Rivers,5
Into The Night,Santana Featuring Chad Kroeger,2
Into The Night,Benny Mardones,1
Into The Ocean,Blue October,5
Into The Unknown,Idina Menzel & AURORA,4
Into The Unknown,Panic! At The Disco,9
Into You,Ariana Grande,1
Into You,Fabolous Featuring Tamia Or Ashanti,0
Into You,Giant Steps,5
Into Your Arms,The Lemonheads,6
Intro,J. Cole,5
Intro,Meek Mill,5
Intro (Hate On Me),Meek Mill,3
Introducing Me,Nick Jonas,9
Intuition,Jewel,1
Invasion Of The Flat Booty B*****s,Too $hort,5
Inventing Shadows,Dia Frampton,1
Invincible (Theme From The Legend Of Billie Jean),Pat Benatar,0
Invisible,Hunter Hayes,4
Invisible,Clay Aiken,3
Invisible,Ashlee Simpson,2
Invisible,Alison Moyet,3
Invisible Hands,Kim Carnes,3
Invisible Man,98 Degrees,1
Invisible String,Taylor Swift,3
Invisible Tears,The Ray Conniff Singers,5
Invisible Touch,Genesis,0
Invitation To Dance,Kim Carnes,6
Invitation To The Blues,Ray Price,9
Iridescent,Linkin Park,8
Iris,Sawyer Fredericks,9
Iris,Phoebe & Maggie,5
Iris,Goo Goo Dolls,0
Iron Man,Black Sabbath,5
Ironic,Alanis Morissette,0
Irreplaceable,Beyonce,0
Irresistable You,Bobby Peterson,9
Irresistible,Fall Out Boy,4
Irresistible,Jessica Simpson,1
Irresistible,Cathy Dennis,6
Irresistible You,Bobby Darin,1
Is A Blue Bird Blue,Conway Twitty,3
Is Anybody Goin' To San Antone,Charley Pride,6
Is Anybody Out There?,K'Naan Featuring Nelly Furtado,9
Is It Any Wonder?,Keane,7
Is It Because I'm Black,Syl Johnson,6
Is It Good To You,Heavy D & The Boyz,3
Is It Love,J.J. Fad,9
Is It Love,Mr. Mister,0
Is It Love That We're Missin',Quincy Jones (feat. The Brothers Johnson),6
Is It Me?,Barbara Mason,9
Is It Really Over?,Jim Reeves,7
Is It Something You've Got,Tyrone Davis,3
Is It True,Brenda Lee,1
Is It Wrong (For Loving You),Webb Pierce,6
Is It You,Lee Ritenour,1
Is She Really Going Out With Him?,Joe Jackson,2
Is That All There Is,Peggy Lee,1
Is That Alright?,Lady Gaga,6
Is That It?,Katrina And The Waves,6
