song,artist,class
I Wanna Be The One,Stevie B,3
I Wanna Be There,Blessid Union Of Souls,3
I Wanna Be Where You Are,Michael Jackson,1
I Wanna Be With You,Mandy Moore,2
I Wanna Be With You,Nancy Wilson,5
I Wanna Be With You,Raspberries,1
I Wanna Be Your Girl,Icy Blu,4
I Wanna Be Your Lover,Prince,1
"I Wanna Dance Wit' Choo (Doo Dat Dance), Part I",Disco Tex & The Sex-O-Lettes,2
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,0
I Wanna Do It All,Terri Clark,3
I Wanna Do It To You,Jerry Butler,5
I Wanna Get Back With You,Louie Louie,6
I Wanna Get Next To You,Christion,8
I Wanna Get Next To You,Rose Royce,0
I Wanna Get With U,Guy,4
I Wanna Go,Britney Spears,0
I Wanna Go Back,Eddie Money,1
I Wanna Go Back,Billy Satellite,7
I Wanna Have Some Fun,Samantha Fox,0
I Wanna Hear It From Your Lips,Eric Carmen,3
I Wanna Know,Joe,0
I Wanna Know If It's Good To You?,Funkadelic,8
I Wanna Know You,Hannah Montana Featuring David Archuleta,7
I Wanna Know Your Name,The Intruders,5
I Wanna Learn A Love Song,Harry Chapin,4
I Wanna Live,Glen Campbell,3
I Wanna Love Him So Bad,The Jelly Beans,0
I Wanna Love Like That,Tony Thompson,5
I Wanna Love You,Akon Featuring Snoop Dogg,0
I Wanna Love You Forever,Jessica Simpson,0
I Wanna Make You Close Your Eyes,Dierks Bentley,5
I Wanna Meet You,The Cryan' Shames,8
I Wanna Rock,Snoop Dogg,4
I Wanna Rock,Luke,7
I Wanna Rock,Twisted Sister,6
I Wanna Stay With You,Gallagher And Lyle,4
I Wanna Talk About Me,Toby Keith,2
I Wanna Thank You,The Enchanters,9
I Wanna Thank You,Bobby Rydell,2
I Want A New Drug,Huey Lewis & The News,0
I Want Action,Poison,4
I Want Candy,Bow Wow Wow,6
I Want Candy,The Strangeloves,1
I Want Crazy,Hunter Hayes,1
I Want Her,Keith Sweat,0
I Want It,Juice WRLD,4
I Want It All,Warren G Featuring Mack 10,2
I Want It All,Queen,4
I Want It That Way,Backstreet Boys,0
I Want My Baby Back,Jimmy Cross,9
I Want My Girl,Jesse Johnson's Revue,7
I Want Someone,The Mad Lads,7
I Want To (Do Everything For You),Raeletts,9
I Want To (Do Everything For You),Joe Tex,2
I Want To Be Free,Ohio Players,4
I Want To Be Happy Cha Cha,The Tommy Dorsey Orchestra Starring Warren Covington,6
I Want To Be Happy Cha Cha,Enoch Light & The Light Brigade,4
I Want To Be Loved,Dinah Washington,7
I Want To Be Wanted,Brenda Lee,0
I Want To Be With You,Dee Dee Warwick,4
I Want To Be Your Man,Roger,0
I Want To Be Your Property,Blue Mercedes,6
I Want To Break Free,Queen,4
I Want To Come Over,Melissa Etheridge,2
I Want To Dance With You (Dance With Me),The Ritchie Family,8
I Want To Go With You,Eddy Arnold,3
I Want To Hold Your Hand,Glee Cast,3
I Want To Hold Your Hand,Boston Pops Orchestra Arthur Fiedler,5
I Want To Hold Your Hand,The Beatles,0
I Want To Know What Love Is,Mariah Carey,5
I Want To Know What Love Is,Terry McDermott,8
I Want To Know What Love Is,Foreigner,0
I Want To Live,Josh Gracin,4
I Want To Live,John Denver,5
I Want To Love You Baby,Peggy Scott & Jo Jo Benson,8
I Want To Love You For What You Are,Ronnie Dove,5
I Want To Make The World Turn Around,The Steve Miller Band,9
I Want To Meet Him,The Royalettes,7
I Want To Pay You Back (For Loving Me),The Chi-lites,9
I Want To Stay Here,Steve & Eydie,2
I Want To Take You Higher,Ike & Tina Turner & The Ikettes,3
I Want To Take You Higher,Sly & The Family Stone,3
I Want To Talk About You,Ray Charles,9
I Want To Walk You Home,Fats Domino,0
I Want You,Janet Jackson,5
I Want You,Savage Garden,0
I Want You,Thalia Featuring Fat Joe,2
I Want You,Juliet Roberts,4
I Want You,Shana,3
I Want You,Jody Watley,6
I Want You,Animotion,8
I Want You,Bob Dylan,1
I Want You,Marvin Gaye,1
I Want You Back,'N Sync,1
I Want You Back,Jackson 5,0
I Want You Back Again,The Zombies,9
I Want You So Bad,Heart,4
I Want You To Be Mine,Kayak,5
I Want You To Be My Baby,Ellie Greenwich,8
I Want You To Be My Boy,The Exciters,9
I Want You To Know,Zedd Featuring Selena Gomez,1
I Want You To Know,The New Colony Six,6
I Want You To Meet My Baby,Eydie Gorme,4
I Want You To Want Me,Cheap Trick,0
I Want You Tonight,Pablo Cruise,1
"I Want You, I Need You",Chris Christian,3
I Want Your Love,Chic,0
I Want'a Do Something Freaky To You,Leon Haywood,1
I Was Born To Love You,Freddie Mercury,7
I Was Checkin' Out She Was Checkin' In,Don Covay,2
I Was Jack (You Were Diane),Jake Owen,4
I Was Kaiser Bill's Batman,Whistling Jack Smith,1
I Was Looking For Someone To Love,Leif Garrett,7
I Was Made For Dancin',Leif Garrett,0
I Was Made For Lovin' You,KISS,1
I Was Made To Love Her,Stevie Wonder,0
I Was Made To Love Her,King Curtis & The Kingpins,7
I Was Never There,The Weeknd Featuring Gesaffelstein,3
I Was On A Boat That Day,Old Dominion,3
I Was Only Joking,Rod Stewart,2
I Was Such A Fool (To Fall In Love With You),Connie Francis,2
I Was Such A Fool (To Fall In Love With You),The Flamingos,7
I Was Wondering,The Poppy Family,9
"I Wash My Hands Of The Whole Damn Deal, Part I",The New Birth,8
I Wasn't The One (Who Said Goodbye),Agnetha Faltskog/Peter Cetera,9
I Wasn't With It,Jesse Powell,8
I Who Have Nothing,Jordin Sparks,7
I Who Have Nothing,Liquid Smoke,8
I Will,Dean Martin,0
I Will,Vic Dana,4
I Will Always Love You,Whitney Houston,0
I Will Always Love You,Glee Cast,8
I Will Always Love You,Dolly Parton,5
I Will Always Think About You,The New Colony Six,2
I Will Be,Leona Lewis,6
I Will Be Here For You,Michael W. Smith,2
I Will Be In Love With You,Livingston Taylor,2
I Will Be There,Glass Tiger,3
I Will Come To You,Hanson,0
I Will Follow,U2,8
I Will Follow Him,Little Peggy March,0
I Will Get There,Boyz II Men,3
I Will Go With You (Con Te Partiro),Donna Summer,7
I Will Live My Life For You,Tony Bennett,8
I Will Love Again,Lara Fabian,3
I Will Love You,Richard Chamberlain,6
I Will Never Let You Down,Rita Ora,7
I Will Never Pass This Way Again,Glen Campbell,6
I Will Not Bow,Breaking Benjamin,3
I Will Possess Your Heart,Death Cab For Cutie,6
I Will Remember You,Amy Grant,1
I Will Remember You (Live),Sarah McLachlan,1
I Will Still Love You,Stonebolt,2
I Will Survive,Chantay Savage,2
I Will Survive,Gloria Gaynor,0
I Will Survive,SaFire,5
I Will Wait,Mumford & Sons,1
I Will...But,SHeDAISY,4
I Wish,Jo Dee Messina,7
I Wish,Carl Thomas,1
I Wish,R. Kelly,1
I Wish,Gabrielle,5
I Wish,Skee-Lo,1
I Wish,Stevie Wonder,0
I Wish,The Platters,4
I Wish Grandpas Never Died,Riley Green,6
I Wish I Had A Girl,Henry Lee Summer,1
I Wish I Knew (How It Would Feel To Be Free),Solomon Burke,6
I Wish I Was Eighteen Again,George Burns,4
I Wish I Wasn't,Heather Headley,5
I Wish I Were,Andy Kim,6
I Wish I Were A Princess,Little Peggy March,3
I Wish I'd Never Been Born,Patti Page,5
I Wish It Was Me,Tyrone Davis,5
I Wish It Was Me You Loved,The Dells,9
I Wish It Would Rain,Gladys Knight And The Pips,4
I Wish It Would Rain,The Temptations,0
I Wish It Would Rain Down,Phil Collins,0
I Wish That We Were Married,Ronnie and The Hi-Lites,1
I Wish The Phone Would Ring,Expose,2
I Wish You Could Be Here,The Cyrkle,6
I Wish You Love,Gloria Lynne,2
I Wish You Would,DJ Khaled Featuring Kanye West & Rick Ross,7
I Wish You'd Stay,Brad Paisley,5
I Woke Up In Love This Morning,The Partridge Family Starring Shirley Jones Featuring David Cassidy,1
I Won,Future Featuring Kanye West,9
I Won't Back Down,Blake Shelton & Dia Frampton,5
I Won't Back Down,Tom Petty,1
I Won't Be Home Tonight,Tony Carey,7
I Won't Forget You,Poison,1
I Won't Forget You,Jim Reeves,9
I Won't Give Up,Jana Kramer,7
I Won't Give Up,Jason Mraz,0
I Won't Give Up On You,TKA,6
I Won't Hold You Back,Toto,0
I Won't Last A Day Without You,Carpenters,1
I Won't Last A Day Without You,Maureen McGovern,8
I Won't Last A Day Without You/Let Me Be The One,Al Wilson,6
I Won't Let Go,Rascal Flatts,3
I Won't Let You Down,OK Go,7
I Won't Love You Anymore (Sorry),Lesley Gore,7
I Won't Mention It Again,Ray Price,4
I Won't Stand In Your Way,Stray Cats,3
I Won't Tell,Fat Joe Featuring J. Holiday,3
I Wonder,Kellie Pickler,7
I Wonder,Brenda Lee,2
I Wonder (If Your Love Will Ever Belong To Me),The Pentagons,8
I Wonder If Heaven Got A Ghetto,2Pac,6
I Wonder If I Take You Home,Lisa Lisa And Clult Jam With Full Force,3
I Wonder What She's Doing Tonight,Barry & The Tamerlanes,2
I Wonder What She's Doing Tonite,Tommy Boyce & Bobby Hart,0
I Wonder Who's Kissing Her Now,Bobby Darin,9
I Wonder Why,Curtis Stigers,0
I Wonder Why,Dion & The Belmonts,4
I Worry About You,Joe Simon,9
I Would Be In Love (Anyway),Frank Sinatra,8
I Would Die 4 U,Prince And The Revolution,0
I Would've Loved You Anyway,Trisha Yearwood,4
I Wouldn't Be A Man,Josh Turner,9
I Wouldn't Beg For Water,Sheena Easton,6
I Wouldn't Have Missed It For The World,Ronnie Milsap,1
I Wouldn't Know (What To Do),Dinah Washington,9
I Wouldn't Lie,Yarbrough & Peoples,9
I Wouldn't Trade You For The World,The Bachelors,6
I Wouldn't Treat A Dog (The Way You Treated Me),Bobby Bland,8
I Wouldn't Want To Be Like You,Alan Parsons,3
I Write Sins Not Tragedies,Panic! At The Disco,0
I Write The Songs,Barry Manilow,0
I Wrote A Simple Song,Billy Preston,7
I' Been Watchin' You,The South Side Movement,6
I'd Come For You,Nickelback,4
I'd Do Anything,Simple Plan,5
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,0
I'd Do It All Again,Sam Harris,5
I'd Give Anything,Gerald Levert,2
I'd Just Love To Lay You Down,Barrett Baber,9
I'd Lie For You (And That's The Truth),Meat Loaf,1
I'd Like To Teach The World To Sing (In Perfect Harmony),The Hillside Singers,1
I'd Like To Teach The World To Sing (In Perfect Harmony),The New Seekers,0
I'd Love To Change The World,Ten Years After,3
I'd Love You To Want Me,Lobo,0
I'd Rather,Luther Vandross,8
I'd Rather Be A Cowboy,John Denver,6
I'd Rather Be Alone,IV Xample,4
I'd Rather Be An Old Man's Sweetheart (Than A Young Man's Fool),Candi Staton,4
I'd Rather Be Here In Your Arms,The Duprees,9
I'd Rather Be Sorry,Ray Price,6
I'd Rather Be With You,Joshua Radin,8
I'd Rather Go Blind,Sydney Youngblood,4
I'd Rather Leave While I'm In Love,Rita Coolidge,3
I'd Rather Love You,Charley Pride,7
I'd Really Love To See You Tonight,England Dan & John Ford Coley,0
I'd Still Say Yes,Klymaxx,1
I'd Wait A Million Years,The Grass Roots,1
I'll Always Call Your Name,Little River Band,6
I'll Always Have Faith In You,Carla Thomas,8
I'll Always Love My Mama (Part I),The Intruders,3
I'll Always Love You,Taylor Dayne,0
I'll Always Love You,The Spinners,3
I'll Always Love You,Brenda Holloway,5
I'll Be,Edwin McCain,0
I'll Be,Reba McEntire,5
I'll Be,Foxy Brown Featuring Jay-Z,0
I'll Be Alright Without You,Journey,1
I'll Be Around,Daryl Hall John Oates,9
I'll Be Around,Rappin' 4-Tay Featuring The Spinners,3
I'll Be Around,What Is This,6
I'll Be Around,The Spinners,0
I'll Be By Your Side,Stevie B,1
I'll Be Doggone,Marvin Gaye,0
I'll Be Gone,Pozo Seco Singers,9
I'll Be Good,Rene & Angela,4
I'll Be Good To You,Quincy Jones Featuring Ray Charles & Chaka Khan,1
I'll Be Good To You,The Brothers Johnson,0
I'll Be Holding On,Al Downing,8
I'll Be Home,Vikki Carr,9
I'll Be Home,The Platters,9
I'll Be Home For Christmas,Bing Crosby,4
I'll Be Home For Christmas,Kelly Clarkson,9
I'll Be Home For Christmas (Live),Josh Groban,9
I'll Be In Trouble,The Temptations,3
I'll Be Lovin' U Long Time,Mariah Carey,5
I'll Be Loving You,Collage,5
I'll Be Loving You (Forever),New Kids On The Block,0
I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,0
I'll Be Over You,Toto,1
I'll Be Right Here,Tyrone Davis,5
I'll Be Satisfied,Jackie Wilson,1
I'll Be Seeing You,Poni-Tails,8
I'll Be Seeing You,Frank Sinatra,5
I'll Be Seeing You,The Five Satins,7
I'll Be Seeing You,Tommy Sands,5
I'll Be Standing By,Foghat,6
I'll Be Sweeter Tomorrow (Than I Was Today),The O'Jays,6
I'll Be The Other Woman,The Soul Children,3
I'll Be There,Mariah Carey,0
I'll Be There,The Escape Club,0
I'll Be There,Kenny Loggins,8
I'll Be There,Joyce Fenderella Irby,6
I'll Be There,Gerry And The Pacemakers,1
I'll Be There,Jackson 5,0
I'll Be There,Bobby Darin,7
I'll Be There,Damita Jo,1
I'll Be There For You,Bon Jovi,0
I'll Be There For You/This House Is Not A Home,The Rembrandts,1
I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,0
I'll Be Waiting,Lenny Kravitz,7
I'll Be With You In Apple Blossom Time,Wayne Newton,5
I'll Be You,The Replacements,5
I'll Be Your Everything,Youngstown,7
I'll Be Your Everything,Tommy Page,0
I'll Be Your Everything,Percy Sledge,6
I'll Be Your Shelter,Taylor Dayne,0
I'll Be Your Shelter (In Time Of Storm),Luther Ingram,3
I'll Bet You,Funkadelic,6
I'll Bring It Home To You,Carla Thomas,4
I'll Come Running,Livingston Taylor,8
I'll Cry Instead,The Beatles,2
I'll Do 4 U,Father M.C.,1
I'll Do For You Anything You Want Me To,Barry White,3
I'll Do It For You,Toussaint McCall,7
I'll Drink To You,Duke Jupiter,5
I'll Erase Away Your Pain,Whatnauts,7
I'll Fall In Love Again,Sammy Hagar,4
I'll Find My Way Home,Jon & Vangelis,5
I'll Fly With You (L'amour Toujours),Gigi D'Agostino,7
I'll Get By,Eddie Money,2
I'll Get By (As Long As I Have You),Billy Williams,9
I'll Get Over You,Crystal Gayle,7
I'll Give All My Love To You,Keith Sweat,0
I'll Go Crazy,Andy Griggs,6
I'll Go Crazy,James Brown And The Famous Flames,7
I'll Go To My Grave Loving You,The Statler Brothers,9
I'll Have To Say I Love You In A Song,Jim Croce,0
I'll Hold Out My Hand,The Clique,4
I'll Just Have A Cup Of Coffee (Then I'll Go),Claude Gray,8
I'll Just Hold On,Blake Shelton,7
I'll Keep Holding On,The Marvelettes,3
I'll Keep You Satisfied,Billy J. Kramer With The Dakotas,2
I'll Kill You,Summer Walker Featuring Jhene Aiko,6
