song,artist,class
Runnin',The Pharcyde,5
"Runnin',2Pac, Notorious B.I.G., Radio", Dramacydal & Stretch,8
Runnin' (Lose It All),Naughty Boy Featuring Beyonce & Arrow Benjamin,8
Runnin' Away,Sly & The Family Stone,2
Runnin' Back To Saskatoon,The Guess Who,9
Runnin' Blue,The Doors,6
Runnin' Down A Dream,Tom Petty,2
Runnin' Out Of Fools,Aretha Franklin,5
Runnin' Outta Moonlight,Randy Houser,2
Runnin' With The Devil,Van Halen,8
Running,No Doubt,6
Running,Chubby Checker,9
Running Away,Hoobastank,4
Running Back,Wale Featuring Lil Wayne,9
Running Back,Eddie Money,7
Running Back,Urgent,7
Running Back To You,Vanessa Williams,1
Running Bear,Sonny James,9
Running Bear,Johnny Preston,0
Running In The Family,Level 42,8
Running On Empty,Jackson Browne,1
"Running Out Of Time,Tyler", The Creator,6
Running Scared,The Fools,4
Running Scared,Roy Orbison,0
Running Up That Hill,Kate Bush,2
Running With The Night,Lionel Richie,0
Rush,Aly & AJ,5
Rush,Big Audio,3
Rush Hour,Jane Wiedlin,0
Rush Rush,Paula Abdul,0
Russian Band Stand,Spencer & Spencer with the Sonia Pryor Choir,9
Russian Roulette,Rihanna,0
Russians,Sting,1
Rusty Bells,Brenda Lee,3
Ruthless People,Mick Jagger,5
"Ryde Or Die, Chick",The Lox Featuring Timbaland And EVE,7
S&M,Rihanna Featuring Britney Spears,0
S-W-I-M,Bobby Freeman,5
S.E.X.,Lyfe Jennings,3
S.O.S.,Jonas Brothers,1
S.O.S.,ABBA,1
S.Y.S.L.J.F.M. (The Letter Song),Joe Tex,3
SAD SHIT,DaBaby,6
SOS,Avicii Featuring Aloe Blacc,6
SOS,Rihanna,0
STOOPID,6ix9ine Featuring Bobby Shmurda,2
SUGAR,BrockHampton,6
SUVs (Black On Black),Jack Harlow & Pooh Shiesty,6
Sacred,The Castells,1
Sacred Emotion,Donny Osmond,1
Sacrifice,Elton John,1
Sacrifices,Big Sean Featuring Migos,6
Sacrifices,Drake Featuring 2 Chainz & Young Thug,3
Sad,Amber Carrington,9
Sad But True,Metallica,9
Sad Eyes,Robert John,0
Sad Eyes,Brooklyn Dreams,6
Sad Eyes (Don't You Cry),The Echoes,8
Sad Girl,GQ,9
Sad Girl,Carl Graves,8
Sad Girl,The Intruders,4
Sad Hearts,Four Tops,8
Sad Mood,Sam Cooke,2
Sad Movies (Make Me Cry),The Lennon Sisters,5
Sad Movies (Make Me Cry),Sue Thompson,0
Sad New Day,Me Phi Me,8
Sad People,Kid Cudi,8
Sad Songs (say So Much),Elton John,0
Sad Sweet Dreamer,Sweet Sensation,1
Sad Tomorrows,Trini Lopez,9
Sad!,XXXTENTACION,0
"Sad, Sad Girl",Barbara Mason,2
"Sad, Sad Girl And Boy",The Impressions,8
Sadeness Part 1,Enigma,0
Sadie,The Spinners,5
"Safaera,Bad Bunny", Jowell & Randy & Nengo Flow,8
Safe & Sound,Taylor Swift Featuring The Civil Wars,2
Safe + Sound,DJ Quik,8
Safe And Sound,Capital Cities,0
Safe And Sound,Fontella Bass,9
Safe In My Garden,The Mamas & The Papas,5
Safety Dance,Glee Cast,8
Safety Net,Ariana Grande Featuring Ty Dolla $ign,5
"Saginaw, Michigan",Lefty Frizzell,8
Said I Loved You...But I Lied,Michael Bolton,0
Said I Wasn't Gonna Tell Nobody,Sam & Dave,6
Said N Done,21 Savage & Metro Boomin,9
Said Sum,Moneybagg Yo,1
Sail,AWOLNATION,1
Sail Around The World,David Gates,4
Sail Away,The Temptations,5
Sail Away,Sam Neely,8
Sail On,Commodores,0
Sail On Sailor,The Beach Boys,4
Sailing,Christopher Cross,0
Sailing,Rod Stewart,5
Sailing Ships,Mesa,5
Sailor (Your Home Is The Sea),Lolita,0
Sailor Boy,The Chiffons,8
Saint,Huncho Jack,9
Saint Of Me,The Rolling Stones,9
Saint-Tropez,Post Malone,1
Sal's Got A Sugar Lip,Johnny Horton,8
Sally,Grand Funk Railroad,6
Sally Had A Party,Flavor,9
Sally Walker,Iggy Azalea,6
Sally Was A Good Old Girl,Trini Lopez,9
Sally Was A Good Old Girl,Fats Domino,9
"Sally, Go 'round The Roses",The Jaynetts,0
Salsoul Hustle,The Salsoul Orchestra,7
Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,0
Saltwater Taffy,Morty Jay And The Surferin' Cats,9
Sam,Olivia Newton-John,1
Sam's Place,Buck Owens and The Buckaroos,9
Sam's Song,Dean Martin & Sammy Davis Jr.,9
"Sam, You Made The Pants Too Long",Barbra Streisand,9
Samantha (What You Gonna Do?),Cellarful Of Noise,6
Same Bitches,Post Malone Featuring G-Eazy & YG,1
Same Boat,Zac Brown Band,5
Same Damn Time,Future,9
Same Girl,R. Kelly Duet With Usher,1
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,1
Same Ol' Shit,MC Ren,8
Same Ol' Situation (S.O.S.),Motley Crue,7
Same Old Lang Syne,Dan Fogelberg,0
Same Old Look,Jimmy Ryser,7
Same Old Love,Selena Gomez,0
Same Ole Love (365 Days A Year),Anita Baker,4
"Same Script, Different Cast",Whitney Houston & Deborah Cox,6
Same Thing,Lil Baby,7
Same Thing It Took,The Impressions,7
Same Yung N***a,Gunna Featuring Playboi Carti,9
San Antonio Rose,Floyd Cramer,0
San Bernadino,Christie,9
San Franciscan Nights,Eric Burdon & The Animals,0
San Francisco (Be Sure To Wear Flowers In Your Hair),Scott McKenzie,0
San Francisco Girls (Return of the Native),Fever Tree,9
San Francisco Is A Lonely Town,Joe Simon,7
San-Ho-Zay,Freddy King,4
Sanctified,Rick Ross Featuring Kanye West & Big Sean,7
Sanctify Yourself,Simple Minds,1
Sanctuary,Joji,7
Sand In My Boots,Morgan Wallen,3
Sandcastles,Beyonce,4
Sandra's Rose,Drake,2
Sandstorm,Darude,8
Sandy,Ronny And The Daytonas,2
Sandy,The Hollies,8
Sandy,Larry Hall,1
Sandy,Dion,2
Sangria,Blake Shelton,3
Sangria Wine,Pharrell Williams x Camila Cabello,8
Sanguine Paradise,Lil Uzi Vert,2
Santa & The Touchables,Dickie Goodman,9
Santa Claus Is Comin' To Town,Jackson 5,4
Santa Claus Is Coming To Town,The 4 Seasons,2
Santa Claus Is Watching You,Ray Stevens,4
Santa Tell Me,Ariana Grande,1
Santa's A Fat Bitch,Insane Clown Posse,6
Sara,Starship,0
Sara,Fleetwood Mac,0
Sara,Bill Champlin,6
Sara Smile,Daryl Hall John Oates,0
Sasuke,Lil Uzi Vert,6
Satellite,Hooters,6
Satin Pillows,Bobby Vinton,2
Satin Red And Black Velvet Woman,Dave Mason,9
Satin Sheets,Bellamy Brothers,7
Satin Sheets,Jeanne Pruett,2
Satin Soul,Love Unlimited Orchestra,2
Satisfaction,Eve,2
Satisfaction,Smokey Robinson & The Miracles,4
Satisfaction,Otis Redding,3
Satisfaction Guaranteed,The Firm,7
Satisfaction Guaranteed (Or Take Your Love Back),Harold Melvin And The Blue Notes,5
Satisfied,Richard Marx,0
Satisfied Man,Molly Hatchet,8
Satisfied With You,The Dave Clark Five,4
Satisfy Me,Billy Satellite,6
Satisfy You,Puff Daddy Featuring R. Kelly,0
Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,7
Saturday,Rebecca Black & Dave Days,5
Saturday (Oooh! Ooooh!),Ludacris Featuring Sleepy Brown,2
Saturday In The Park,Chicago,0
Saturday Love,Cherrelle With Alexander O'Neal,2
Saturday Morning Confusion,Bobby Russell,2
Saturday Night,The New Christy Minstrels,2
Saturday Night,Bay City Rollers,0
Saturday Night At The Movies,The Drifters,1
Saturday Night At The World,Mason Williams,9
Saturday Night Special,Lynyrd Skynyrd,2
Saturday Night's Alright For Fighting,Elton John,1
"Saturday Night, Sunday Morning",Thelma Houston,3
Saturday Nights,Khalid & Kane Brown,5
"Saturday Nite,Earth", Wind & Fire,2
Saturday Sunshine,Burt Bacharach,9
Saturdaynight,Herman Brood,3
Sauce It Up,Lil Uzi Vert,4
Sauce!,XXXTENTACION,8
Sausalito,Al Martino,9
Sausalito (Is The Place To Go),Ohio Express,8
Sausalito Summernight,Diesel,2
Savage,Megan Thee Stallion,0
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,0
Savannah Nights,Tom Johnston,3
Save A Horse (Ride A Cowboy),Big & Rich,5
Save A Prayer,Duran Duran,1
Save All Your Lovin' For Me,Brenda Lee,5
Save It For A Rainy Day,Kenny Chesney,5
Save It For A Rainy Day,Stephen Bishop,2
Save It For Me,The 4 Seasons Featuring the Sound of Frankie Valli,0
Save Me,XXXTENTACION,9
Save Me,Shinedown,7
Save Me,Dave Mason,7
Save Me,Merrilee Rush,5
Save Me,Fleetwood Mac,3
Save Me,Donna McDaniel,8
Save Me,Lisa Fischer,7
"Save Me, San Francisco",Train,7
Save My Soul,Jack Scott,7
Save Room,John Legend,6
Save Some Love,Keedy,1
Save The Best For Last,Vanessa Williams,0
Save The Country,The 5th Dimension,2
Save The Country,Thelma Houston,7
Save The Last Dance For Me,Michael Buble,9
Save The Last Dance For Me,Dolly Parton,4
Save The Last Dance For Me,The DeFranco Family featuring Tony DeFranco,1
Save The Last Dance For Me,The Drifters,0
Save The Night For Me,Maureen Steele,7
Save The Overtime (For Me),Gladys Knight And The Pips,6
Save Tonight,Eagle-Eye Cherry,0
Save Up All Your Tears,Cher,3
Save Your Heart For Me,Gary Lewis And The Playboys,0
Save Your Kisses For Me,Brotherhood Of Man,2
Save Your Kisses For Me,Bobby Vinton,7
Save Your Love,Bad Boys Blue,8
Save Your Love,Great White,5
Save Your Sugar For Me,Tony Joe White,9
Save Your Tears,The Weeknd & Ariana Grande,0
Save Your Tears,The Weeknd,0
Saved,Ty Dolla $ign Featuring E-40,8
Saved,LaVern Baker,3
Saved By Zero,The Fixx,1
Savin' Me,Nickelback,1
Savin' Myself,Eria Fachin,4
Saving All My Love For You,Whitney Houston,0
Saving Grace,Tom Petty,9
Saw A New Morning,Bee Gees,9
Sax Fifth Avenue,Johnny Beecher and his Buckingham Road Quintet,6
Say,John Mayer,1
Say A Prayer,Breathe,2
Say A',A Boogie Wit da Hoodie,7
Say Aah,Lindsey Pavao,7
Say Aah,Trey Songz Featuring Fabolous,0
Say Amen (Saturday Night),Panic! At The Disco,5
Say Goodbye,Chris Brown,0
Say Goodbye To Hollywood,Billy Joel,1
Say Goodbye To Little Jo,Steve Forbert,8
Say Hello To Ronnie,Janey Street,6
Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,1
Say I,Christina Milian Featuring Young Jeezy,2
Say I Am (What I Am),Tommy James And The Shondells,2
Say I Yi Yi,Ying Yang Twins,5
Say It,Tory Lanez,2
Say It,Flume Featuring Tove Lo,5
Say It,Voices Of Theory,0
Say It Again,Santana,4
Say It Again,Jermaine Stewart,2
Say It Isn't So,Daryl Hall John Oates,0
Say It Loud - I'm Black And I'm Proud (Part 1),James Brown,0
Say It Right,Nelly Furtado,0
Say It's Gonna Rain,Will To Power,4
"Say It, Say It",E.G. Daily,6
Say Man,Bo Diddley,1
Say Maybe,Neil Diamond,5
Say My Name,Destiny's Child,0
Say OK,Vanessa Hudgens,6
Say Say Say,Paul McCartney And Michael Jackson,0
Say So,Doja Cat Featuring Nicki Minaj,0
Say Somethin',Mariah Carey Featuring Snoop Dogg,7
Say Something,A Great Big World & Christina Aguilera,0
Say Something,Justin Timberlake Featuring Chris Stapleton,0
Say Something,Timbaland Featuring Drake,2
Say Something Funny,Patty Duke,2
Say What,Jesse Winchester,3
Say Wonderful Things,Ronnie Carroll,9
Say Wonderful Things,Patti Page,8
Say Yes,Floetry,2
Say You,Ronnie Dove,3
Say You Do,Dierks Bentley,5
Say You Love Me,D.J. Rogers,9
