song,artist,class
Underneath The Tree,Kelly Clarkson,1
Underneath Your Clothes,Shakira,0
Understand This Groove,Sound Factory,5
Understand Your Man,Johnny Cash,3
Understanding,Xscape,0
Understanding,Bob Seger,1
Understanding,Ray Charles,4
Undertow,Timbaland Featuring The Fray & Esthero,9
Underwater,The Frogmen,4
Undivided,Tim McGraw & Tyler Hubbard,7
Undo It,Carrie Underwood,2
Undone - The Sweater Song,Weezer,5
Undrunk,FLETCHER,6
Undun,The Guess Who,2
Uneasy Rider,Charlie Daniels,0
Unfaithful,Rihanna,0
Unfaithfully Yours (Our Love),Stephen Bishop,8
Unforgettable,French Montana Featuring Swae Lee,0
Unforgettable,Thomas Rhett,4
Unforgettable,Natalie Cole,1
Unforgettable,Dinah Washington,1
Ungena Za Ulimwengu (Unite The World),The Temptations,3
Unica,Ozuna,7
Union Man,Cate Bros.,2
Union Of The Snake,Duran Duran,0
United,Peaches & Herb,4
United (Part 1),The Music Makers,7
United Together,Aretha Franklin,5
United We Stand,The Brotherhood Of Man,1
Universal Heart-Beat,Juliana Hatfield,8
Universal Mind Control,Common Featuring Pharrell,6
Universal Soldier,Donovan,5
Unless You Care,Terry Black,9
Uno,Ambjaay,8
Unpredictable,Jamie Foxx Featuring Ludacris,0
Unpretty,TLC,0
Unsent,Alanis Morissette,5
Unskinny Bop,Poison,0
Unsquare Dance,The Dave Brubeck Quartet,7
Unstable,Justin Bieber Featuring The Kid LAROI,6
Unsteady,X Ambassadors,1
Unstoppable,Rascal Flatts,5
Untie Me,The Tams,5
Until I Bleed Out,The Weeknd,7
Until I Find You Again,Richard Marx,4
Until It Sleeps,Metallica,0
Until It's Time For You To Go,Neil Diamond,5
Until It's Time For You To Go,The New Birth,9
Until It's Time For You To Go,Elvis Presley,3
Until Now,Bobby Arvon,7
Until The End Of Time,Justin Timberlake Duet With Beyonce,1
Until The End Of Time,Foreigner,4
Until The End Of Time,2Pac,5
Until You Come Back To Me (That's What I'm Gonna Do),Aretha Franklin,0
Until Your Love Comes Back Around,RTZ,2
Untitled (How Can This Happen To Me?),Simple Plan,4
Untitled (How Does It Feel),D'Angelo,2
Untitled 02 l 06.23.2014.,Kendrick Lamar,7
Untitled 07 l Levitate,Kendrick Lamar,8
Untouchable,Eminem,8
Untouchable,Taylor Swift,1
Untouchable,YoungBoy Never Broke Again,9
Untouched,The Veronicas,1
Unusual,Trey Songz Featuring Drake,6
Unusually Unusual,Lonestar,6
Unwell,matchbox twenty,0
Unwind,Ray Stevens,5
Unwritten,Natasha Bedingfield,0
Up,Cardi B,0
Up & Down,Billy Lawrence,9
Up -- Up And Away,The 5th Dimension,0
Up A Lazy River,Si Zentner And His Orchestra,4
Up Above My Head (I Hear Music In The Air),Al (He's the King) Hirt,8
Up All Night,Blink-182,6
Up All Night,Drake Featuring Nicki Minaj,4
Up All Night,Khalid,8
Up All Night,Jon Pardi,5
Up All Night,Slaughter,2
Up And Down,The McCoys,4
Up Around The Bend/Run Through The Jungle,Creedence Clearwater Revival,0
Up Down,Morgan Wallen Featuring Florida Georgia Line,4
Up Down (Do This All Day),T-Pain Featuring B.o.B,6
Up For The Down Stroke,Parliament,6
Up From The Skies,The Jimi Hendrix Experience,8
Up In A Puff Of Smoke,Polly Brown,1
Up In Heah,Ike & Tina Turner,8
Up Jumps Da Boogie,Magoo And Timbaland,1
Up On Cripple Creek,The Band,2
Up On The Ridge,Dierks Bentley,9
Up On The Roof,James Taylor,2
Up On The Roof,The Cryan' Shames,8
Up On The Roof,Laura Nyro,9
Up On The Roof,The Drifters,0
Up Out My Face,Mariah Carey Featuring Nicki Minaj,9
Up The Creek (without A Paddle),The Temptations,9
Up The Ladder To The Roof,The Supremes,0
"Up The Side,Lil Baby", Lil Durk & Young Thug,7
Up Tight,Ramsey Lewis,4
"Up Tight, Good Man",Laura Lee,9
Up To My Neck In High Muddy Water,Linda Ronstadt & The Stone Poneys,9
Up To Something,Metro Boomin Featuring Travis Scott & Young Thug,9
Up To The Mountain,Crystal Bowersox,5
Up To The Mountain,Kelly Clarkson Featuring Jeff Beck,5
Up Town,Roy Orbison,7
Up Until Now,Johnnie Ray,8
Up Up And Away,Juice WRLD,4
Up Where We Belong,Joe Cocker And Jennifer Warnes,0
Up Your Nose,Gabriel Kaplan,9
Up!,Shania Twain,6
Up-Hard,Willie Mitchell,9
Up-Up And Away,Hugh Masekela,7
Up-Up And Away,The Johnny Mann Singers,9
Upgrade U,Beyonce Featuring Jay Z,5
Uprising,Muse,3
Uproar,Lil Wayne,0
Ups And Downs,Paul Revere & The Raiders,2
Upsetter,Grand Funk Railroad,7
Upside Down,Jack Johnson,3
Upside Down,Diana Ross,0
Uptight (Everything's Alright),Stevie Wonder,0
Uptight (Everything's Alright),Nancy Wilson,8
Uptight (Everything's Alright),The Jazz Crusaders,9
Uptown,The Crystals,1
Uptown & Country,Tom Scott,7
Uptown Festival (Part 1),Shalamar,2
Uptown Funk!,Mark Ronson Featuring Bruno Mars,0
Uptown Girl,Glee Cast,6
Uptown Girl,Billy Joel,0
Uptown Vibes,Meek Mill Featuring Fabolous & Anuel AA,3
Urgency,Lil Uzi Vert Featuring Syd,7
Urgent,Foreigner,0
Us And Love (We Go Together),Kenny Nolan,4
Use It Up And Wear It Out,Pat & Mick,8
Use Me,Bill Withers,0
Use Somebody,Kings Of Leon,0
Use Ta Be My Girl,The O'Jays,0
Use This Gospel,Kanye West Featuring Clipse & Kenny G,3
Use Your Head,Mary Wells,3
Use Your Heart,SWV,2
Used 2,Lil Wayne,7
Used To,Drake Featuring Lil Wayne,8
Used To Be,Charlene & Stevie Wonder,4
Used To Love U,John Legend,7
Used To Love You,Gwen Stefani,5
Used To Love You Sober,Kane Brown,8
Used To This,Future Featuring Drake,1
Utopia,Frank Gari,2
V. 3005,Childish Gambino,6
V.S.O.P.,K. Michelle,8
VIBEZ,DaBaby,2
Va Va Voom,Nicki Minaj,2
Vacation,Go-Go's,0
Vacation,Connie Francis,0
Vado Via,Drupi,8
Vahevala,Kenny Loggins With Jim Messina,8
Vaina Loca,Ozuna x Manuel Turizo,9
Valentine,Martina McBride With Jim Brickman,4
Valentine Love,Norman Connors,9
Valentino,24kGoldn,9
Valerie,Glee Cast,5
Valerie,Steve Winwood,0
Valerie,Cymarron,9
Valleri,The Monkees,0
Valley Girl,Frank Zappa,3
Valley Of The Dolls,King Curtis & The Kingpins,8
Valotte,Julian Lennon,0
Valuable Pain,YoungBoy Never Broke Again,8
Vamp Anthem,Playboi Carti,8
Vance,Roger Miller,7
Vanilla Twilight,Owl City,7
Vanilla Ólay,Jackie DeShannon,7
Vanishing Point,The Marketts,8
Vanity Kills,ABC,9
Vans,The Pack,5
Vaquero (Cowboy),The Fireballs,9
Variety Tonight,REO Speedwagon,5
Vaya Con Dios,The Drifters,4
Vaya Con Dios,Dawn Featuring Tony Orlando,9
Vaya Con Dios,Freddy Fender,5
Vehicle,The Ides Of March,0
Velcro Fly,ZZ Top,3
Velvet,Chris Jamison,5
Velvet Waters,The Megatrons,5
Venetia,Lil Uzi Vert,3
Vengeance,Carly Simon,4
Venom,Eminem,4
Ventura Highway,America,0
Venus,Lady Gaga,3
Venus,Bananarama,0
Venus,Frankie Avalon,0
Venus,The Shocking Blue,0
Venus And Mars Rock Show,Wings,1
Venus In Blue Jeans,Jimmy Clanton,0
Veronica,Elvis Costello,1
Versace,Migos,9
Versace On The Floor,Bruno Mars,3
Vertigo,Khalid,8
Vertigo,U2,3
"Very Special,Big Daddy Kane Feat. Spinderella", L. Williams & K. Anderson,3
Very Special,Debra Laws,8
Vete,Bad Bunny,3
Vibeology,Paula Abdul,1
Vibin',Boyz II Men,5
Vice,Miranda Lambert,4
Victim Of A Foolish Heart,Bettye Swann,6
Victim Of Love,Bryan Adams,3
Victim Of Love,Elton John,3
Victim Of The Ghetto,The College Boyz,6
Victoria,The Kinks,6
Victorious,Panic! At The Disco,8
Victory,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,1
Victory,Kool & The Gang,0
Victory Lap,Nipsey Hussle Featuring Stacy Barthe,9
Victory Line,Limited Warranty,7
Video,India.Arie,4
Video,Jeff Lynne,8
Video Games,Lana Del Rey,9
Video Killed The Radio Star,The Buggles,3
Video Phone,Beyonce Featuring Lady Gaga,6
Vienna Calling,Falco,1
Views,Drake,8
Village Of Love,Nathaniel Mayer And The Fabulous Twilights,2
Ville Mentality,J. Cole,2
"Vincent (Starry, Starry Night)/Castles In The Air",Don McLean,1
Violence Of Summer (Love's Taking Over),Duran Duran,6
Violent Crimes,Kanye West,2
Violet Hill,Coldplay,3
Viral Moment,Lil Durk,9
Virgin Man,Smokey Robinson,5
Virginia (Touch Me Like You Do),Bill Amesbury,5
Vision Of Love,Mariah Carey,0
Visiting Hours,Ed Sheeran,7
Vitamin L,B.E. Taylor Group,6
Vitamin R (Leading Us Along),Chevelle,6
Viva La Vida,Coldplay,0
Viva Las Vegas,Elvis Presley,9
Viva Las Vegas,Elvis Presley With The Jordanaires,2
Viva Tirado - Part I,El Chicano,2
Vivir Mi Vida,Marc Anthony,9
Vivrant Thing,Q-Tip,2
Vogue,Madonna,0
Voice Of America's Sons,John Cafferty & The Beaver Brown Band,6
Voice Of Freedom,Freedom Williams,7
Voice Of Freedom,Jim Kirk And The Tm Singers,7
Voice Of The Heroes,Lil Baby & Lil Durk,2
Voice On The Radio,Conductor,6
Voice Your Choice,The Radiants,5
Voices,Chris Young,5
Voices,Cheap Trick,3
Voices Carry,'Til Tuesday,0
Voices Of Babylon,The Outfield,2
Voices That Care,Voices That Care,1
"Volando,Mora", Bad Bunny & Sech,8
Volare,Al Martino,3
Volare,Bobby Rydell,0
Volare (Nel Blu Dipinto Di Blu),Dean Martin,1
"Volare (Nel Blu, Dipinto Di Blu)",The McGuire Sisters,7
Volcano,Jimmy Buffett,6
Volunteers,Jefferson Airplane,6
Volvi,Aventura x Bad Bunny,2
Voo Doo,Rachel Sweet,7
Voodoo Woman,Bobby Goldsboro,2
Voodoo Woman,Simon Stokes/Nighthawks,8
Voulez-Vous,ABBA,7
Vow,Garbage,9
Vox Humana,Kenny Loggins,2
Voyeur,Kim Carnes,2
Vulnerable,Secondhand Serenade,8
W O R K I N  M E,Quavo,5
WAKA,6ix9ine Featuring A Boogie Wit da Hoodie,5
WAP,Cardi B Featuring Megan Thee Stallion,0
WFM,Realestk,6
WHAT TO DO?,JACKBOYS Featuring Don Toliver,5
WOLD,Harry Chapin,3
WTF (Where They From),Missy Elliott Featuring Pharrell Williams,2
"WUSYANAME,Tyler", The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign,1
Wabash Blues,The Viscounts,7
Wack Wack,The Young Holt Trio,3
Wade In The Water,Ramsey Lewis,1
Wade In The Water,Herb Alpert & The Tijuana Brass,3
Wadsyaname,Nelly,4
Wagon Wheel,Darius Rucker,1
Wait,Maroon 5,2
Wait,White Lion,0
Wait,Jimmy Clanton,9
Wait (The Whisper Song),Ying Yang Twins,1
Wait A Minute,The Pussycat Dolls Featuring Timbaland,2
Wait A Minute,Ray J Featuring Lil' Kim,2
Wait A Minute,Tim Tam And The Turn-Ons,7
Wait A Minute,The Coasters,3
Wait For A Minute,Tyga & Justin Bieber,6
Wait For Me,Daryl Hall John Oates,1
Wait For Me,The Playmates,3
Wait For You,Elliott Yamin,1
Wait For You,Bonham,5
Wait On Love,Michael Bolton,7
Wait Til' My Bobby Gets Home,Darlene Love,2
Waitin' In Your Welfare Line,Buck Owens,5
