song,artist,class
Amor,Ben E. King,1
Amor Eterno,Cristian Castro,7
Amor Genuino,Ozuna,9
Amos Moses,Jerry Reed,0
Amy,Paul Petersen,6
An American Dream,The Dirt Band,1
An American Trilogy,Elvis Presley,6
An American Trilogy,Mickey Newbury,2
An Everlasting Love,Andy Gibb,0
An Honest Mistake,The Bravery,9
An Innocent Man,Billy Joel,0
An Old Fashioned Love Song,Three Dog Night,0
An Open Letter To My Teenage Son,Victor Lundberg,0
Anaconda,Nicki Minaj,0
Anchorage,Michelle Shocked,6
And Get Away,The Esquires,2
And I,Ciara,9
And I Am Telling You I'm Not Going,Jennifer Hudson,5
And I Am Telling You I'm Not Going,Glee Cast,9
And I Am Telling You I'm Not Going,Jennifer Holliday,2
And I Love Her,The Beatles,1
And I Love Him,Esther Phillips,5
And I Love You So,Bobby Goldsboro,8
And I Love You So,Perry Como,2
"And Love Goes On,Earth", Wind & Fire,5
And My Heart Sang (Tra La La),Brenda & The Tabulations,6
And Now,Della Reese,6
And Our Feelings,Babyface,2
And She Was,Talking Heads,5
And She's Mine,Spanky And Our Gang,9
And So It Goes,Billy Joel,3
And Suddenly,The Cherry People,4
And That Reminds Me (My Heart Reminds Me),The 4 Seasons,4
And The Beat Goes On,The Whispers,1
And The Cradle Will Rock...,Van Halen,5
And The Grass Won't Pay No Mind,Mark Lindsay,4
And The Heavens Cried,Ronnie Savoy,8
And The Night Stood Still,Dion,7
And Then What,Young Jeezy Featuring Mannie Fresh,6
And We Danced,Hooters,2
"And When I Die,Blood", Sweat & Tears,0
And You And I (Part II),Yes,4
Andrea,The Sunrays,4
Angel,Natasha Bedingfield,6
Angel,Javier Colon,6
Angel,Jacquie Lee,8
Angel,Akon,5
Angel,Shaggy Featuring Rayvon,0
Angel,Jon Secada,1
Angel,Sarah McLachlan,0
Angel,Lionel Richie,6
Angel,Amanda Perez,1
Angel,Madonna,0
Angel,Aerosmith,0
Angel,Aretha Franklin,1
Angel,Rod Stewart,3
Angel,Johnny Tillotson,5
Angel (What In The World's Come Over Us),Atlanta Rhythm Section,7
Angel Baby,Angelica,2
Angel Baby,Dusk,5
Angel Baby,Rosie And The Originals,0
Angel Baby,Dean Martin,2
Angel Eyes,Love And Theft,3
Angel Eyes,The Jeff Healey Band,0
Angel Face,Jimmy Darren,4
Angel In Blue,The J. Geils Band,3
Angel In Blue Jeans,Train,7
Angel In Disguise,Brandy,7
Angel In My Pocket,One To One,9
Angel In Your Arms,Hot,0
Angel Of Harlem,U2,1
Angel Of Mine,Monica,0
Angel Of The Morning,Juice Newton,0
Angel Of The Morning,Merrilee Rush & The Turnabouts,0
Angel On My Shoulder,Shelby Flint,2
Angel Say No,Tommy Tutone,3
Angela Jones,Johnny Ferguson,2
Angeleyes,ABBA,6
Angelia,Richard Marx,0
Angelica,Oliver,9
Angeline,The Allman Brothers Band,5
Angeline Is Coming Home,The Badlees,6
Angelito,Don Omar,9
Angelito,Rene & Rene,4
Angels,David Archuleta,8
Angels,Robbie Williams,5
Angels In Waiting,Tammy Cochran,7
Angels On The Moon,Thriving Ivory,7
Angels Would Fall,Melissa Etheridge,5
Angie,The Rolling Stones,0
Angie Baby,Helen Reddy,0
Angry All The Time,Tim McGraw,3
Animal,Glee Cast,6
Animal,Neon Trees,1
Animal,Def Leppard,1
Animal House,Stephen Bishop,7
Animal I Have Become,Three Days Grace,5
Animal Instinct,Commodores,4
Animal Zoo,Spirit,9
Animals,Martin Garrix,2
Animals,Maroon 5,0
Animals,Nickelback,9
Ann-Marie,The Belmonts,8
Anna,Jorgen Ingmann & His Guitar,5
Anna (Go To Him),Arthur Alexander,6
Anna-Molly,Incubus,6
"Annabella,Hamilton", Joe Frank & Reynolds,4
Annabelle,Daniel Boone,8
Annie Fanny,The Kingsmen,4
Annie Get Your Yo-Yo,Little Junior Parker,5
Anniversary,Tony Toni Tone,0
Anniversary Of Love,The Caslons,8
Anonymous,Bobby Valentino Featuring Timbaland,4
Another Brick In The Wall (Part II),Pink Floyd,0
Another Cup Of Coffee,Brook Benton,4
Another Day,Kid Cudi,6
Another Day In Paradise,Phil Collins,0
"Another Day, Another Heartache",The 5th Dimension,4
Another Day/Oh Woman Oh Why,Paul McCartney,0
Another Dumb Blonde,Hoku,2
Another Heartache,Rod Stewart,5
Another Like My Lover,Jasmine Guy,6
Another Lover,Giant Steps,1
Another Minute,Cause And Effect,7
Another Night,Real McCoy,0
Another Night,Aretha Franklin,2
Another Night,Wilson Bros.,9
Another Night,Dionne Warwick,4
Another Night,The Hollies,7
Another Nine Minutes,Yankee Grey,7
Another One Bites The Dust,Glee Cast,7
Another One Bites The Dust,Queen,0
"Another Park, Another Sunday",The Doobie Brothers,3
Another Part Of Me,Michael Jackson,1
Another Place Another Time,Jerry Lee Lewis,9
Another Postcard (Chimps),Barenaked Ladies,8
Another Puff,Jerry Reed,6
Another Rainy Day In New York City,Chicago,3
Another Round,Fat Joe Featuring Chris Brown,7
Another Sad Love Song,Toni Braxton,0
Another Saturday Night,Sam Cooke,0
Another Saturday Night,Cat Stevens,0
Another Side Of You,Joe Nichols,9
Another Sleepless Night,Anne Murray,4
Another Sleepless Night,Shawn Christopher,6
Another Sleepless Night,Jimmy Clanton,2
Another Star,Stevie Wonder,3
Another Ticket,Eric Clapton,7
"Another Time, Another Place",Engelbert Humperdinck,4
Another Try,Josh Turner Featuring Trisha Yearwood,9
Another Way,Tevin Campbell,9
Another Way To Die,Disturbed,8
Another Way to Die,Jack White & Alicia Keys,8
"Another You, Another Me",Brady Seals,9
Anotherloverholenyohead,Prince And The Revolution,6
Answering Machine,Rupert Holmes,3
Antes,Anuel AA & Ozuna,9
Anthem,Wayne Newton,6
Anthony Boy,Chuck Berry,5
Anticipation,Carly Simon,1
Antidote,Travis Scott,1
Antisocial,Ed Sheeran & Travis Scott,3
Antony And Cleopatra Theme,Ferrante & Teicher,8
Any Day Now,Ronnie Milsap,1
Any Day Now,Percy Sledge,8
Any Day Now (My Wild Beautiful Bird),Chuck Jackson,2
Any Love,Luther Vandross,4
Any Man Of Mine/Whose Bed Have Your Boots Been Under?,Shania Twain,3
Any Ol' Barstool,Jason Aldean,5
Any Other Night,Sharissa,7
Any Other Way,Chuck Jackson,8
"Any Time, Any Place/And On And On",Janet Jackson,0
Any Way That You Want Me,Evie Sands,5
Any Way That You Want Me,Liverpool Five,9
Any Way You Want It,Journey,2
Any Way You Want It,The Dave Clark Five,1
Any Way You Want It/Lovin' Touchin' Squeezin',Glee Cast,5
Any Way You Want Me,The Sylvers,7
Anybody,Young Thug Featuring Nicki Minaj,8
Anybody But Me,Brenda Lee,3
Anymore,Teresa Brewer,3
Anyone,Demi Lovato,3
Anyone,Justin Bieber,0
Anyone Can See,Irene Cara,4
Anyone Else,Collin Raye,3
Anyone Else But You,Michael Cera & Ellen Page,9
Anyone For Tennis,Cream,6
Anyone Who Had A Heart,Dionne Warwick,0
Anyone Who Knows What Love Is (will understand),Irma Thomas,5
Anything,Jaheim Featuring Next,2
Anything,3T,1
Anything,JAY-Z,5
Anything,Eric Burdon & The Animals,7
Anything At All,Mitch Malloy,4
Anything But Down,Sheryl Crow,4
Anything But Mine,Kenny Chesney,4
Anything Can Happen,Was (Not Was),7
Anything Could Happen,Ellie Goulding,4
Anything For You,Gloria Estefan & Miami Sound Machine,0
Anything Goes,Randy Houser,9
Anything Goes,Florida Georgia Line,5
Anything Goes,Harpers Bizarre,4
Anything I Want,Kevin Paige,2
Anything Is Possible,Debbie Gibson,2
Anything Like Me,Brad Paisley,4
Anything That's Part Of You,Elvis Presley With The Jordanaires,3
Anything You Choose,Spanky And Our Gang,8
Anything You Want,John Valenti,3
Anytime,McAuley Schenker Group,6
Anytime,Journey,8
Anytime (I'll Be There),Frank Sinatra,7
Anytime (i'll Be There),Paul Anka,3
Anytime At All,Frank Sinatra,4
Anytime You Need A Friend,Mariah Carey,1
Anyway,Martina McBride,3
Anyway That You Want Me,The American Breed,8
Anyway The Wind Blows,Doris Day,4
Anywhere,112 Featuring Lil'z,1
Anywhere With You,Jake Owen,4
Anywhere With You,Rubber Rodeo,8
Apache,Sugarhill Gang,5
Apache,Jorgen Ingmann & His Guitar,0
Apache,Sonny James,8
Apache '65,The Arrows Featuring Davie Allan,6
Apartment 21,Bobbie Gentry,8
Apeman,The Kinks,4
Apes**t,The Carters,1
Apologize,Timbaland Featuring OneRepublic,0
Apologize,Kris Allen,6
Apologize,Ed Ames,7
Apparently,J. Cole,5
Applause,Lady Gaga,0
Apple Green,June Valli,2
Apple Of My Eye,Roy Head And The Traits,3
Apples And Bananas,Lawrence Welk And His Orchestra,7
"Apples, Peaches, Pumpkin Pie",Jay And The Techniques,0
Apricot Brandy,Rhinoceros,4
Aqua Boogie (A Psychoalphadiscobetabioaquadoloop),Parliament,8
Aquarius/Let The Sunshine In (The Flesh Failures),The 5th Dimension,0
Arab Money,Busta Rhymes Featuring Ron Browz,8
Arc Of A Diver,Steve Winwood,4
Arcade,Duncan Laurence,2
Are We Cuttin',Pastor Troy Featuring Ms. Jade,9
Are We Ourselves?,The Fixx,1
Are You A Boy Or Are You A Girl,The Barbarians,5
Are You Getting Any Sunshine?,Lou Christie,7
Are You Getting Enough Happiness,Hot Chocolate,6
Are You Gonna Be My Girl,Jet,2
Are You Gonna Kiss Me Or Not,Thompson Square,3
Are You Happy,Jerry Butler,3
Are You Happy Now?,Cassadee Pope,9
Are You Happy Now?,Michelle Branch,1
Are You Jimmy Ray?,Jimmy Ray,1
Are You Lonely For Me,Freddy Scott,3
Are You Lonesome To-night?,Elvis Presley With The Jordanaires,0
Are You Lonesome Tonight,Jaye P. Morgan,6
Are You Man Enough,Four Tops,1
Are You My Woman? (Tell Me So),The Chi-lites,7
Are You Never Coming Home,Sandy Posey,5
Are You Old Enough,Mark Lindsay,8
Are You Ready?,Pacific Gas And Electric,1
Are You Really Mine,Jimmie Rodgers,0
Are You Serious,Tyrone Davis,5
Are You Sincere,Trini Lopez,8
Are You Still My Baby,The Shirelles,9
Are You Sure,So,4
Are You Sure Hank Done It This Way,Waylon Jennings,5
Are You That Somebody?,Aaliyah,2
Are You There (With Another Girl),Dionne Warwick,3
Area Codes,Ludacris Featuring Nate Dogg,2
Argentina,Gunna,6
Ariel,Dean Friedman,2
Arizona,Mark Lindsay,0
Armageddon It,Def Leppard,0
Armed And Dangerous,Juice WRLD,4
Armed And Extremely Dangerous,First Choice,2
Arms,Christina Perri,9
Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,2
Arms Of Mary,Chilliwack,6
Arms Of Mary,Sutherland Brothers And Quiver,8
Armstrong,John Stewart,7
Around My Way (Freedom Ain't Free),Lupe Fiasco,7
Around The Corner,The Duprees,9
Around The Way Girl,LL Cool J,0
Around The World,Daft Punk,6
Around The World (La La La La La),ATC,2
Arrested For Driving While Blind,ZZ Top,9
Arrow Through Me,Wings,2
Art For Art's Sake,10cc,8
Arthur's Theme (Best That You Can Do),Christopher Cross,0
Artificial Flowers,Bobby Darin,1
As,Stevie Wonder,3
