song,artist,class
Love Of My Life (An Ode To Hip Hop),Erykah Badu Featuring Common,0
Love Of The Common People,Paul Young,4
Love Of The Common People,The Winstons,5
Love On A Rooftop,Desmond Child,3
Love On A Shoestring,Captain & Tennille,5
Love On A Two Way Street,Stacy Lattisaw,2
Love On A Two-Way Street,The Moments,0
Love On My Mind,Xscape,4
Love On My Mind Tonight,The Temptations,8
Love On The Airwaves,Night,8
Love On The Brain,Rihanna,0
Love On The Phone,Suzanne Fellini,8
Love On The Rocks,Neil Diamond,0
Love On The Weekend,John Mayer,5
Love On Top,Beyonce,1
Love On Your Side,Thompson Twins,4
Love Or Leave,The Spinners,3
Love Or Let Me Be Lonely,Paul Davis,3
Love Or Let Me Be Lonely,The Friends Of Distinction,0
Love Or Something Like It,Kenny Rogers,3
Love Overboard,Gladys Knight And The Pips,1
Love Pains,Yvonne Elliman,3
Love Plus One,Haircut One Hundred,3
Love Potion No. 9,The Clovers,2
Love Potion Number Nine,The Coasters,7
Love Potion Number Nine,The Searchers,0
Love Power,Dionne Warwick & Jeffrey Osborne,1
Love Power,Willie Hutch,4
Love Power,The Sandpebbles,2
Love Really Hurts Without You,Billy Ocean,2
Love Remains The Same,Gavin Rossdale,2
Love Remembers,Craig Morgan,7
Love Resurrection,Alison Moyet,8
Love Rollercoaster,Ohio Players,0
Love Runs Out,OneRepublic,1
Love Scars 3,Trippie Redd,7
Love Sets You Free,Kelly Price & Friends,9
Love Sex Magic,Ciara Featuring Justin Timberlake,0
Love Shack,The B-52s,0
Love Sneakin' Up On You,Bonnie Raitt,1
Love So Right,Bee Gees,0
Love So Soft,Kelly Clarkson,4
Love Somebody,Maroon 5,0
Love Somebody,Rick Springfield,0
Love Someone,Lukas Graham,6
Love Someone,Brett Eldredge,5
Love Song,Sara Bareilles,0
Love Song,311,5
Love Song,Tesla,0
Love Song,The Cure,0
Love Song,Tommy James,6
Love Song,Anne Murray,1
Love Sosa,Chief Keef,5
Love Stinks,The J. Geils Band,3
Love Story,Taylor Swift,0
Love Story (Taylor's Version),Taylor Swift,1
Love Struck,Stonebolt,6
Love Struck,Jesse Johnson,7
Love T.K.O.,Teddy Pendergrass,4
Love Takes A Long Time Growing,Deon Jackson,7
Love Takes Time,Mariah Carey,0
Love Takes Time,Orleans,1
Love That Got Away,Firefall,4
Love That Really Counts,Natural Four,9
Love The One You're With,Stephen Stills,1
Love The One You're With,The Isley Brothers,1
Love The One You're With/Going In Circles,Luther Vandross,9
Love The Way,EOL,7
Love The Way You Lie,Eminem Featuring Rihanna,0
Love The World Away,Kenny Rogers,1
Love Theme From Romeo & Juliet,Henry Mancini And His Orchestra,0
Love Theme From Shogun (Mariko's Theme),Meco,6
Love Theme From St. Elmo's Fire (Instrumental),David Foster,1
Love This Life,T.I.,8
Love This Pain,Lady Antebellum,9
Love To Lay,The Weeknd,7
Love To Love You Baby,Donna Summer,0
Love To The World,L.T.D.,9
Love Today,MIKA,9
Love Train,Meek Mill,8
Love Train,Holly Johnson,6
Love Train,The O'Jays,0
Love U 4 Life,Jodeci,3
Love U More,Sunscreem,3
Love Uprising,Otis Leaville,7
Love Walked In,Dinah Washington,2
Love Walked In,The Flamingos,8
Love Walks In,Van Halen,2
Love Who You Love,Rascal Flatts,5
Love Will Conquer All,Lionel Richie,0
Love Will Find A Way,Yes,2
Love Will Find A Way,Pablo Cruise,0
Love Will Find A Way,Jackie DeShannon,3
Love Will Keep Us Together,The Captain & Tennille,0
Love Will Lead You Back,Taylor Dayne,0
Love Will Never Do (Without You),Janet Jackson,0
Love Will Save The Day,Whitney Houston,0
Love Will Show Us How,Christine McVie,2
Love Will Turn You Around,Kenny Rogers,1
Love Wins,Carrie Underwood,8
Love With The Proper Stranger,Jack Jones,6
Love Won't Let Me Wait,Major Harris,0
Love X Love,George Benson,6
Love You,Jack Ingram,8
Love You All My Lifetime,Chaka Khan,6
Love You Different,Justin Bieber Featuring BEAM,8
Love You Down,INOJ/LATHUN,2
Love You Down,Ready For The World,0
Love You Inside Out,Bee Gees,0
Love You Like A Love Song,Selena Gomez & The Scene,2
Love You Like I Never Loved Before,John O'Banion,2
Love You Like I Used To,Russell Dickerson,3
Love You Like That,Canaan Smith,4
Love You More,Ginuwine,7
Love You Most Of All,Sam Cooke,2
Love You Out Loud,Rascal Flatts,2
Love You So,Ron Holden with The Thunderbirds,0
Love You So Much,New Colony Six,6
Love You Too Late,Cole Swindell,4
Love Your Love The Most,Eric Church,6
Love Yourself,Justin Bieber,0
Love Zone,Billy Ocean,0
Love's About to Change My Heart,Donna Summer,8
Love's Been A Little Bit Hard On Me,Juice Newton,0
Love's Been Good To Me,Frank Sinatra,7
Love's Divine,Seal,7
Love's Gonna Make It Alright,George Strait,6
Love's Got A Line On You,Scandal Featuring Patty Smyth,5
Love's Grown Deep,Kenny Nolan,1
"Love's Lines, Angles And Rhymes",The 5th Dimension,1
Love's Made A Fool Of You,Cochise,9
Love's Made A Fool Of You,Bobby Fuller Four,2
Love's Only Love,Engelbert,8
Love's Street And Fool's Road,Solomon Burke,8
Love's Taken Over,Chante Moore,8
Love's The Only House,Martina McBride,4
Love's Theme,Love Unlimited Orchestra,0
"Love, Love, Love",Donny Hathaway,4
"Love, Peace And Happiness",Chambers Brothers,9
"Love, Reign O'er Me",The Who,7
"Love, Truth & Honesty",Bananarama,8
Love.,Kendrick Lamar Featuring Zacari,1
Love. . .Thy Will Be Done,Martika,0
LoveGame,Lady Gaga,0
LoveHate Thing,Wale Featuring Sam Dew,8
LoveStoned,Justin Timberlake,1
Lovebug,Jonas Brothers,4
Loved By You,Justin Bieber Featuring Burna Boy,8
Lovedrops,Mickey & Sylvia,9
Loveeeeeee Song,Rihanna Featuring Future,5
Loveline,Dr. Hook,5
Lovely,Billie Eilish & Khalid,6
Lovely Day,Bill Withers,2
Lovely One,The Jacksons,1
"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,6
Lover,Taylor Swift,0
Lover,Michael Stanley Band,6
Lover Boy,Billy Ocean,0
Lover Come Back,Doris Day,9
Lover Come Back To Me,Dead Or Alive,7
Lover Come Back To Me,The Cleftones,9
Lover Girl,Teena Marie,0
Lover Of The Light,Mumford & Sons,9
Lover Please,Clyde McPhatter,0
Lover's Eyes,Mumford & Sons,8
Lover's Holiday,Peggy Scott & Jo Jo Benson,3
Lover's Island,The Blue Jays,3
Lover's Lane,Georgio,5
Lover's Prayer,Wallace Brothers,9
"Lover, Lover",Jerrod Niemann,2
Loverboy,Mariah Carey Featuring Cameo,0
Loverboy,Karen Kamon,8
Lovers After All,Melissa Manchester & Peabo Bryson,5
Lovers Always Forgive,Gladys Knight And The Pips,8
Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,0
"Lovers By Night, Strangers By Day",The Fleetwoods,3
Lovers Never Say Goodbye,The Flamingos,5
Lovers Who Wander,Dion,0
Loves Me Like A Rock,Paul Simon (with The Dixie Hummingbirds),0
Lovesick Blues,Frank Ifield,4
Lovesick Blues,Floyd Cramer,8
Lovesick Girls,BLACKPINK,5
Lovey Dovey,Otis & Carla,5
Lovey Dovey,Clyde McPhatter,4
Lovey Dovey,Buddy Knox,2
Lovey Dovey Kinda Lovin',Brenton Wood,9
Lovey Dovey/You're So Fine,Bunny Sigler,8
Lovin' All Night,Patty Loveless,8
Lovin' Every Minute Of It,Loverboy,0
Lovin' On You,Luke Combs,2
Lovin' Place,Gale Garnett,5
Lovin' Season,Gene And Debbe,8
Lovin' The Night Away,The Dillman Band,4
Lovin' Things,The Grass Roots,4
Lovin' You,Minnie Riperton,0
Lovin' You,Bobby Darin,3
Lovin' You Baby,White Plains,8
Lovin' You Is Fun,Easton Corbin,5
"Lovin' You, Lovin' Me",Candi Staton,8
"Lovin', Touchin', Squeezin'",Journey,1
Loving Arms,Darden Smith,9
Loving Arms,Dobie Gray,6
Loving Arms,Kris Kristofferson & Rita Coolidge,8
Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,2
Loving You,Chris Rea,8
Loving You,Johnny Nash,9
Loving You Easy,Zac Brown Band,3
Loving You Has Made Me Bananas,Guy Marks,5
Loving You Is A Natural Thing,Ronnie Milsap,8
Loving You Is Sweeter Than Ever,Four Tops,4
Loving You Just Crossed My Mind,Sam Neely,2
Loving You More Every Day,Etta James,6
Loving You No More,Diddy - Dirty Money Featuring Drake,9
Loving You With My Eyes,Starland Vocal Band,7
Low,Flo Rida Featuring T-Pain,0
Low,Kelly Clarkson,5
Low,Cracker,6
Low Down,Lil Baby,8
Low Life,Future Featuring The Weeknd,1
Low Rider,War,0
Low Rider (On The Boulevard),Latin Alliance Featuring War,5
Lowdown,Chicago,3
Lowdown,Boz Scaggs,0
Lowdown Popcorn,James Brown,4
Loyal,PARTYNEXTDOOR Featuring Drake,5
Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,0
Loyalty.,Kendrick Lamar Featuring Rihanna,1
Luanne,Foreigner,7
Lucas With The Lid Off,Lucas,2
Luchini aka (This Is It),Camp Lo,4
Lucid Dreams,Juice WRLD,0
Lucifer,Bob Seger System,8
Lucille,Kenny Rogers,0
Lucille,The Everly Brothers,2
"Luckenbach, Texas (Back To The Basics Of Love)",Waylon Jennings,2
Lucky,Jason Mraz & Colbie Caillat,4
Lucky,Glee Cast,2
Lucky,Britney Spears,2
Lucky,Greg Kihn,2
Lucky,Eye To Eye,8
Lucky 4 You (Tonight I'm Just Me),SHeDAISY,7
"Lucky Devil,Carl Dobkins", Jr.,2
Lucky In Love,Mick Jagger,3
Lucky Ladybug,Billy & Lillie,1
Lucky Lips,Cliff Richard,6
Lucky Love,Ace Of Base,2
Lucky Man,Montgomery Gentry,6
"Lucky Man,Emerson", Lake & Palmer,4
Lucky Man,Starbuck,7
Lucky Me,Anne Murray,4
Lucky Me,Moments,9
Lucky One,Amy Grant,1
Lucky Star,Madonna,0
Lucky You,Eminem Featuring Joyner Lucas,0
"Lucretia Mac Evil,Blood", Sweat & Tears,2
Lucy In The Sky With Diamonds,Elton John,0
Luka,Suzanne Vega,0
Lullaby,Nickelback,8
Lullaby,Shawn Mullins,0
Lullaby,The Cure,7
Lullaby Of Love,The Poppies,5
Lullaby Of Love,Frank Gari,2
Lullaby Of The Leaves,The Ventures,6
"Lullabye (Goodnight, My Angel)",Billy Joel,7
"Lumberjack,Tyler", The Creator,4
Lumberjack,Brook Benton,5
Luna Trip,Dickie Goodman,9
Lush Life,Zara Larsson,7
Lust,Lil Skies,8
Lust For Life,Lana Del Rey Featuring The Weeknd,6
Lust.,Kendrick Lamar,4
Luv,Tory Lanez,1
"Luv Me, Luv Me",Shaggy Featuring Janet,7
Luv U Better,LL Cool J,0
Luxurious,Gwen Stefani,2
Lyin' Eyes,Eagles,0
Lyin' To Myself,David Cassidy,2
Lying,Lil Baby & Lil Durk,6
Lying,Peter Frampton,7
Lying From You,Linkin Park,5
Léah,Roy Orbison,2
M'Lady,Sly & The Family Stone,9
M.G. Blues,Jimmy McGriff,9
M.I.L.F. $,Fergie,3
M.T.A.,The Kingston Trio,1
M3tamorphosis,Playboi Carti Featuring Kid Cudi,9
MAMA,6ix9ine Featuring Nicki Minaj & Kanye West,4
MC's Act Like They Don't Know,KRS-One,5
ME!,Taylor Swift Featuring Brendon Urie,0
MEGATRON,Nicki Minaj,1
MIA,Bad Bunny Featuring Drake,0
MIC Drop,BTS Featuring Desiigner,2
MIND GAMES,John Lennon,1
