song,artist,class
Dinah Flo,Boz Scaggs,8
Dinero,Jennifer Lopez Featuring DJ Khaled & Cardi B,7
Ding Dong! The Witch Is Dead,The Fifth Estate,1
Ding Dong; Ding Dong,George Harrison,3
Ding-A-Ling,Hi-Town DJs,5
Ding-A-Ling,Bobby Rydell,1
Dinner With Gershwin,Donna Summer,4
Dior,Pop Smoke,2
Dip,Tyga & Nicki Minaj,6
Dip It Low,Christina Milian,0
Diplomatic Immunity,Drake,0
Dirrty,Christina Aguilera Featuring Redman,4
Dirt,Florida Georgia Line,1
Dirt Off Your Shoulder,JAY-Z,0
Dirt On My Boots,Jon Pardi,3
Dirt Road Anthem,Jason Aldean,0
Dirty Cash (Money Talks),The Adventures Of Stevie V,2
Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,1
Dirty Dawg,NKOTB,6
Dirty Deeds,Joan Jett,3
Dirty Diana,Michael Jackson,0
Dirty Iyanna,YoungBoy Never Broke Again,6
Dirty Laundry,Carrie Underwood,4
Dirty Laundry,Don Henley,0
Dirty Little Secret,The All-American Rejects,0
Dirty Looks,Juice Newton,8
Dirty Love,Thunder,5
Dirty Man,Laura Lee,6
Dirty Picture,Taio Cruz Featuring Ke$ha,9
Dirty South,Goodie Mob,9
Dirty Stick,YoungBoy Never Broke Again,9
Dirty Water,The Inmates,5
Dirty Water,Rock And Hyde,6
Dirty Water,The Standells,1
Dirty White Boy,Foreigner,1
Dis-Gorilla (Part 1),Rick Dees & His Cast Of Idiots,5
Dis-ease,BTS,7
Disappear,INXS,0
Disaster,JoJo,8
Discipline Of Love,Robert Palmer,8
Disco 9000,Johnnie Taylor,8
Disco Duck (Part I),Rick Dees & His Cast Of Idiots,0
Disco Inferno,50 Cent,0
Disco Inferno,The Trammps,1
Disco Lady,Johnnie Taylor,0
Disco Lucy (i Love Lucy Theme),Wilton Place Street Band,2
Disco Nights (Rock-Freak),G.Q.,1
Disco Queen,Hot Chocolate,2
Disco Rufus,Stargard,8
Disco Sax/for The Love Of You,Houston Person,9
Discomania,The Lovers,9
Discotheque,U2,0
Disease,matchbox twenty,2
Distant Drums,Jim Reeves,4
Distant Lover,Marvin Gaye,2
Distant Shores,Chad & Jeremy,2
Distraction,Kehlani,8
Disturbia,Rihanna,0
Ditty,Paperboy,0
Diva,Beyonce,1
Dive,Ed Sheeran,4
Dive,Kid Cudi,7
Dive Bar,Garth Brooks & Blake Shelton,7
Dive In,Trey Songz,7
Divided Hearts,Kim Carnes,7
Divine Thing,The Soup Dragons,3
Dixie Rock,Wet Willie,9
Dizzy,Tommy Roe,0
Do Anything,Natural Selection,0
Do Anything You Wanna (Part I),Harold Betters,7
Do Da What,1 Of The Girls,7
Do For Love,2Pac Featuring Eric Williams,2
Do G's Get To Go To Heaven?,Richie Rich,5
Do I,Luke Bryan,3
Do I Do,Stevie Wonder,1
Do I Have To Say The Words?,Bryan Adams,1
Do I Love You,Paul Anka,5
Do I Love You?,The Ronettes,3
Do I Make Myself Clear,Etta James & Sugar Pie DeSanto,9
Do I Make You Proud,Taylor Hicks,0
Do I Make You Wanna,Billy Currington,4
Do I Wanna Know?,Arctic Monkeys,6
Do It,Nelly Furtado,8
Do It,Chloe X Halle,6
Do It,Neil Diamond,3
Do It ('til You're Satisfied),B.T. Express,0
Do It - Rat Now,Bill Black's Combo,5
Do It Again,Pia Mia Featuring Chris Brown & Tyga,7
Do It Again,The Kinks,4
Do It Again,The Beach Boys,1
Do It Again,Steely Dan,0
Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,6
Do It Again A Little Bit Slower,Jon & Robin And The In Crowd,1
Do It Again/Billie Jean,Club House,7
Do It Any Way You Wanna,People's Choice,1
Do It Baby,The Miracles,1
Do It For Love,Sheena Easton,2
Do It Good,A Taste Of Honey,7
Do It In The Name Of Love,Candi Staton,6
Do It In The Name Of Love,Ben E. King,5
Do It Just Like A Rockstar,Freak Nasty Featuring Crazy Mike,4
Do It Like Me,DLOW,4
Do It Like You,Diggy Featuring Jeremih,7
Do It On The Tip,Megan Thee Stallion Featuring City Girls & Hot Girl Meg,9
Do It Or Die,Atlanta Rhythm Section,1
Do It Right,Brook Benton,6
Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,1
Do It To Me,Lionel Richie,2
Do It To My Mind,Johnny Bristol,4
Do It Well,Jennifer Lopez,3
Do It With Feeling,Michael Zager's Moon Band/Peabo Bryson,9
"Do It, Fluid",The Blackbyrds,6
Do Me Baby,Meli'sa Morgan,4
Do Me Right,Detroit Emeralds,4
Do Me!,Bell Biv DeVoe,0
Do Not Disturb,Drake,5
Do Not Pass Me By,M.C. Hammer,6
Do Re Mi,blackbear,3
Do Right,Paul Davis,2
Do Somethin',Britney Spears,9
Do Something To Me,Tommy James And The Shondells,3
Do That To Me One More Time,Captain & Tennille,0
Do That...,Baby Featuring P. Diddy,3
Do The Best You Can,The Hollies,9
Do The Bird,Dee Dee Sharp,0
Do The Boomerang,Jr. Walker & The All Stars,3
Do The Choo Choo,Archie Bell & The Drells,4
"Do The Clam,Elvis Presley With The Jordanaires", Jubilee Four & Carol Lombard Trio,2
Do The Freddie,Freddie And The Dreamers,1
Do The Funky Chicken,Rufus Thomas,2
Do The Funky Penguin Part I,Rufus Thomas,4
Do The John Wall,Troop 41,7
Do The Monkey,King Curtis,9
Do The Thing,Lou Courtney,7
Do They Know It's Christmas?,Glee Cast,9
Do They Know It's Christmas?,Band-Aid,1
Do They Know It's Christmas? (2014),Band Aid 30,6
"Do U Wanna Roll (Dolittle Theme),R.L.", Snoop Dogg & Lil' Kim,8
Do Unto Me,James & Bobby Purify,7
Do Wah Diddy Diddy,Manfred Mann,0
Do What U Want,Lady Gaga Featuring R. Kelly,1
Do What You Do,Jermaine Jackson,1
Do What You Do Do Well,Ned Miller,5
Do What You Gotta Do,Garth Brooks,6
Do What You Gotta Do,Bobby Vee,8
Do What You Gotta Do,Nina Simone,8
Do What You Set Out To Do,Bobby Bland,6
Do What You Wanna Do,T-Connection,4
Do What You Wanna Do,Five Flights Up,3
"Do What You Want, Be What You Are",Daryl Hall John Oates,3
Do Ya,The Move,9
Do Ya,Electric Light Orchestra,2
Do Ya Wanna Get Funky With Me,Peter Brown,1
"Do Ya, Do Ya (Wanna Please Me)",Samantha Fox,8
Do You,Ne-Yo,2
Do You,Heather B.,8
Do You,Funkmaster Flex Featuring DMX,9
Do You Believe In Love,Huey Lewis & The News,0
Do You Believe In Magic,Shaun Cassidy,3
Do You Believe In Magic,The Lovin' Spoonful,0
Do You Believe In Shame?,Duran Duran,7
Do You Believe In Us,Jon Secada,1
Do You Believe Me Now,Jimmy Wayne,3
Do You Compute?,Donnie Iris,6
Do You Everynite,Joe Public,9
Do You Feel All Right,KC And The Sunshine Band,6
Do You Feel Like I Feel?,Belinda Carlisle,7
Do You Feel Like We Do,Peter Frampton,0
Do You Hear What I Hear,Carrie Underwood,8
Do You Know (What It Takes),Robyn,0
Do You Know How To Twist,Hank Ballard,8
Do You Know The Way To San José,Dionne Warwick,0
Do You Know What I Mean,Lee Michaels,0
Do You Know What Time It Is?,P-Nut Gallery,6
Do You Know? (The Ping Pong Song)/Dimelo,Enrique Iglesias,2
Do You Like This,Rome,3
Do You Love Me,Andy Fraser,8
Do You Love Me,The Contours,0
Do You Love Me,The Dave Clark Five,1
Do You Love What You Feel,Rufus And Chaka Khan,2
"Do You Mind,DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih", Future & Rick Ross,2
Do You Mind?,Anthony Newley,9
Do You Mind?,Andy Williams,6
Do You Miss Me,Jocelyn Enriquez,4
Do You Really Want To Hurt Me,Culture Club,0
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,0
Do You Remember,Chance The Rapper Featuring Death Cab For Cutie,9
Do You Remember Me?,Jermaine Jackson,7
Do You Remember?,Phil Collins,0
Do You See,Warren G,4
Do You See My Love (For You Growing),Jr. Walker & The All Stars,3
Do You Sleep?,Lisa Loeb & Nine Stories,1
Do You Think I'm Disco?,Steve Dahl And Teenage Radiation,5
Do You Wanna Dance,Ramones,8
Do You Wanna Dance,The Mamas & The Papas,7
Do You Wanna Dance?,The Beach Boys,1
Do You Wanna Get Away,Shannon,4
Do You Wanna Get Funky,C+C Music Factory,3
Do You Wanna Go Party,KC And The Sunshine Band,4
Do You Wanna Hold Me?,Bow Wow Wow,7
Do You Wanna Make Love,Peter Mccann,0
Do You Wanna Touch Me (Oh Yeah),Glee Cast Featuring Gwyneth Paltrow,5
Do You Wanna Touch Me (Oh Yeah),Joan Jett & the Blackhearts,1
Do You Want Crying,Katrina And The Waves,3
Do You Want Fries With That,Tim McGraw,5
Do You Want It Right Now,Degrees Of Motion,9
Do You Want Me,Salt-N-Pepa,2
Do You Want To,Franz Ferdinand,7
"Do You Want To Build A Snowman?,Kristen Bell", Agatha Lee Monn & Katie Lopez,5
Do You Want To Dance,Del Shannon,4
Do You Want To Dance,Bobby Freeman,1
Do You Want To Dance?,Bette Midler,1
Do You Want To Know A Secret,The Beatles,0
Do You Want To/Can't Hang,Xscape Featuring MC Lyte,4
Do Your Dance - Part 1,Rose Royce,3
Do Your Own Thing,Brook Benton,9
Do Your Thing,7 Mile,4
Do Your Thing,The Watts 103rd Street Rhythm Band,1
Do Your Thing,Isaac Hayes,2
Do-Re-Mi,Anita Bryant,9
Do-Re-Mi,Lee Dorsey,2
Do-Re-Mi,Mitch Miller,6
Do-Wacka-Do,Roger Miller,3
Do-Wah-Diddy,The Exciters,7
Doctor Feel-Good,Dr. Feelgood And The Interns,6
Doctor Love,First Choice,4
Doctor My Eyes,Jackson Browne,0
Doctor! Doctor!,Thompson Twins,1
Doctor's Orders,Carol Douglas,1
Doctorin' The Tardis,The Timelords,6
Doe Boy Fresh,Three 6 Mafia Featuring Chamillionaire,5
Does Anybody Know I'm Here,The Dells,3
Does Anybody Really Fall In Love Anymore?,Kane Roberts,3
Does Anybody Really Know What Time It Is?,Chicago,0
Does He Mean That Much To You?,Eddy Arnold,9
Does He Really Care For Me,Ruby And The Romantics,8
Does It Make You Remember,Kim Carnes,3
Does She Do It Like She Dances,Addrisi Brothers,7
Does She Love That Man?,Breathe Featuring David Glasper,3
Does To Me,Luke Combs Featuring Eric Church,1
Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),Lonnie Donegan And His Skiffle Group,0
Does Your Mama Know About Me,Bobby Taylor & The Vancouvers,2
Does Your Mother Know,ABBA,1
Doesn't Mean Anything,Alicia Keys,5
Doesn't Really Matter,Janet,0
Doesn't Remind Me,Audioslave,6
Doesn't Somebody Want To Be Wanted,The Partridge Family Starring Shirley Jones Featuring David Cassidy,0
Dog + Butterfly,Heart,3
Dog Days,Atlanta Rhythm Section,6
Dog Days Are Over,Vicci Martinez,6
Dog Days Are Over,Florence + The Machine,2
Dog Days Are Over,Glee Cast,2
Dog Eat Dog,Ted Nugent,9
Doggin' Around,Jackie Wilson,1
Doggone Right,Smokey Robinson & The Miracles,3
Doin It,LL Cool J,0
Doin' Our Thing,Clarence Carter,4
Doin' The Continental Walk,Danny & The Juniors,9
Doin' The Do,Betty Boo,8
Doin' Time,Lana Del Rey,5
Doin' Time,Sublime,8
Doin' What She Likes,Blake Shelton,3
Doing It All For My Baby,Huey Lewis & The News,0
Doing It To Death,Fred Wesley & The J.B.'s,2
Doing Too Much,Paula DeAnda Featuring Baby Bash,4
Doll House,Donnie Brooks,3
Doll Parts,Hole,5
Dolla Sign Slime,Lil Nas X Featuring Megan Thee Stallion,4
Dollaz On My Head,Gunna Featuring Young Thug,3
Dolly,Lil Tecca & Lil Uzi Vert,7
Dolly Dagger,Jimi Hendrix,7
Dominique,The Singing Nun (Soeur Sourire),0
Domino,Jessie J,0
Domino,Van Morrison,0
Domino Dancing,Pet Shop Boys,1
Dominoes,Robbie Nevil,1
"Dommage, Dommage (Too Bad, Too Bad)",Jerry Vale,9
"Dommage, Dommage (Too Bad, Too Bad)",Paul Vance,9
Don Quichotte,Magazine 60,5
Don't,Billy Currington,5
Don't,Ed Sheeran,0
Don't,Bryson Tiller,1
Don't Answer Me,The Alan Parsons Project,1
Don't Answer The Door - Part 1,B.B. King,7
Don't Ask Me How I Know,Bobby Pinson,8
Don't Ask Me To Be Friends,The Everly Brothers,4
Don't Ask Me Why,Billy Joel,1
Don't Ask Me Why,Eurythmics,3
Don't Ask Me Why,Elvis Presley With The Jordanaires,3
Don't Ask My Neighbors,The Emotions,4
Don't Be A Drop-Out,James Brown And The Famous Flames,4
Don't Be Afraid,Aaron Hall,4
Don't Be Afraid (Do As I Say),Frankie Karl & The Dreams,9
Don't Be Afraid Of The Dark,The Robert Cray Band,7
"Don't Be Afraid, Little Darlin'",Steve Lawrence,2
Don't Be Cruel,Cheap Trick,0
Don't Be Cruel,Bobby Brown,0
Don't Be Cruel,Bill Black's Combo,1
Don't Be Cruel,Barbara Lynn,9
Don't Be My Enemy,Wang Chung,8
Don't Be Stupid (You Know I Love You),Shania Twain,3
"Don't Believe Him, Donna",Lenny Miles,4
Don't Believe The Hype,Polo G,8
Don't Bet Money Honey,Linda Scott,0
Don't Blame Me,The Everly Brothers,1
Don't Blame The Children,Sammy Davis Jr.,3
