song,artist,class
Yuck!,2 Chainz Featuring Lil Wayne,7
Yummy,Justin Bieber,0
Yummy Yummy Yummy,Ohio Express,0
ZEZE,Kodak Black Featuring Travis Scott & Offset,0
ZaZa,6ix9ine,8
"Zabadak,Dave Dee, Dozy, Beaky", Mick And Tich,5
Zack And Codeine,Post Malone,2
Zazueira (Za-zoo-wher-a),Herb Alpert & The Tijuana Brass,7
Zero,Chris Brown,7
Zero-Zero,Lawrence Welk,9
Zing Went The Strings Of My Heart,The Trammps,6
Zing! Went The Strings Of My Heart,The Furys,9
Zip Code,The Five Americans,3
Zip-A-Dee Doo-Dah,Bob B. Soxx And The Blue Jeans,0
Zombie,Bad Wolves,5
Zoo York,Lil Tjay Featuring Fivio Foreign & Pop Smoke,6
Zoom,Lil' Boosie Featuring Yung Joc,6
Zoom,Future,9
Zorba The Greek,Herb Alpert & The Tijuana Brass,1
Zunga Zeng,K7,6
[Freak] And U Know It,Adina Howard,6
amari,J. Cole,0
applying.pressure,J. Cole,1
close,J. Cole,3
crushcrushcrush,Paramore,5
dontchange,Musiq,1
"g n f (Give No Fxk),Migos", Young Thug & Travis Scott,4
halfcrazy,Musiq,1
homecoming queen?,Kelsea Ballerini,6
hunger.on.hillside,J. Cole & Bas,2
i,Kendrick Lamar,3
iPHONE,DaBaby & Nicki Minaj,4
iSpy,KYLE Featuring Lil Yachty,0
idontwannabeyouanymore,Billie Eilish,9
ily,Surf Mesa Featuring Emilee,2
interlude,J. Cole,0
"let.go.my.hand,J. Cole", Bas & 6LACK,1
m.A.A.d City,Kendrick Lamar Featuring MC Eiht,7
"my.life,J. Cole", 21 Savage & Morray,0
pov,Ariana Grande,2
pride.is.the.devil,J. Cole & Lil Baby,0
punchin'.the.clock,J. Cole,1
sobeautiful,Musiq Soulchild,8
teachme,Musiq Soulchild,4
the.climb.back,J. Cole,2
transparentsoul,Willow Featuring Travis Barker,7
whoa (mind in awe),XXXTENTACION,3
whoknows,Musiq,6
www.memory,Alan Jackson,4
¿Dònde Està Santa Claus? (Where Is Santa Claus?),Augie Rios,4
Sachmagehtsnoch,Dendemann,10
Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester),Indigenous,10
Gospel Train (LP Version),David Meece,10
Brother Can You Spare A Dime (Album Version),Jim Kweskin with Samoa Wilson,10
Special Someone,Geggy Tah,10
Estudio,Eduardo Fernandez,10
Ruby Marlowe,Schizoid,10
Don Toribio,Varios Artistas de Rumba,10
Pegadito,Tommy Torres,10
The Windsor Tap Recap,Cotton Candy,10
Down At The Old Corral (Album Version),Randy Travis,10
I'm Not Worth the Tears,Dolly Parton,10
Frontiers (LP Version),Bela Fleck And The Flecktones,10
CanciA3n De TAteres,MarAa Elena Walsh,10
Ayer,El Gran Silencio,10
Dime Si Me Quieres,Andy & Lucas,10
Profecias,Vox Dei,10
Ave Maria,Erik Berglund,10
American Ghost Dance (2003 Digital Remastered),Red Hot Chili Peppers,10
Judgement Begins With The House Of God,STEVE CAMP,10
Dancing With Myself (BBC In Concert 01/01/81),Generation X,10
Alma Mater,Moonspell,10
I'm Wondering,Mikey General,10
3,DJ X-Change,10
Ronde Lune,Le Vangle,10
The Space Between,DAVE MATTHEWS BAND,10
Robot Kid,Anat Ben David,10
The Date (Remix By Ana Rago),Avril - Remix By Ana Rago,10
Thrill Me (Atfc's Jackhammer Re-Rub),Junior Jack,10
Entanglement,John Ottman,10
Lost,Roger Sanchez,10
Everyday,Phil Collins,10
Donde Estas Corazon,Shakira,10
Treat Me Right (Jon Cutler Album Version),Kim English,10
No Such Thing As Control (Album Version),Beneath The Sky,10
Around The World,Roger Williams,10
Zoned Out,DJ X-Change,10
The Cool (Amended Album Version),Lupe Fiasco,10
The Blessing,Joi,10
Blow-Up (Outtake),Tomorrow,10
Miyela Afrika,Vusi Mahlasela,10
The Devil Made Me Do Dat (LP Version),Young-Holt Unlimited,10
We Will Stand,Russ Taff,10
Sea of Green,Slackbaba,10
El Gran SeA+-or,Los AutA(c)nticos Decadentes,10
Policias Y Ladrones,Pedro Garcia & His Del Prado Orchestra,10
Imperial March,The London Pops Orchestra,10
22 (Acoustic),Lily Allen,10
Black Market Hell,Aiden,10
Sanctify Yourself (Extended Remix),Simple Minds,10
The Spinward Marches,The Lord Weird Slough Feg,10
DixiA"me Commandement,Papa Wemba,10
Put Some $ On It,Messy Marv & D.Z.,10
Yan Chin,Cookies,10
On Independence Day,Anti-Flag,10
SoA+-ando En Ti,Gary Hobbs,10
Human Being (1972 demo),New York Dolls,10
Wanna Be A Star,Kool Keith,10
King Kong,Shanadoo,10
It's My Party,Lesley Gore,10
Estas hecha para mi (Directo 09),Carlos Baute,10
Oceans,Vex'd,10
He Who Breeds Pestilence,Behemoth,10
Party In The Stomach (LP Version),Jim Breuer,10
The Hood Comes First (LP Version),Naughty By Nature,10
Hey!,Laidback Luke & Diplo,10
Travel Writer,California Oranges,10
Qui Donc A ChangA(c) ?,Marcel Mouloudji,10
Leave Me Be,The Shirrows,10
BOMB SQUAD,Bomb Squad,10
Carta De Amor,Egberto Gismonti,10
The Big Rock (LP Version),Maire Brennan,10
Open Up Your Mind (Guido Osorio Club Mix),Eyes Cream,10
30 Grad,Pyranja,10
Red Orange Yellow,Photo Atlas,10
RAY=skevA$?rsrock,BrAPderna Djup,10
It Won't Rain Always,Janet Paschal/Charlotte Ritchie/David Phelps,10
All I Ever Really Wanted,Donnie McClurkin,10
Good News,Kingston Trio,10
Old Woman From Wexford,Tommy Makem;The Clancy Brothers,10
Steamroller Blues,James Taylor,10
Cold Stares Of Dead Eyes_ The,Soul Embraced,10
Lontananza,Fruko Y Sus Tesos,10
Murda',Rodney O & Joe Cooley,10
Irresistible,Jessica Simpson featuring Lil Bow Wow,10
PrecAs,Casual,10
Vennette,Maria Bamford,10
Long Day (Album Version),Soul Asylum,10
CoquA,Conjunto Clasico,10
MA(c)lodie d'Amour,Edmundo Ros & His Orchestra,10
Dans cette nuit j'ai envie de me perdre,Didier FranASSois,10
Abilene,The Highwaymen,10
Function Of The Sun,The Ruby Suns,10
Dark Angel,Precious Bryant,10
Can't Stop Cocoa Tea,Cocoa Tea,10
All I Want,Captain Hollywood Project,10
Sinnloz/ Anakonda (live),Der Moderne Man,10
Dreaming,Movado,10
Dark As A Dungeon (LP Version),The Tarriers,10
The Passion (Regular),Aeoliah,10
Jane's Theme,Harald Kloser,10
Intro,DJ Clue / P. Diddy,10
Ballade Des Oiseaux De Croix,MichA"le Arnaud,10
Si Xin De Li You,F.I.R.,10
Round 7:  2138,Cassius Clay,10
Hidden Sun,Room 5,10
Medley : "Traces" (Live),Jean-Jacques Goldman,10
One Of Our Submarines,Thomas Dolby,10
Dying Batteries,Casiotone For The Painfully Alone,10
Shake Some Action,Cracker,10
Red Socks Pugie,Foals,10
How Ya Like Me Now,Kool Moe Dee,10
Madeleine,Marcel Mouloudji,10
The Poet And The Pendulum,Nightwish,10
Groovin',Jan Wayne,10
London Bridge,Fergie,10
Comin' Home,ZO2,10
So Many Reasons,Jake Hess,10
Street Sh***,Mil featuring Memphis Bleek,10
La marine,Marc Perrone,10
Silencio De Aguas Profundas,Alas,10
La paix des A(c)toiles,Alexis HK,10
Gwithian,Luke Vibert,10
Declaration of Independence,Marquez the Greatest,10
Johnny My Boy - Original,THE AD LIBS,10
The Sirius Deception (Album Version),Nicholas Hooper,10
If They Want It,DJ Clue / Fabolous Sport,10
Tall Cool One,The Sonics,10
Ninja Mental,Illya Kuryaki And The Valderramas,10
Si Te Dicen Por Ahi,Charlie Cruz,10
Head Hunter,Johnny Otis,10
No Hace Falta Que Lo Digas,Alejandro Lerner,10
Hollow Eyes (Beat The System Album Version),Petra,10
All Is One,Atman,10
Ferrous Carbonate Mass,Kali,10
Quasar,Kitaro,10
Play,Jennifer Lopez,10
Fuel the Fire,Unearth,10
Life's Railway To Heaven,PATSY CLINE & WILLIE NELSON,10
Ich vermiss dich (Radio Mix),Jenney,10
Rainbow Ride,Serpentine,10
Love Round The Corner,The Motors,10
After The Glitter Fades (LP Version),Glen Campbell,10
Burlesque burglary,Cool cavemen,10
Je Marche Seul (Version Longue),Jean-Jacques Goldman,10
The Golden Rocket,Johnny Horton,10
Blue [Da Ba Dee] [Gabry Ponte vs. HiFi Blueprint Remix],Eiffel 65,10
Fritzy & Helen Hanft (Album),Mark Lowry,10
Rich Girl,Daryl Hall & John Oates,10
So Say I,Mr Brown,10
Don't Cry_ Joe,Gordon Jenkins,10
Stop Whispering (US Version),Radiohead,10
Pulecenella 'e mA2,Gloriana,10
Das GelA1/4bde,Tresenlesen,10
You And Your Heart,Jack Johnson,10
Roadhouse Blues (Live In Detroit) (LP Version),The Doors,10
Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,My Little Airport,10
Tout moun sou do,Daan Junior,10
We're Gonna Go Fishin',Hank Locklin,10
Solid Gold (Evolution Mix) (2005 Digital Remaster),VHS Or Beta,10
I Want You,Sophie B. Hawkins,10
Sex Dance,H-Town,10
Suite No. 4 in G major_ Op. 61_ "Mozartiana": IV. Variation 5 ,Neeme Jarvi,10
Maria ( From The Sound Of Music),London Theatre Orchestra,10
Heard 'Em Say,Kanye West / Adam Levine,10
The Owl and the Pussy-cat,Igor Stravinsky,10
Lagian ne maujan,Faiz Ali Faiz,10
Roll Old Jeremiah,The Black Crowes,10
The Three X's,Electric O & Ishkan,10
Make It Funky (Album Version),Information Society,10
Ragoo,Kings Of Leon,10
Stop The World,Extreme,10
The Trial_ Were You Scared? [The Lost Interview Tapes - Volume Two] (LP Version),The Doors,10
Girls Make My Hair Loose,Unison,10
Intro/Whatcha Gonna Do about It,Humble Pie,10
The Song Remains The Same (2007 Remastered Album Version),Led Zeppelin,10
Didn't Know Yet What I'd Know When I Was Bleedin',Dax Riggs,10
Everyday,Rikk Agnew,10
Coward,Hoods,10
Nervous Breakdown,Nerf Herder,10
For The Singer Of R.E.M.,fIREHOSE,10
Frou-frou,BA(c)zu,10
Stereo + Video,D:Fuse vs The Scumfrog,10
Spoonful,Robben Ford,10
Fanfare For Freedom,US Coast Guard Band,10
Big Boss Man,John Hammond,10
You've Never Been Right - (Live In Boston_ MA 2008),Melvins,10
Midnight,The Refreshments,10
Decline Of the Western Civilization,Deathstar,10
La Plus Bath Des Javas,Yvette Horner,10
Bamboo Blue,Steven Halpern,10
Joy to the World,The Jordanaires & Orion,10
Dieter's Theme,Klaus Badelt,10
How Beautiful (Cry For The Desert Album Version),Twila Paris,10
Here I Am,Phantom Planet,10
Happiness Is Loving You,Tyrone Taylor,10
Kutt Free (DJ Volume Remix),Jinx,10
Blackfoot Allstars,Blackfoot,10
Heaven And Hell (Part II),Vangelis,10
Funk You,Babylon Disco,10
Fade Away,Cama,10
Bubblegum,Helen Love,10
Juke Appeal,DJ Rashad,10
Bully Bully (LP Version),Off Broadway,10
The Mission,Stephen Marley / Damian Marley,10
Crack,RUN-DMC,10
En Souplesse,Yvette Horner,10
Please No More,The Cate Brothers,10
Lluvia De Acido,Vilma Palma,10
Foolish Little Girl,The Shirelles,10
Romeo's Exile,Liam O'Flynn,10
Juno,Zuma,10
Na Primeira ManhAPS,Alceu ValenASSa,10
Organic Echo (Part II),Lester Bowie,10
Shaggy Dog Songs,The Highwaymen,10
To the Lions,Converge,10
Ran Kan Kan,Nestor Torres,10
Cold In Hands Blues,Bessie Smith,10
The Raggle Taggle Gypsy,The Chieftains,10
Money Didn't Change Me,Three 6 Mafia,10
(Everybody's Waiting For) The Man With the Bag,Mannheim Steamroller,10
One of Us,Bottom Of The Hudson,10
Wait Til You See My Smile,Alicia Keys,10
Skinhead on the MBTA (Album Version),Dropkick Murphys,10
I'se Just A Bad Luck Man,Casey Bill Weldon,10
Love Letter,Gerald Veasley,10
Ostravaczech,Krystof,10
Locked Away,The Gathering,10
Verdad Amarga,Los Solitarios,10
I'm Blue (LP Version),The Rascals,10
Ojos Gitanos,CA3mplices,10
Jole Brun,Harry Choates,10
[Hidden Track],Galactic,10
Sloppy (I Saw My Baby Gettin'),Devo,10
La vida (Jp Candela & Vlada Asanin club mix),Carlos Jimenez_ J Elvira_ Oliversam,10
Het Spongebob Squarepants Lied,Spongebob Squarepants,10
Rock Biter (Album Version),Red I Flight,10
The Cookie Bakers of the Night,Laurie Berkner,10
Danny Boy,Hank Locklin,10
Filipino Baby,Hank Locklin,10
L'Aventurier,Jacques Dutronc,10
Sample Track 14,Simon Harris,10
Wild Side,MAPtley CrA1/4e,10
Less Is More,Roni Size,10
Ji Nian Pin,Candy Lo,10
Intermezzo,The American Boychoir,10
Get-U-Now,KMD,10
Losers,J.J. Cale,10
Up All Night (Acoustic Live Album Version),Unwritten Law,10
A Brief History of Shitty Comedy,Patton Oswalt,10
Why Do You Have to Go,Dells,10
Scotch and Soda,Kingston Trio,10
The Wind (Tears For You),Cece Winans,10
The Professor's Conference/Horse Feathers (Dialogue),The Marx Brothers,10
Moving On,Constance Demby,10
Burma Diginin Eger Er,Grup Knar,10
Can't Do Me No Good,Otis Spann,10
Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),Thomas Dolby,10
Fried Neckbones And Home Fries,Santana,10
Roger Milla,Pepe Kalle,10
Why_ Now Baby?,Red Stick Ramblers,10
Posters,Five Fingers of Funk,10
Ahmea,Flutlicht,10
Wind In The Wire (Album Version),Randy Travis,10
This Year (ReMastered),Curtis Mayfield,10
Tragedy in Blue,DJ Harry,10
Child Support,DJ Nasty,10
Charisma,Sven Tasnadi,10
Guardians Of The Forest,Wolfchant,10
Lil Mama Getdown,DJ Spinn featuring Traxman,10
Man  On The Side,Bill Perry,10
2 + 2 = 5,Radiohead,10
Nashville Parthenon,Casiotone For The Painfully Alone,10
Dementia,Schizoid,10
Amour noir N 7,MichA"le Bernard,10
Cierro Mis Ojos,Raphael,10
Jesus Laughing (Some Things Never Change Version),Mark Lowry,10
All Over Me,Jay Tee & Baby Bash,10
I Hate Christmas,Asleep At The Wheel,10
Tu Robaste Mi Corazon,Selena,10
Vogue [Live],Madonna,10
Beneath an Evening Sky,Aisha Duo,10
El Termometro,Orquesta Broadway,10
Walking In Dub,Burning Spear,10
Room At The Bottom,Vince Guaraldi,10
La Vida Eres,Orquesta Sublime,10
Selling Jolson A Baseball Team,Groucho Marx,10
Soundtracks and Come Backs (radio mix),Goldfish,10
Matter Of Fact,Love Jones,10
