song,artist,class
Comfortable,K Camp,5
Comforter,Shai,0
Comin Out Strong,Future Featuring The Weeknd,4
Comin' Down Tonight,Thirty Eight Special,6
Comin' Down With Love,Mel Gadson,6
Comin' Home,Delaney & Bonnie & Friends/Eric Clapton,8
Comin' Home Baby,Mel Torme,3
Comin' In And Out Of Your Life,Barbra Streisand,1
Comin' In The Back Door,The Baja Marimba Band,4
Comin' On,Bill Black's Combo,6
Comin' On Strong,Sudden Change,5
Comin' On Too Strong,Wayne Newton,6
Comin' To Your City,Big & Rich,7
Coming Around Again,Carly Simon,1
Coming Back To You,Maxine Brown,9
Coming Down From Love,Bobby Caldwell,4
Coming Home,Keith Urban Featuring Julia Michaels,4
Coming Home,Diddy - Dirty Money Featuring Skylar Grey,1
Coming Home,Cinderella,1
Coming Home Soldier,Bobby Vinton,1
Coming Of Age,Damn Yankees,5
Coming On Strong,Brenda Lee,1
Coming Out Of The Dark,Gloria Estefan,0
Coming To America,The System,9
Coming Undone,Korn,7
Coming Up (Live At Glasgow),Paul McCartney And Wings,0
Coming Up Close,'Til Tuesday,5
Coming Up You,The Cars,7
Commas,Future,5
Commercial,Lil Baby Featuring Lil Uzi Vert,2
Commitment Of The Heart,Clive Griffin,9
Commotion,Creedence Clearwater Revival,2
Communication,Spandau Ballet,5
Communication,The Power Station,3
Communication Breakdown,Roy Orbison,5
Company,Justin Bieber,5
Compared To What,Les McCann & Eddie Harris,8
Compass,Lady Antebellum,4
Competition Ain't Nothin',Little Carl Carlton,7
Completely,Michael Bolton,3
Complicated,Mac Miller,6
Complicated,Avril Lavigne,0
Con Calma,Daddy Yankee & Katy Perry Featuring Snow,2
Concealed Weapons,The J. Geils Band,6
Conceited (There's Something About Remy),Remy Ma,8
Concrete And Clay,Unit Four plus Two,2
Concrete And Clay,Eddie Rambeau,3
Concrete Angel,Martina McBride,4
Condition Red,The Goodees,4
Coney Island,Taylor Swift Featuring The National,6
Coney Island Baby,The Excellents,5
Confession,Florida Georgia Line,5
Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,5
Confessions Of A Dangerous Mind,Logic,7
Confessions Part II,Usher,0
Confident,Demi Lovato,2
Confident,Justin Bieber Featuring Chance The Rapper,4
Confusion,Electric Light Orchestra,3
Conga,Miami Sound Machine,0
Congratulations,Post Malone Featuring Quavo,0
Congratulations,Vesta,5
Congratulations,Rick Nelson,6
Congratulations,Cliff Richard,9
Connected,Stereo MC's,1
Connection,Elastica,5
Conqueror,Empire Cast Featuring Estelle & Jussie Smollett,4
Conquistador,Procol Harum,1
Conscience,Kodak Black Featuring Future,9
Conscience,James Darren,1
Consequences,Camila Cabello,5
Consider Me Gone,Reba,3
Constant Craving,Glee Cast,8
Constant Craving,k.d. lang,3
Constant Rain (Chove Chuva),Sergio Mendes & Brasil '66,7
Constantly,Immature,1
Contact,Edwin Starr,6
Contagious,The Isley Brothers Featuring Ronald Isley,1
Contra,Logic,5
Control,Puddle Of Mudd,6
Control,Janet Jackson,0
Control Myself,LL Cool J Featuring Jennifer Lopez,0
Control Of Me,Les Emmerson,5
Controlla,Drake,1
Controversy,Prince,6
Convention '72,The Delegates,0
Conversations,Juice WRLD,0
Conversations In The Dark,John Legend,8
Conviction Of The Heart,Kenny Loggins,6
Convoy,C.W. McCall,0
Coo Coo,Big Brother And The Holding Company,8
Coo-Coo Chee,Ric-A-Che Featuring Darija,9
CooCoo-U,The Kingston Trio,9
Cook With Honey,Judy Collins,3
Cookie Jar,Gym Class Heroes Featuring The-Dream,5
Cookin',Al Casey Combo,9
Cool,Jonas Brothers,2
Cool,Gwen Stefani,1
Cool (Part 1),The Time,8
Cool Again,Kane Brown,2
Cool Aid,Paul Humphrey & His Cool Aid Chemists,2
Cool As Ice (Everybody Get Loose),Vanilla Ice,8
Cool Change,Little River Band,0
Cool For The Summer,Demi Lovato,1
Cool Girl,Tove Lo,8
Cool It Now,New Edition,0
Cool Jerk,The Capitols,0
Cool Kids,Echosmith,1
Cool Love,Pablo Cruise,1
Cool Magic,The Steve Miller Band,5
Cool Night,Paul Davis,1
Cool Places,Sparks & Jane Wiedlin,4
Cool Water,Jack Scott,8
Cooler Than A Bitch,Gunna Featuring Roddy Ricch,4
Cooler Than Me,Mike Posner,0
Cop Car,Keith Urban,4
Cop Shot The Kid,Nas Featuring Kanye West,9
Cop That Sh#!,Timbaland & Magoo Featuring Missy Elliott,9
Copacabana (at The Copa),Barry Manilow,0
Copy Cat,Gary U.S. Bonds,9
Coquette,Fats Domino,9
Corazon,Maluma X Nego do Borel,8
Corazón,Carole King,3
"Corinna, Corinna",Ray Peterson,0
Cornelia Street,Taylor Swift,5
Corner Of The Sky,Jackson 5,1
Corona And Lime,Shwayze,2
"Corso,Tyler", The Creator,5
Cosmic Sea,The Mystic Moods,8
Cost Of Livin',Ronnie Dunn,8
"Costa Rica,Dreamville Featuring Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp", Buddy & Ski Mask The Slump God,7
Costafine Town,Splinter,7
Cottage Cheese,CROW,5
Cotton Candy,Al Hirt,1
Cotton Candy,The Sylvers,5
Cotton Eye Joe,Rednex,2
Cotton Fields,The Highwaymen,1
Cotton Jenny,Anne Murray,7
Cottonfields,Ace Cannon,6
Cough Syrup,Young The Giant,9
Cough Syrup,Glee Cast,6
Could Heaven Ever Be Like This (Part 1),Idris Muhammad,7
Could I Be Dreaming,The Pointer Sisters,5
Could I Forget You,Tyrone Davis,5
Could I Have This Dance,Anne Murray,3
Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,5
Could It Be,Charlie Worsham,9
Could It Be,Jaheim,2
Could It Be Forever,David Cassidy,3
Could It Be I'm Falling In Love,The Spinners,0
Could It Be Love,Jennifer Warnes,4
Could It Be Magic,Barry Manilow,0
Could It Be Magic,Donna Summer,5
Could This Be Love,Seduction,1
Could You Ever Love Me Again,Gary & Dave,9
Could've Been,H.E.R. Featuring Bryson Tiller,7
Could've Been,Tiffany,0
Could've Been Me,Billy Ray Cyrus,7
Couldn't Get It Right,Climax Blues Band,0
Couldn't I Just Tell You,Todd Rundgren,9
Couldn't Last A Moment,Collin Raye,4
Count Down,Dave Baby Cortez,9
Count Every Star,Linda Scott,4
Count Every Star,The Rivieras,7
Count Every Star,Donnie and The Dreamers,3
Count Me In,Gary Lewis And The Playboys,0
Count Me Out,New Edition,5
Count On Me,Gerard McMahon,8
Count On Me,Jefferson Starship,0
Count Your Blessings,Ashford & Simpson,8
Countdown,Beyonce,7
Counting Blue Cars,Dishwalla,1
Counting Stars,OneRepublic,0
Counting The Days,Joey Kid,6
Country Again,Thomas Rhett,4
Country Boy,Aaron Lewis Featuring George Jones & Charlie Daniels,8
Country Boy,Alan Jackson,4
Country Boy,Fats Domino,2
Country Boy (You Got Your Feet In L.A.),Glen Campbell,1
Country Comes To Town,Toby Keith,5
Country Girl (Shake It For Me),Luke Bryan,2
Country Girl - City Man,Billy Vera & Judy Clay,3
Country Man,Luke Bryan,7
Country Must Be Country Wide,Brantley Gilbert,4
Country Nation,Brad Paisley,9
Country Preacher,Cannonball Adderley,8
Country Road,James Taylor,3
Country Side Of Life,Wet Willie,6
Country Song,Seether,7
Country Strong,Gwyneth Paltrow,8
Country Sunshine,Dottie West,4
Country Wine,The Raiders,5
Country Woman,The Magic Lantern,8
Couple Days Off,Huey Lewis & The News,1
Court Of Love,The Unifics,2
"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,2
Cousin Of Mine,Sam Cooke,3
Cover Girl,New Kids On The Block,0
Cover Me,Bruce Springsteen,0
Cover Me,Percy Sledge,4
Cover Me Up,Morgan Wallen,5
Cover Of Love,Michael Damian,3
Cover You In Kisses,John Michael Montgomery,9
Coward Of The County,Kenny Rogers,0
Cowboy,Kid Rock,8
Cowboy Boots,Dave Dudley,9
Cowboy Casanova,Carrie Underwood,1
Cowboy Jimmy Joe (Die Sterne Der Prarie),Lolita,9
Cowboy Like Me,Taylor Swift,7
Cowboy Song,Thin Lizzy,7
Cowboy Take Me Away,Dixie Chicks,2
Cowboys And Angels,Dustin Lynch,3
Cowboys Are Frequently Secretly (Fond Of Each Other),Willie Nelson,5
Cowboys Like Us,George Strait,3
Cowboys To Girls,The Intruders,0
Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,4
Cozy Little Christmas,Katy Perry,5
"Crack A Bottle,Eminem", Dr. Dre & 50 Cent,0
Crackerbox Palace,George Harrison,1
Crackin Up,Bo Diddley,6
Cracklin' Rosie,Neil Diamond,0
Cradle Of Love,Johnny Preston,0
Cranes In The Sky,Solange,7
Crank It Up (Funk Town) Pt. 1,Peter Brown,8
Crank That (Soulja Boy),Soulja Boy Tell'em,0
Crash,Gwen Stefani,4
Crash (Have Some Fun),TKA Featuring Michelle Visage,7
Crash And Burn,Thomas Rhett,3
Crash And Burn,Savage Garden,2
Crash Here Tonight,Toby Keith,9
Crash My Party,Luke Bryan,1
Craving You,Thomas Rhett Featuring Maren Morris,3
Crawl,Chris Brown,5
Crawling,Linkin Park,7
Crawling Back,Roy Orbison,4
Crawling Back To You,Daughtry,4
Crawling In The Dark,Hoobastank,6
Crazay,Jesse Johnson (Featuring Sly Stone),5
Crazier,Taylor Swift,1
Craziest,Naughty By Nature,5
Crazy,Javier,9
Crazy,Aerosmith,1
Crazy,Gnarls Barkley,0
Crazy,K-Ci & JoJo,1
Crazy,Kenny Rogers,7
Crazy,Icehouse,1
Crazy,Seal,0
Crazy,The Manhattans,7
Crazy,Daisy Dee,7
Crazy,The Boys,2
Crazy,Patsy Cline,0
Crazy (Keep On Falling),The John Hall Band,4
Crazy About Her,Rod Stewart,1
Crazy About The La La La,Smokey Robinson & The Miracles,5
Crazy Arms,Bob Beckham,3
Crazy Beautiful Life,Ke$ha,9
Crazy Bitch,Buckcherry,5
Crazy Car,The Naked Brothers Band,8
Crazy Cool,Paula Abdul,5
Crazy Country Hop,Johnny Otis,8
Crazy Crazy Nights,KISS,6
Crazy Downtown,Allan Sherman,3
Crazy Eyes For You,Bobby Hamilton,3
Crazy Feelin',Jefferson Starship,5
Crazy For This Girl,Evan And Jaron,1
Crazy For You,Madonna,0
Crazy Girl,Eli Young Band,2
Crazy Horses,The Osmonds,1
Crazy In Love,Beyonce Featuring Jay Z,0
Crazy In The Night (Barking At Airplanes),Kim Carnes,1
Crazy Kids,Ke$ha Featuring will.i.am Or Juicy J,3
Crazy Little Thing Called Love,Dwight Yoakam,6
Crazy Little Thing Called Love,Queen,0
Crazy Love,CeCe Peniston,9
Crazy Love,The Allman Brothers Band,2
Crazy Love,Poco,1
