song,artist,class
Wood Beez (Pray Like Aretha Franklin),Scritti Politti,9
Wooden Heart,Bobby Vinton,5
Wooden Heart,Joe Dowell,0
Woods,Mac Miller,7
Woodstock,The Assembled Multitude,7
"Woodstock,Crosby, Stills", Nash & Young,1
Woodstock,Matthews' Southern Comfort,2
Woof,Snoop Dogg Featuring Mystikal And Fiend,6
Woof Woof,69 Boyz,3
Woohoo,Christina Aguilera Featuring Nicki Minaj,7
Wooly Bully,Sam The Sham and the Pharaohs,0
Wop,J. Dash,5
Word Crimes,Weird Al Yankovic,3
Word Is Bond,Brand Nubian,9
Word Of Mouth,Mike + The Mechanics,7
Word On The Street,Lil Baby,9
Word To The Badd!!,Jermaine Jackson,7
Word Up,Cameo,0
Wordplay,Jason Mraz,8
Words,F.R. David,6
Words,Missing Persons,4
Words,The Monkees,1
Words,Bee Gees,1
Words,Pat Boone,9
Words (are Impossible),Margie Joseph,9
Words (are Impossible),Donny Gerrard,8
Words Get In The Way,Miami Sound Machine,0
Words I Never Said,Lupe Fiasco Featuring Skylar Grey,8
Words Of Love,The Mamas & The Papas,0
Work,Iggy Azalea,5
Work,Rihanna Featuring Drake,0
Work,A$AP Ferg,9
Work B**ch!,Britney Spears,1
Work From Home,Fifth Harmony Featuring Ty Dolla $ign,0
"Work Hard, Play Hard",Wiz Khalifa,1
Work In Progress,Alan Jackson,3
Work It,Missy Misdemeanor Elliott,0
Work It (Reinvention),Nelly,6
Work Out,J. Cole,1
Work That,Mary J. Blige,6
Work That Body,Diana Ross,4
Work To Do,Vanessa Williams,5
Work To Do,The Isley Brothers,5
Worker Man,Patra,5
Workin' At The Car Wash Blues,Jim Croce,3
Workin' For A Livin',Huey Lewis & The News,4
Workin' For The Man,Roy Orbison,3
Workin' On A Groovy Thing,The 5th Dimension,1
Workin' On A Groovy Thing,Patti Drew,6
Working,Tate McRae X Khalid,8
Working Class Hero,Green Day,5
Working Class Hero,Tommy Roe,9
Working Class Man,Jimmy Barnes,7
Working For The Weekend,Loverboy,2
Working In The Coal Mine,Devo,4
Working In The Coal Mine,Lee Dorsey,0
Working My Way Back To You,The 4 Seasons Featuring the Sound of Frankie Valli,0
"Working My Way Back To You/Forgive Me, Girl",The Spinners,0
Working On A Dream,Bruce Springsteen,9
Working On It,Chris Rea,7
"Workout Stevie, Workout",Little Stevie Wonder,3
World (Part 1),James Brown,3
World (The Price Of Love),New Order,9
World In My Eyes,Depeche Mode,5
World Of Fantasy,The Five Stairsteps,4
World Shut Your Mouth,Julian Cope,8
World Where You Live,Crowded House,6
World Wide Suicide,Pearl Jam,4
Worldwide Beautiful,Kane Brown,9
Worried Guy,Johnny Tillotson,3
Worried Mind,Ray Anthony,7
Worry,Johnny Tillotson,4
Worse Comes To Worst,Billy Joel,7
Worst Behavior,Drake,8
Worst That Could Happen,Brooklyn Bridge,0
Worth It,YK Osiris,4
Worth It,Fifth Harmony Featuring Kid Ink,1
Wot's It To Ya,Robbie Nevil,0
Would I Lie To You?,Charles & Eddie,1
Would I Lie To You?,Eurythmics,0
Would It Make Any Difference To You,Etta James,6
Would You Go With Me,Josh Turner,4
Would You Lay With Me (in A Field Of Stone),Tanya Tucker,4
Wouldn't Get Far,The Game Featuring Kanye West,6
Wouldn't It Be Good,Nik Kershaw,4
Wouldn't It Be Nice,The Beach Boys,0
Wouldn't Leave,Kanye West Featuring PARTYNEXTDOOR,2
Wow,The Disco Sound Of Andre Gagnon,9
Wow Wow Wee (He's The Boy For Me),The Angels,4
Wow.,Post Malone,0
Wrack My Brain,Ringo Starr,3
Wrap Her Up,Elton John,1
Wrap It Up,The Fabulous Thunderbirds,4
Wrap It Up,Archie Bell & The Drells,9
Wrap My Body Tight,Johnny Gill,8
Wrap Your Arms Around Me,KC And The Sunshine Band,4
Wrapped,George Strait,7
Wrapped Around,Brad Paisley,3
Wrapped Around Your Finger,The Police,0
Wrapped Up In You,Garth Brooks,4
Wrecking Ball,Miley Cyrus,0
Write This Down,George Strait,2
"Writing On The Wall,French Montana Featuring Post Malone", Cardi B & Rvssian,5
Writing's On The Wall,Sam Smith,7
Written All Over Your Face,The Rude Boys,1
Written In The Sand,Old Dominion,5
Written In The Stars,Tinie Tempah Featuring Eric Turner,1
Written In The Stars,Elton John & LeAnn Rimes,2
Written On Ya Kitten,Naughty By Nature,9
Wrong,Everything But The Girl,6
Wrong Again,Martina McBride,3
Wrong Baby Wrong,Martina McBride,7
Wrong For Each Other,Andy Williams,3
Wrong Impression,Natalie Imbruglia,6
Wrong Night,Reba,5
Wu-Tang Forever,Drake,5
Wunna,Gunna,5
Wyclef Jean,Young Thug,8
"Wynken, Blynken And Nod",The Doobie Brothers,7
X,Chris Brown,9
X,21 Savage & Metro Boomin Featuring Future,3
X,Nicky Jam x J Balvin,4
"X,ScHoolboy Q", 2 Chainz & Saudi,4
X,Lil Uzi Vert,8
X,Jonas Brothers Featuring Karol G,3
X,Xzibit,7
X Gon' Give It To Ya,DMX,4
XO,John Mayer,8
XO,Beyonce,4
XO TOUR Llif3,Lil Uzi Vert,0
XXL,DaBaby,6
XXX.,Kendrick Lamar Featuring U2,3
XanaX Damage,Future,9
Xanadu,Olivia Newton-John And The Electric Light Orchestra,0
Xanny,Billie Eilish,3
Y.M.C.A.,Village People,0
Y.U. Mad,Birdman Featuring Nicki Minaj & Lil Wayne,6
YAHHH!,Soulja Boy Tell'em Featuring Arab,4
"Ya Superame (En Vivo Desde Culiacan, Sinaloa)",Grupo Firme,9
Ya Ya,Lee Dorsey,0
YaYa,6ix9ine,9
Yacht Club,Lil Yachty Featuring Juice WRLD,9
Yah Mo B There,James Ingram With Michael McDonald,1
Yah.,Kendrick Lamar,3
Yakety Axe,Chet Atkins,9
Yakety Sax,Boots Randolph and his Combo,3
Yakety Yak,The Coasters,0
"Yank Me, Crank Me",Ted Nugent,5
Yankee Rose,David Lee Roth,1
Ye vs The People,Kanye West Featuring T.I.,8
Yea - Yea (Class Cutter),Dale Hawkins,5
Yea Yea,Pop Smoke,4
Yeah,Joe Nichols,4
Yeah 3X,Chris Brown,1
Yeah Boy,Kelsea Ballerini,6
Yeah Ya Know (Takers),T.I.,4
Yeah Yeah U Know It,Keith Murray Featuring Def Squad,9
Yeah!,Usher Featuring Lil Jon & Ludacris,0
"Yeah, Yeah, Yeah",Judson Spence,3
"Yeah, Yeah, Yeah!",Voices,7
Year 3000,Jonas Brothers,3
Year Of The Cat,Al Stewart,0
Yearning For Your Love,The Gap Band,5
Years,Wayne Newton,3
Years From Now,Dr. Hook,5
Years From Now,Jackie Wilson,3
Years Go By,Bryson Tiller,8
Yebba's Heartbreak,Drake & Yebba,2
Yee Haw,Jake Owen,8
"Yeh, Yeh",Georgie Fame And The Blue Flames,2
Yeh-Yeh!,Mongo Santamaria Orch.,9
Yellow,Coldplay,4
Yellow Balloon,The Yellow Balloon,2
Yellow Bird,Lawrence Welk And His Orchestra,7
Yellow Bird,Arthur Lyman Group,0
Yellow Bird,The Mills Brothers,6
Yellow Flicker Beat,Lorde,3
Yellow Hearts,Ant Saunders,8
Yellow River,Christie,2
Yellow Submarine,The Beatles,0
Yes - Sir - ee,Dodie Stevens,7
Yes I Do,Solomon Burke,9
Yes I Want You,Ivory Joe Hunter,9
Yes Indeed,Lil Baby & Drake,0
Yes Indeed,Pete Fountain,6
Yes It Is,The Beatles,4
Yes Or No,Go-Go's,8
"Yes Sir, That's My Baby",Ricky Nelson,3
Yes We Can Can,The Pointer Sisters,1
Yes!,Chad Brock,2
"Yes, I'm Lonesome Tonight",Thelma Carpenter,5
"Yes, I'm Lonesome Tonight",Dodie Stevens,5
"Yes, I'm Ready",Teri DeSario With K.C.,0
"Yes, I'm Ready",Barbara Mason,0
"Yes, Yes, Yes",Bill Cosby,4
Yessiree,Linda Scott,5
Yessirskiii,Lil Uzi Vert & 21 Savage,2
Yester Love,Smokey Robinson & The Miracles,3
"Yester-Me, Yester-You, Yesterday",Stevie Wonder,0
Yesterday,Adam Levine & Tony Lucca,6
Yesterday,Debelah Morgan,5
Yesterday,The Beatles,0
Yesterday,Ray Charles,2
Yesterday And You (Armen's Theme),Bobby Vee,5
Yesterday I Had The Blues,Harold Melvin And The Blue Notes,6
Yesterday Man,Chris Andrews,9
Yesterday Once More,Carpenters,0
Yesterday Once More/Nothing Remains The Same,The Spinners,5
Yesterday's Dreams,Four Tops,4
Yesterday's Gone,The Overlanders,7
Yesterday's Gone,Chad & Jeremy,2
Yesterday's Hero,Bay City Rollers,5
Yesterday's Hero,Gene Pitney,6
Yesterday's Hero,John Paul Young,4
Yesterday's Rain,Spanky And Our Gang,9
Yesterday's Songs,Neil Diamond,1
"Yesterday, When I Was Young",Roy Clark,1
Yesterdays,Guns N' Roses,7
Yet...I Know (Et Pourtant),Steve Lawrence,7
Yield Not To Temptation,Bobby Bland,5
Yikes,Kanye West,0
Yikes,Nicki Minaj,2
Yo (Excuse Me Miss),Chris Brown,0
Yo Little Brother,Nolan Thomas,5
Yo No Se,Pajama Party,7
Yo Perreo Sola,Bad Bunny,5
Yo Visto Asi,Bad Bunny,6
Yo-Yo,The Osmonds,0
Yoga,Janelle Monae & Jidenna,7
Yogi,The Ivy Three,0
Yolanda,Reality,7
Yolo,The Lonely Island Featuring Adam Levine & Kendrick Lamar,5
Yonaguni,Bad Bunny,0
Yosemite,Travis Scott,2
You,Regard x Troye Sivan x Tate McRae,5
You,Romeo Santos,9
You,Lloyd Featuring Lil Wayne,0
You,Chris Young,3
You,Jacquees,5
You,Monifah,3
You,Candlebox,7
You,Jesse Powell,0
You,Ryan Duarte,8
You,Bonnie Raitt,9
You,Rita Coolidge,2
You,The McCrarys,4
"You,Earth", Wind & Fire,4
You,Marvin Gaye,3
You,George Harrison,1
You & I,One Direction,6
You & I (Nobody In The World),John Legend,6
You & Me,Marc E. Bassy Featuring G-Eazy,5
You & Me,J-Kwon Featuring Sadiyyah,5
You + Me = Love/Let's Go Down To The Disco,Undisputed Truth,4
You Ain't Going Nowhere,The Byrds,7
You Ain't Got Nuthin,Lil Wayne Featuring Juelz Santana & Fabolous,8
You Ain't Never Been Loved (Like I'm Gonna Love You),Jessi Colter,6
You Ain't Seen Nothing Yet,Figures On A Beach,6
You Ain't Seen Nothing Yet/Free Wheelin',Bachman-Turner Overdrive,0
You All Dat,Baha Men With Imani Coppola,9
You All Over Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,5
You Always Come Back (To Hurting Me),Johnny Rodriguez,8
You Always Hurt Me,The Impressions,9
You Always Hurt The One You Love,Clarence Henry,1
You And  I / You And I,Glee Cast,6
You And I,Lady Gaga,0
You And I,Eddie Rabbitt With Crystal Gayle,0
You And I,Rick James,1
You And I,Johnny Bristol,4
You And Me,Dave Matthews Band,5
You And Me,Lifehouse,0
You And Me,Alice Cooper,0
You And Me,Rockie Robbins,7
You And Me,Liner,9
You And Me Against The World,Helen Reddy,0
You And Me Tonight,Deja,5
You And Tequila,Kenny Chesney Featuring Grace Potter,3
You And Your Baby Blues,Solomon Burke,9
"You And Your Folks, Me And My Folks",Funkadelic,9
You And Your Friends,Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign,8
You And Your Heart,Jack Johnson,1
You Angel You,Manfred Mann's Earth Band,5
You Are,Lionel Richie,0
You Are A Song,Batdorf & Rodney,8
You Are Beautiful,The Stylistics,7
You Are Beautiful,Johnny Mathis,5
You Are Everything,Dru Hill,8
You Are Everything,The Stylistics,0
You Are Forever,Smokey Robinson,5
You Are In Love,Taylor Swift,8
You Are In My System,The System,6
You Are In My System,Robert Palmer,7
You Are Mine,Frankie Avalon,2
You Are My Everything,Surface,8
You Are My Heaven,Roberta Flack With Donny Hathaway,4
You Are My Lady,Freddie Jackson,1
You Are My Starship,Norman Connors,2
You Are My Sunshine,Mitch Ryder,8
You Are My Sunshine,Johnny And The Hurricanes,9
You Are My Sunshine,Ray Charles,0
You Are Not Alone,Michael Jackson,0
You Are On My Mind,Chicago,4
You Are She,Chad & Jeremy,8
You Are So Beautiful/It's A Sin When You Love Somebody,Joe Cocker,0
You Are The Best Thing,Ray LaMontagne,8
You Are The Girl,The Cars,1
You Are The Music In Me,Zac Efron & Vanessa Anne Hudgens,3
You Are The One,TKA,9
You Are The One,Chris Cuevas,5
You Are The One,Sugar Bears,5
You Are The Only One,Ricky Nelson,2
You Are The Sunshine Of My Life,Stevie Wonder,0
You Are The Woman,Firefall,0
You Baby,The Turtles,1
You Be Illin',Run-D.M.C.,2
You Be Killin Em,Fabolous,6
You Beat Me To The Punch,Mary Wells,0
You Belong To Me,Carly Simon,0
You Belong To Me,The Doobie Brothers,7
You Belong To Me,The Duprees,0
You Belong To The City,Glenn Frey,0
