song,artist,class
This Is Love,Paul Anka,3
This Is Me,Keala Settle & The Greatest Showman Ensemble,5
This Is Me,Demi Lovato & Joe Jonas,0
This Is Me,Dream,3
This Is Me Trying,Taylor Swift,3
This Is My Country,The Impressions,2
This Is My Love Song,The Intruders,8
This Is My Night,Chaka Khan,5
This Is My Now,Jordin Sparks,1
This Is My Prayer,Theola Kilgore,5
This Is My Prayer,The Ray Charles Singers,7
This Is My Song,Petula Clark,0
This Is My Story,Mickey & Sylvia,9
This Is Not America,David Bowie/Pat Metheny Group,3
This Is Ponderous,2nu,4
This Is The Last Time,Laura Enea,6
This Is The Life,Hannah Montana,8
This Is The Night,Clay Aiken,0
This Is The Right Time,Lisa Stansfield,2
This Is The Thanks I Get,Barbara Lynn,6
This Is The Time,Billy Joel,1
This Is The Time,Dennis DeYoung,9
This Is The Way That I Feel,Marie Osmond,3
This Is The Way We Roll,M.C. Hammer,8
This Is The World Calling,Bob Geldof,8
This Is War,Thirty Seconds To Mars,7
This Is What It Feels Like,Armin van Buuren Featuring Trevor Guthrie,9
This Is What You Came For,Calvin Harris Featuring Rihanna,0
This Is Why I'm Hot,Mims,0
This Is Your Night,Amber,2
This Is Your Song,Don Goodwin,8
This Kiss,Carly Rae Jepsen,8
This Kiss,Faith Hill,0
This Land Is Your Land,The New Christy Minstrels,9
This Land Is Your Land,Ketty Lester,9
This Lil' Game We Play,Subway (Featuring 702),1
This Little Bird,Marianne Faithfull,3
This Little Girl,Gary U.S. Bonds,1
This Little Girl,Dion,2
This Little Girl's Gone Rockin',Ruth Brown,2
This Love,Maroon 5,0
This Love,Bad Company,8
This Magic Moment,Jay & The Americans,0
This Magic Moment,The Drifters,1
This Man Is Mine,Heart,3
This Masquerade,George Benson,0
This Moment In Time,Engelbert Humperdinck,5
This Must Be The Place (Naive Melody),Talking Heads,6
This Night Won't Last Forever,Michael Johnson,1
This Night Won't Last Forever,Bill LaBounty,6
This Ol' Cowboy,The Marshall Tucker Band,7
This Old Heart,James Brown And The Famous Flames,7
This Old Heart Of Mine,Rod Stewart With Ronald Isley,0
This Old Heart Of Mine,Rod Stewart,8
This Old Heart Of Mine (Is Weak For You),The Isley Brothers,1
This Old Heart Of Mine (Is Weak For You),Tammi Terrell,6
This Old Man,Purple Reign,4
This Ole Boy,Craig Morgan,8
This One,Paul McCartney,9
This One's For The Children,New Kids On The Block,0
This One's For The Girls,Martina McBride,3
This One's For You,Barry Manilow,2
This Should Go On Forever,Rod Bernard,1
This Song,George Harrison,2
This Sporting Life,Ian Whitcomb And Bluesville,9
This Summer's Gonna Hurt...,Maroon 5,2
This Time,INXS,8
This Time,John Cougar,2
This Time,Kiara (Duet With Shanice Wilson),7
This Time,Bryan Adams,2
This Time,Troy Shondell,0
This Time Around,Hanson,1
This Time I Know It's For Real,Donna Summer,0
This Time I'm Gone For Good,Bobby Blue Bland,4
This Time I'm In It For Love,Player,0
This Time It's Real,Tower Of Power,6
This Time Make It Funky,Tracie Spencer,5
This Time Of The Year,Brook Benton,6
This Town,Niall Horan,1
This Town,Frank Sinatra,5
This Used To Be My Playground,Madonna,0
This Way,Dilated Peoples Featuring Kanye West,7
This Will Be,Natalie Cole,0
This Will Be A Night To Remember,Eddie Holman,8
This Woman,Kenny Rogers,2
This Woman Needs,SHeDAISY,5
This Woman's Work,Maxwell,5
This World,The Staple Singers,3
This World We Love In (Il Cielo In Una Stanza),Mina,8
Thnks Fr Th Mmrs,Fall Out Boy,1
Thoia Thoing,R. Kelly,1
Thong Song,Sisqo,0
Thorn In My Pride,The Black Crowes,7
Thorn In My Side,Eurythmics,6
Those Good Old Dreams,Carpenters,6
Those Kinda Nights,Eminem Featuring Ed Sheeran,3
Those Lazy-Hazy-Crazy Days Of Summer,Nat King Cole,0
Those Oldies But Goodies (Remind Me Of You),Little Caesar and The Romans,0
Those Were The Days,Mary Hopkin,0
Those Were The Days,Carroll O'Connor And Jean Stapleton (As The Bunkers),4
Thot Shit,Megan Thee Stallion,1
Thotiana,Blueface,0
Thou Shalt Not Steal,Dick and DeeDee,1
Thou Shalt Not Steal,John D. Loudermilk,7
Thought I Knew You,Nicki Minaj Featuring The Weeknd,9
Thought I'd Died And Gone To Heaven,Bryan Adams,1
Thread The Needle,Clarence Carter,9
Three,Future & Young Thug,9
Three Hearts In A Tangle,James Brown And The Famous Flames,9
Three Hearts In A Tangle,Roy Drusky,3
Three Little Pigs,Green Jelly,1
Three Nights A Week,Fats Domino,1
Three O'Clock In The Morning,Bert Kaempfert And His Orchestra,3
Three O'Clock In The Morning,Lou Rawls,8
Three Ring Circus,Blue Magic,3
Three Stars,Tommy Dee with Carol Kay and the Teen-Aires,1
Three Stars,Ruby Wright,9
Three Steps From The Altar,Shep And The Limelites,5
Three Steps From True Love,The Reflections,9
Three Times A Lady,Commodores,0
Three Times In Love,Tommy James,1
Three Window Coupe,The Rip Chords,2
Three Wooden Crosses,Randy Travis,3
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,0
Thriller,Michael Jackson,0
Thriller / Heads Will Roll,Glee Cast,3
Throat Baby (Go Baby),BRS Kash,2
Through Glass,Stone Sour,3
Through The Fire And Flames,DragonForce,8
Through The Rain,Tanya Blount,8
Through The Rain,Mariah Carey,8
Through The Storm,Aretha Franklin & Elton John,1
Through The Wire,Kanye West,1
Through The Years,Kenny Rogers,1
Through the Fire,Chaka Khan,5
Throw It In The Bag,Fabolous Featuring The-Dream,1
Throw Some D's,Rich Boy Featuring Polow Da Don,0
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,2
Throw That,Slaughterhouse Featuring Eminem,9
Throw Ya Gunz,Onyx,8
Throw Your Hands Up,L.V.,6
Throw Your Set In The Air,Cypress Hill,4
Throwaway,Mick Jagger,6
Throwing It All Away,Genesis,0
Thru Your Phone,Cardi B,4
Thug Holiday,Trick Daddy Featuring LaTocha Scott,8
Thug Life,Rod Wave,9
Thug Love,A Boogie Wit da Hoodie,7
Thug Lovin',Ja Rule Featuring Bobby Brown,4
Thug Of Spades,YoungBoy Never Broke Again Featuring DaBaby,9
Thuggish Ruggish Bone,Bone Thugs-N-Harmony,2
Thugs Get Lonely Too,2Pac Featuring Nate Dogg,9
Thugz Mansion,2Pac,1
Thunder,Imagine Dragons,0
Thunder,Boys Like Girls,7
Thunder And Lightning,Chicago,5
Thunder And Lightning,Chi Coltrane,1
Thunder In My Heart,Leo Sayer,3
Thunder Island,Jay Ferguson,0
Thunder/Young Dumb & Broke (Medley),Imagine Dragons + Khalid,6
Thunderball,Tom Jones,2
"Thunderclouds,Labrinth", Sia & Diplo Present... LSD,6
Ti Amo,Laura Branigan,5
TiK ToK,Ke$ha,0
Tic Tac Toe,Meek Mill Featuring Kodak Black,7
Tic Tic Tac,Fruit De La Passion,8
Tic Toc,Lords Of The Underground,7
Tic Toc,Lee Allen And His Band,9
Tic-Tac-Toe,Kyper,1
Tick Tock,Young Thug,9
Tick Tock,Vaughan Brothers,6
Ticket To Ride,Carpenters,5
Ticket To Ride,The Beatles,0
Tickle Me,Elvis Presley With The Jordanaires,6
Ticks,Brad Paisley,3
Tide Is High,Angelina,8
Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando,0
Tie Me Down,New Boyz Featuring Ray J,2
"Tie Me Kangaroo Down, Sport",Rolf Harris,0
Tie Your Mother Down,Queen,4
Tied Up,Olivia Newton-John,3
Tiger,Fabian,0
Tight Rope,Leon Russell,1
Tighten Up,The Black Keys,8
Tighten Up,Archie Bell & The Drells,0
"Tighter, Tighter",Alive & Kicking,0
Tightrope Ride,The Doors,7
Tiimmy Turner,Desiigner,3
Tijuana Taxi,Herb Alpert & The Tijuana Brass,3
Tik Tok,Glee Cast,6
Til It Happens To You,Lady Gaga,9
Til It's Gone,Kenny Chesney,5
Til My Last Day,Justin Moore,5
Til The World Ends,Three Dog Night,3
Til You And Your Lover Are Lovers Again,Engelbert Humperdinck,7
Till,Tom Jones,4
Till,The Vogues,2
Till Death Do Us Part,Bob Braun,2
Till I Loved You,Barbra Streisand & Don Johnson,2
Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,8
Till Somebody Loves You,Henry Lee Summer,5
Till The End Of The Day,The Kinks,4
Till The End Of Time,The Ray Charles Singers,8
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,0
Till Then,The Classics,1
Till There Was You,Anita Bryant,2
Till There Was You,Valjean on Piano,9
Till You Get Enough,The Watts 103rd Street Rhythm Band,6
Till You Love Me,Reba McEntire,7
Tilt Ya Head Back,Nelly & Christina Aguilera,5
Tim McGraw,Taylor Swift,3
Timber,Pitbull Featuring Ke$ha,0
Time,NF,4
Time,Lil Baby Featuring Meek Mill,6
Time,Hootie & The Blowfish,1
Time,The Alan Parsons Project,1
Time,Pozo Seco Singers,4
Time (Clock Of The Heart),Culture Club,0
Time After Time,Javier Colon,6
Time After Time,Inoj,0
Time After Time,Cyndi Lauper,0
Time After Time,Timmy T.,3
Time After Time,Chris Montez,3
Time After Time,Frankie Ford,7
Time Alone Will Tell,Connie Francis,9
Time And Chance,Color Me Badd,2
Time And Love,Barbra Streisand,5
Time And The River,Nat King Cole,2
Time And Tide,Basia,2
Time Bomb,Lake,8
Time Flies,Drake,2
Time For Letting Go,Jude Cole,3
Time For Livin',The Association,3
Time For Livin',Sly & The Family Stone,3
Time For Me To Fly,REO Speedwagon,5
Time For Miracles,Adam Lambert,4
Time Has Come Today,The Chambers Brothers,1
Time Heals,Rod Wave,9
Time I'm On,YoungBoy Never Broke Again,7
Time In A Bottle,Jim Croce,0
Time Is Love,Josh Turner,4
Time Is Movin',The Blackbyrds,9
Time Is On My Side,The Rolling Stones,0
Time Is Tight,Booker T. & The MG's,0
Time Is Time,Andy Gibb,1
Time Machine,Grand Funk Railroad,4
Time Machine,Dante and the Evergreens,7
Time Marches On,Roy Hamilton,8
Time Of Our Lives,Pitbull & Ne-Yo,0
Time Of The Season,Blake Lewis,9
Time Of The Season,The Zombies,0
Time Out Of Mind,Steely Dan,2
Time Passages,Al Stewart,0
Time Seller,The Spencer Davis Group,9
Time To Get Down,The O'Jays,3
Time To Get It Together,Country Coalition,9
Time To Kill,The Band,7
Time Today,Moneybagg Yo,3
Time Waits For No One,The Friends Of Distinction,5
Time Warp,Glee Cast,8
Time Was,Canned Heat,6
Time Was,The Flamingos,4
Time Will Reveal,Debarge,1
Time Will Tell,Tower Of Power,6
Time Won't Let Me,The Outsiders,0
Time's Up!,Jadakiss Featuring Nate Dogg,6
"Time, Love And Tenderness",Michael Bolton,0
"Time, Time",Ed Ames,6
Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,8
Times Have Changed,Irma Thomas,9
Times Like These,Foo Fighters,6
Times Of Your Life,Paul Anka,0
Timothy,The Buoys,1
Tin Man,Miranda Lambert,7
Tin Man,America,0
Tin Soldier,Small Faces,7
Tina Cherry,Georgio,9
Tiny Bubbles,Don Ho and the Aliis,5
Tiny Dancer,Elton John,4
Tiny Tim,LaVern Baker,6
Tip It On Back,Dierks Bentley,6
Tip Of My Tongue,Kenny Chesney,7
Tip Of My Tongue,The Tubes,5
Tip Toe,Roddy Ricch Featuring A Boogie Wit da Hoodie,7
Tip Toe,Robert Parker,8
Tip-Toe Thru' The Tulips With Me,Tiny Tim,1
Tippy Toeing,The Harden Trio,4
Tips Of My Fingers,Roy Clark,4
Tipsy,J-Kwon,0
Tired Of Being Alone,Al Green,1
Tired Of Being Blonde,Carly Simon,6
Tired Of Being Lonely,Sharpees,7
Tired Of Toein' The Line,Rocky Burnette,0
Tired Of Waiting For You,The Kinks,0
Tit For Tat (Ain't No Taking Back),James Brown,8
Titanic,Juice WRLD,1
Titanium,David Guetta Featuring Sia,0
Title,Meghan Trainor,9
To A Sleeping Beauty,Jimmy Dean,2
To A Soldier Boy,The Tassels,5
To All The Girls I've Loved Before,Julio Iglesias And Willie Nelson,0
To Be A Lover,Billy Idol,0
To Be A Lover,Gene Chandler,9
To Be Loved,Jackie Wilson,8
To Be Loved (Forever),The Pentagons,4
To Be Loved By You,Parker McCollum,9
To Be With You,Mr. Big,0
"To Be Young, Gifted And Black",Nina Simone,7
To Die For,Sam Smith,4
To Dream The Dream,Frankie Miller,6
To Each His Own,The Tymes,7
"To Each His Own,Faith", Hope And Charity,4
To Each His Own,Frankie Laine,8
To Each His Own,The Platters,2
To Get To You,Jerry Wallace,4
To Give (The Reason I Live),Frankie Valli,2
"To Know Him, Is To Love Him",The Teddy Bears,0
To Know You Is To Love You,Bobby Vinton,3
