song,artist,class
Put A Girl In It,Brooks & Dunn,5
Put A Little Love Away,The Emotions,7
Put A Little Love In Your Heart,Annie Lennox & Al Green,0
Put A Little Love In Your Heart,Jackie DeShannon,0
Put A Ring On My Finger,Les Paul And Mary Ford,3
Put Away Your Love,Alessi,7
Put It Down,Brandy Featuring Chris Brown,6
Put It In A Magazine,Sonny Charles,3
Put It On Me,Ja Rule Featuring Lil' Mo & Vita,0
Put It On Ya,Plies Featuring Chris J,3
Put It Where You Want It,The Crusaders,5
Put Me Down,Donell Jones,9
Put On,Young Jeezy Featuring Kanye West,1
Put Out The Light,Joe Cocker,4
Put That Woman First,Jaheim,1
Put This Love To The Test,Jon Astley,7
Put You In A Song,Keith Urban,5
Put Your Arms Around Me Honey,Ray Smith,9
Put Your Arms Around Me Honey,Fats Domino,5
Put Your Hand In Mine,Tracy Byrd,7
Put Your Hand In The Hand,Ocean,0
Put Your Hands Together,The O'Jays,0
Put Your Head On My Shoulder,Leif Garrett,5
Put Your Head On My Shoulder,The Lettermen,4
Put Your Head On My Shoulder,Paul Anka,0
Put Your Mind At Ease,Every Mothers' Son,4
Put Your Mouth On Me,Eddie Murphy,2
Put Your Records On,Ritt Momney,2
Put Your Records On,Corinne Bailey Rae,6
Put Yourself In My Place,The Elgins,9
Puttin' On The Ritz,Taco,0
Pyramid,Charice Featuring Iyaz,5
Quality Time,Hi-Five,3
"Quando, Quando, Quando (Tell Me When)",Pat Boone,9
Quarter To Three,U.S. Bonds,0
Que Hiciste,Jennifer Lopez,8
Que Pretendes,J Balvin & Bad Bunny,6
"Que Sera, Sera (Whatever Will Be, Will Be)",The High Keyes,4
"Que Sera, Sera (Whatever Will Be, Will Be)",Mary Hopkin,7
Que Te Quiero,Katrina And The Waves,7
Queen Of Clubs,KC And The Sunshine Band,6
Queen Of Hearts,Juice Newton,0
Queen Of Mean,Sarah Jeffery,4
Queen Of My Heart,Rene And Ray,7
Queen Of My Soul,Average White Band,3
Queen Of The Broken Hearts,Loverboy,3
Queen Of The Hop,Bobby Darin,0
Queen Of The House,Jody Miller,1
Queen Of The Roller Derby,Leon Russell,8
Quentin's Theme,The Charles Randolph Grean Sounde,1
Question,The Moody Blues,2
Question,Lloyd Price and His Orchestra,1
Questions,Chris Brown,7
Questions,Bang,8
Questions 67 And 68,Chicago,7
Questions 67 And 68/I'm A Man,Chicago,2
Questions And Answers,The In Crowd,9
Quick Joey Small (Run Joey Run),Kasenetz-Katz Singing Orchestral Circus,2
"Quick, Fast, In A Hurry",New York City,7
Quickie,Miguel,6
Quicksand,Morray,6
Quicksand,Martha & The Vandellas,0
Quiet Nights Of Quiet Stars,Andy Williams,9
Quiet Storm,Smokey Robinson,6
Quiet Village,The Exotic Sounds of Martin Denny,0
Quit Playing Games (With My Heart),Backstreet Boys,0
Quitame Ese Hombre,Pilar Montenegro,7
Quite A Party,The Fireballs,2
R.E.M,Ariana Grande,7
R.I.C.O.,Meek Mill Featuring Drake,3
R.I.P Screw,Travis Scott,2
R.I.P.,Young Jeezy Featuring 2 Chainz,5
R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,0
RAW SHIT,DaBaby Featuring Migos,5
REALLY,DaBaby Featuring Stunna 4 Vegas,6
RGF Island,Fetty Wap,5
RIP Lil Phat,YoungBoy Never Broke Again,7
RIP Luv,21 Savage & Metro Boomin,7
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,2
RONDO,6ix9ine Featuring Tory Lanez & Young Thug,7
Race Among The Ruins,Gordon Lightfoot,6
Race My Mind,Drake,1
Rack City,Tyga,0
Racks,YC Featuring Future,4
Racks Blue,Future,7
Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,2
Radar,Britney Spears,8
Radar Love,White Lion,5
Radar Love,Golden Earring,1
Radio,Darius Rucker,6
Radio Free Europe,R.E.M.,7
Radio Ga Ga,Queen,1
Radio Romance,Tiffany,3
Radioactive,Kings Of Leon,3
Radioactive,Imagine Dragons,0
Radioactive,The Firm,2
Radioactive,Gene Simmons,4
Rag Doll,Aerosmith,1
Rag Doll,Sammy Johns,5
Rag Doll,The 4 Seasons Featuring the Sound of Frankie Valli,0
Rag Mama Rag,The Band,5
Raging Fire,Phillip Phillips,5
Rags To Riches,Sunny & The Sunliners,4
Rags2Riches,Rod Wave Featuring ATR Son Son,1
Ragtime Cowboy Joe,David Seville And The Chipmunks,1
Rain,Creed,9
Rain,Madonna,1
Rain,SWV,2
Rain,Dragon,8
Rain,Jose Feliciano,7
Rain,The Beatles,2
Rain Dance,The Guess Who,1
Rain Forest,Paul Hardcastle,5
Rain In May,Max Werner,7
Rain In My Heart,Frank Sinatra,6
Rain In The Summertime,The Alarm,7
Rain Is A Good Thing,Luke Bryan,3
Rain On Me,Lady Gaga & Ariana Grande,0
Rain On Me,Ashanti,0
Rain On The Roof,The Lovin' Spoonful,0
Rain On The Scarecrow,John Mellencamp,2
Rain Over Me,Pitbull Featuring Marc Anthony,2
Rain Rain Go Away,Bobby Vinton,1
"Rain, Oh Rain",Fools Gold,7
Rainbow,Kacey Musgraves,9
Rainbow,The Marmalade,5
Rainbow,Gene Chandler,4
Rainbow '65 (Part I),Gene Chandler,6
Rainbow At Midnight,Jimmie Rodgers,6
Rainbow Connection,Kermit (Jim Henson),2
Rainbow In Your Eyes,Leon & Mary Russell,5
Rainbow Ride,Andy Kim,4
Rainbow's End,Sergio Mendes,5
Raindrops,Dee Clark,0
Raindrops Keep Fallin' On My Head,B.J. Thomas,0
Rainin' In My Heart,Slim Harpo,3
Raining In My Heart,Leo Sayer,4
Raining In My Heart,Buddy Holly,8
Raining On Sunday,Keith Urban,3
Rainy Day People,Gordon Lightfoot,2
Rainy Day Women #12 & 35,Bob Dylan,0
Rainy Days,General Public,9
Rainy Days And Mondays,Carpenters,0
Rainy Dayz,Mary J. Blige Featuring Ja Rule,1
Rainy Jane,Davy Jones,5
Rainy Night In Georgia/Rubberneckin',Brook Benton,0
Raise 'Em Up,Keith Urban Featuring Eric Church,5
Raise A Little Hell,Trooper,5
Raise The Roof,Luke Featuring No Good But So Good,2
Raise Up,Petey Pablo,2
Raise Your Glass,Glee Cast,3
Raise Your Glass,P!nk,0
Raise Your Hand,Eddie Floyd,7
Raise Your Weapon,deadmau5 Featuring Greta Svabo Bech,9
Raised On Country,Chris Young,5
Raised On Robbery,Joni Mitchell,6
Raised On Rock/For Ol' Times Sake,Elvis Presley,4
Rakata,Wisin & Yandel,8
Rake It Up,Yo Gotti Featuring Nicki Minaj,0
Ram-Bunk-Shush,The Ventures,2
Rama Lama Ding Dong,The Edsels,2
Ramblin Man,The Allman Brothers Band,0
Ramblin' Gamblin' Man,Bob Seger System,1
Ramblin' Rose,Nat King Cole,0
Rambling,The Ramblers,7
Ramen & OJ,Joyner Lucas & Lil Baby,6
Ramona,The Blue Diamonds,7
Ramrod,Duane Eddy His Twangy Guitar And The Rebels,2
Ran$om,Lil Tecca,0
Random,G-Eazy,9
Range Brothers,Baby Keem & Kendrick Lamar,5
Rap Devil,Machine Gun Kelly,1
Rap God,Eminem,0
"Rap Saved Me,21 Savage", Offset & Metro Boomin Featuring Quavo,6
Rap Song,T-Pain Featuring Rick Ross,8
Rapper's Delight,Sugarhill Gang,3
Rappin' Rodney,Rodney Dangerfield,8
Rapstar,Polo G,0
Rapture,Blondie,0
Rapture (Tastes So Sweet),iio,4
Rare,Selena Gomez,2
Rare,Nas,9
"Raspberries, Strawberries",The Kingston Trio,6
Raspberry Beret,Prince And The Revolution,0
Rat Race,The Drifters,7
Ratchet Happy Birthday,Drake,5
Rather Be,Clean Bandit Featuring Jess Glynne,0
Rattlesnake,Ohio Players,8
Raw-Hide,Link Wray And The Wraymen,2
Ray Of Light,Madonna,0
Re-arranged,Limp Bizkit,8
Reach,Gloria Estefan,4
Reach,Orleans,5
Reach For It,George Duke,5
Reach For The Sky,Firehouse,8
Reach Out,Giorgio Moroder (Featuring Paul Engeman),8
Reach Out,Merrilee Rush,7
Reach Out And Touch (Somebody's Hand),Diana Ross,1
Reach Out For Me,Lou Johnson,7
Reach Out For Me,Dionne Warwick,1
Reach Out I'll Be There,Four Tops,0
Reach Out I'll Be There,Diana Ross,2
Reach Out Of The Darkness,Friend And Lover,0
Reach Out Your Hand,The Brotherhood Of Man,7
"Reach Out, I'll Be There",Gloria Gaynor,5
Reaching For The World,Harold Melvin And The Blue Notes,7
React,Erick Sermon Featuring Redman,3
Reaction To Action,Foreigner,5
Read 'Em And Weep,Barry Manilow,1
Read My Mind,The Killers,6
Read Your Mind,Avant,1
Ready,Lil Baby Featuring Gunna,6
Ready,Fabolous Featuring Chris Brown,9
Ready,Cat Stevens,2
Ready For Love,Silverado,9
Ready For The 80's,Village People,5
Ready For The Times To Get Better,Crystal Gayle,5
Ready For Whatever,T.I.,5
Ready For Your Love,Shep And The Limelites,4
Ready Or Not,Bridgit Mendler,4
Ready Or Not,After 7,0
Ready Or Not,Helen Reddy,7
Ready Or Not,Lou Gramm,5
Ready Or Not Here I Come (Can't Hide From Love),The Delfonics,3
Ready Set Roll,Chase Rice,5
Ready To Go,Republica,5
Ready To Love Again,Lady Antebellum,7
Ready To Run,One Direction,7
Ready To Run,Dixie Chicks,3
Ready To Take A Chance Again,Barry Manilow,1
"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,3
"Ready, Willing and Able",The American Breed,8
Real,Goo Goo Dolls,9
Real As It Gets,Lil Baby Featuring EST Gee,3
Real Baby Pluto,Future & Lil Uzi Vert,5
Real Big,Mannie Fresh,7
Real Friends,Kanye West,9
Real Good Man,Tim McGraw,2
Real Hip Hop,Das EFX,6
Real Hitta,Plies Featuring Kodak Black,9
Real Humdinger,J.J. Barnes,7
Real Life,Jake Owen,7
Real Life,The Weeknd,6
Real Live Girl,Steve Alaimo,7
Real Live Woman,Trisha Yearwood,8
Real Love,Slaughter,6
Real Love,Mary J. Blige,0
Real Love,The Beatles,1
Real Love,The Doobie Brothers,0
Real Love,Dolly Parton (Duet With Kenny Rogers),9
Real Love,The Cretones,7
Real Love,Jody Watley,0
Real Love,Skyy,4
Real Man,Todd Rundgren,8
Real Muthaphuckkin G's,Eazy-E,4
Real People/Chip Off The Old Block,Chic,7
Real Real Real,Jesus Jones,0
Real Shit,Juice WRLD x benny blanco,7
Real Wild Child,Ivan,6
Real World,matchbox 20,3
Realistic,Shirley Lewis,8
Reality,Kenny Chesney,6
Reality,Elusion,7
Reality,James Brown,7
Realize,Colbie Caillat,1
Really Doe,Ice Cube,5
Really Don't Care,Demi Lovato Featuring Cher Lloyd,2
Really Into You,Around The Way,8
Really Really,Kevin Gates,4
Really Wanna Know You,Gary Wright,1
Reap The Wild Wind,Ultravox,7
Reap What You Sow,Billy Stewart,7
Rearview Town,Jason Aldean,3
Reason To Be,Kansas,5
Reason To Believe,Rod Stewart,1
Reason To Live,KISS,6
Reason To Try,Eric Carmen,8
Rebel Rebel,David Bowie,6
Rebel Yell,Billy Idol,4
Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,0
Rebels,Tom Petty And The Heartbreakers,7
Rebels Are We,Chic,6
Rebirth Of Slick (Cool Like Dat),Digable Planets,1
Reborn,KIDS SEE GHOSTS,3
Reconsider Me,Narvel Felts,6
Reconsider Me,Johnny Adams,2
Record Hop Blues,The Quarter Notes,8
Record Year,Eric Church,4
Recover Your Soul,Elton John,5
Recovery,Justin Bieber,4
Recovery,Fontella Bass,3
Red,Taylor Swift,0
Red And Blue,The Dave Clark Five,8
Red Dirt Road,Brooks & Dunn,2
Red Eye,YoungBoy Never Broke Again,4
Red Eye Blues,Red Eye,7
