song,artist,class
Foolish Games/You Were Meant For Me,Jewel,0
Foolish Heart,Sharon Bryant,8
Foolish Heart,Steve Perry,1
Foolish Little Girl,The Shirelles,0
Foolish Pride,Daryl Hall,3
Fools Game,Michael Bolton,8
Fools Hall Of Fame,Pat Boone,2
Fools Like Me,Lorenzo Lamas,8
Fools Rush In,Rick Nelson,1
Fools Rush In,Etta James,8
Fools Rush In (Where Angels Fear To Tread),Brook Benton,2
Foot Fungus,Ski Mask The Slump God,8
Foot Stompin Music,Hamilton Bohannon,9
Foot Stomping - Part 1,The Flares,2
Footloose,Blake Shelton,6
Footloose,Kenny Loggins,0
Footprints,T.O.K.,9
Footsteps,Steve Lawrence,0
Footstompin' Music,Grand Funk Railroad,2
Fopp,Ohio Players,2
For A Dancer,Prelude,6
For A Little While,Tim McGraw,3
For A Penny,Pat Boone,2
For A Rocker,Jackson Browne,4
For A While,Mary Macgregor,8
For All Time,Soluna,7
For All We Know,Carpenters,0
For All We Know,Dinah Washington,8
For America,Jackson Browne,2
For Elise,The Philarmonics,9
"For Emily, Whenever I May Find Her",Simon & Garfunkel,5
For Free,DJ Khaled Featuring Drake,1
For Good,Glee Cast,5
For He's A Jolly Good Fellow,Bobby Vinton,6
For Her,Chris Lane,9
For Ladies Only,Steppenwolf,6
For Love,Pousette-Dart Band,8
For Love,Lloyd Price and His Orchestra,4
"For Lovin' Me,Peter", Paul & Mary,2
For Mama,Jerry Vale,5
For Mama (La Mamma),Connie Francis,4
For Me,Sergio Mendes & Brasil '66,9
For Me And My Gal,Freddy Cannon,7
For My Baby,Brook Benton,2
For My Daughter,Kane Brown,8
For My Good Fortune,Pat Boone,2
For Once In My Life,Stevie Wonder,0
For Once In My Life,Tony Bennett,9
For Once In My Life,Jackie Wilson,6
For Real,Lil Uzi Vert,8
For Sentimental Reasons,The Cleftones,5
For The Cool In You,Babyface,8
For The First Time,Darius Rucker,5
For The First Time,The Script,2
For The First Time In Forever,Kristen Bell & Idina Menzel,5
For The Good Times,Ray Price,1
For The Love Of Him,Bobbi Martin,1
For The Love Of Ivy,The Mamas & The Papas,8
For The Love Of Money,BulletBoys,7
For The Love Of Money,The O'Jays,0
For The Love Of You,Jordan Hill,6
For The Love Of You (Part 1&2),The Isley Brothers,2
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,0
For Tonight,Giveon,8
For Tonight,Nancy Martinez,3
For What It's Worth,The Staple Singers,6
For What It's Worth,King Curtis & The Kingpins,8
"For What It's Worth (Stop, Hey What's That Sound)",Buffalo Springfield,0
For Whom The Bell Tolls,J. Cole,2
For You,Keith Urban,5
For You,Kenny Lattimore,3
For You,Staind,6
For You,Michael W. Smith,5
For You,The Outfield,2
For You,The Spellbinders,9
For You,Rick Nelson,0
For You (Fifty Shades Freed),Liam Payne & Rita Ora,7
For You And I,10cc,8
For You I Will,Aaron Tippin,4
For You I Will (Confidence),Teddy Geiger,2
"For You, And Your Denial",Yellowcard,9
For Your Entertainment,Adam Lambert,6
For Your Eyes Only,Sheena Easton,0
For Your Love,Stevie Wonder,5
For Your Love,Christopher Paul And Shawn,9
For Your Love,Peaches & Herb,1
For Your Love,Sam & Bill,9
For Your Love,The Yardbirds,0
For Your Love,Ed Townsend,6
For Your Love,The Wanderers,9
For Your Mind,Robbie Nevil,8
"For Your Precious Love,Oscar Toney", Jr.,2
For Your Precious Love,Jerry Butler,9
For Your Precious Love,Garnet Mimms & The Enchanters,2
For Your Precious Love,Jackie Wilson & Count Basie,4
For Your Precious Love,Jerry Butler and The Impressions,1
For Your Sweet Love,The Cascades,8
Foreign,Trey Songz,8
Foreplay,RAab,7
Forever,Chris Brown,0
Forever,Rascal Flatts,5
Forever,Justin Bieber Featuring Post Malone & Clever,2
"Forever,Drake Featuring Kanye West", Lil Wayne & Eminem,0
Forever,Lil Baby Featuring Lil Wayne,6
Forever,Papa Roach,5
Forever,Kenny Loggins,3
Forever,Little Steven,6
Forever,KISS,0
Forever,Mercy,7
Forever,Pete Drake And His Talking Steel Guitar,2
Forever,The Marvelettes,7
Forever,Billy Walker,8
Forever,The Little Dippers,0
Forever & Always,Taylor Swift,3
Forever & Always (Taylor's Version),Taylor Swift,6
Forever After All,Luke Combs,0
Forever Amo'r,D'zyre,7
Forever And A Day,Jackie Wilson,8
Forever And For Always,Shania Twain,1
Forever Autumn,Justin Hayward,4
Forever Came Today,Diana Ross & The Supremes,2
Forever Came Today,Jackson 5,5
"Forever Country,Artists Of Then", Now & Forever,2
Forever In Blue Jeans,Neil Diamond,1
Forever In Love,Kenny G,1
Forever In Your Eyes,Mint Condition,8
Forever Lovers,Mac Davis,7
Forever Man,Eric Clapton,2
Forever Mine,The Motels,5
Forever Mine,The O'Jays,2
Forever More,Puff Johnson,6
Forever More,Stevie B,9
Forever My Lady,Jodeci,2
Forever Tonight,Peter Cetera & Crystal Bernard,8
Forever Young,Rod Stewart,1
Forever Young,Alphaville,6
Forever Your Girl,Paula Abdul,0
Forever Yours,Tony Terry,7
Forget Domani,Frank Sinatra,7
Forget Domani,Connie Francis,7
Forget Him,Bobby Rydell,0
Forget It,The Sandpebbles,8
Forget Me Not,Bad English,4
Forget Me Not,Martha Reeves & The Vandellas,9
Forget Me Not,Kalin Twins,1
Forget Me Nots,Patrice Rushen,2
Forget Me Too,Machine Gun Kelly & Halsey,4
Forget You,Glee Cast Featuring Gwyneth Paltrow,1
Forgiato,YoungBoy Never Broke Again,7
Forgive,Rebecca Lynn Howard,7
Forgive Me,Al Martino,6
Forgive Me For Dreaming,Elisa Fiorillo,4
Forgot About Dre,Dr. Dre Featuring Eminem,2
Formation,Beyonce,0
Forthenight,Musiq,5
Fortress Around Your Heart,Sting,0
Fortunate,Maxwell,0
Fortunate Son,Creedence Clearwater Revival,1
Fortune Teller,The Hardtimes,9
Fortuneteller,Bobby Curtola,4
Forty Days,Ronnie Hawkins,4
Forty Miles Of Bad Road,Duane Eddy And The Rebels,0
Forward,Beyonce Featuring James Blake,6
Found / Tonight,Lin-Manuel Miranda & Ben Platt,4
Found A Cure,Ashford & Simpson,3
Found Love,Jimmy Reed,8
Found Out About You,Gin Blossoms,2
Found You,Kane Brown,7
Fountains,Drake Featuring Tems,2
Four By The Beatles,The Beatles,9
Four In The Morning (I Can't Take Anymore),Night Ranger,1
Four Leaf Clover,Abra Moore,6
Four Little Diamonds,Electric Light Orchestra,8
Four Strong Winds,Neil Young,6
Four Strong Winds,Bobby Bare,5
Four Walls,Kay Starr,9
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,0
Fox Hunt,Herb Alpert & The Tijuana Brass,8
Fox On The Run,Sweet,0
Fox On The Run,Manfred Mann,9
Foxey Lady,Jimi Hendrix,6
Foxy Lady,Crown Heights Affair,4
Fr Fr,Wiz Khalifa Featuring Lil Skies,7
Fractions,Nicki Minaj,5
Framed,Cheech & Chong,4
Francene,ZZ Top,6
Franchise,Travis Scott Featuring Young Thug & M.I.A.,0
Frankenstein,Edgar Winter Group,0
Frankie,Sister Sledge,7
Frankie,Connie Francis,0
Frankie And Johnny,Elvis Presley,2
Frankie And Johnny,The Greenwood County Singers,7
Frankie And Johnny,Sam Cooke,1
Frankie And Johnny,Brook Benton,1
"Frankie's Man, Johnny",Johnny Cash,5
Freak Like Me,Adina Howard,0
Freak Me,Silk,0
"Freak Me Baby,Dis `N' Dat Feat. 95 South",69 Boyz & K-Nock,5
Freak On A Leash (Unplugged),Korn Featuring Amy Lee,8
Freak Out,Nutta Butta Featuring Teddy Riley And Anonymous,6
Freak The Freak Out,Victorious Cast Featuring Victoria Justice,4
Freak-A-Ristic,Atlantic Starr,8
Freak-A-Zoid,Midnight Star,6
Freakin' It,Will Smith,9
Freakit,Das EFX,4
Freaks,French Montana Featuring Nicki Minaj,7
Freaks,Play-N-Skillz Featuring Krayzie Bone & Adina Howard,6
Freakshow On The Dance Floor,Bar-Kays,7
Freaky Friday,Lil Dicky Featuring Chris Brown,0
Freaky Gurl,Gucci Mane,6
Freddie,Charlene,9
Freddie Feelgood (And His Funky Little Five Piece Band),Ray Stevens,9
Frederick,Patti Smith Group,8
Free,Zac Brown Band,3
Free,Mya,4
Free,Ultra Nate,7
Free,Chicago,1
Free,Deniece Williams,2
Free Again,Barbra Streisand,8
Free And Easy (Down The Road I Go),Dierks Bentley,4
Free As A Bird,The Beatles,0
Free Bird,Lynyrd Skynyrd,1
Free Fallin',John Mayer,5
Free Fallin',Tom Petty,0
Free Man,South Shore Commission,6
Free Man In Paris,Joni Mitchell,2
Free Me,Roger Daltrey,5
Free Me,Johnny Preston,9
Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),Bonnie Pointer,5
Free Promo,Moneybagg Yo Featuring Polo G & Lil Durk,7
Free Ride,Tavares,5
Free Ride,Edgar Winter Group,1
Free Smoke,Drake,1
Free Spirit,Atlanta Rhythm Section,8
Free The People,Delaney & Bonnie & Friends,7
Free To Carry On,The Sandpipers,9
Free Your Mind,En Vogue,0
Free Yourself,Fantasia,4
Freedom,Beyonce Featuring Kendrick Lamar,3
Freedom,Paul McCartney,9
Freedom,George Michael,0
Freedom,The Pointer Sisters,5
Freedom,Wham!,0
Freedom,The Isley Brothers,7
Freedom,Jimi Hendrix,5
Freedom Blues,Little Richard,4
"Freedom Comes, Freedom Goes",The Fortunes,7
Freedom For The Stallion,The Hues Corporation,6
Freedom Overspill,Steve Winwood,1
Freedom Was A Highway,Jimmie Allen & Brad Paisley,8
"Freeee (Ghost Town, Pt. 2)",KIDS SEE GHOSTS,6
Freek'n You,Jodeci,1
Freek-A-Leek,Petey Pablo,0
Freestyle,Rod Wave,8
Freeway Of Love,Aretha Franklin,0
Freeze,T-Pain Featuring Chris Brown,3
Freeze-frame,The J. Geils Band,0
French Foreign Legion,Frank Sinatra,6
French Kiss,Lil Louis,4
French Kissin,Debbie Harry,5
Fresh,Kool & The Gang,0
Fresh Air,Quicksilver Messenger Service,4
Fresh As A Daisy,Emitt Rhodes,5
Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,2
Fresh Eyes,Andy Grammer,5
Frick Park Market,Mac Miller,5
Friday,Rebecca Black,5
Friday,Glee Cast,3
Friday I'm In Love,The Cure,1
Friday Night,Eric Paslay,4
Friday On My Mind,The Easybeats,1
Friday's Child,Nancy Sinatra,3
Fried Eggs,The Intruders,7
Fried Onions,Lord Rockingham's XI,9
Friend And A Lover,The Partridge Family Starring Shirley Jones Featuring David Cassidy,9
Friend Of Mine,Kelly Price,1
Friend Of Mine,Bill Withers,7
"Friend, Lover, Woman, Wife",O.C. Smith,4
Friends,Marshmello & Anne-Marie,1
Friends,Justin Bieber + BloodPop,1
Friends,J. Cole Featuring kiLL edward,4
Friends,The Carters,9
Friends,John Michael Montgomery,6
Friends,Jody Watley With Eric B. & Rakim,0
Friends,Feather,7
