song,artist,class
Open Your Heart,Madonna,0
Operator,Midnight Star,1
Operator,The Manhattan Transfer,2
Operator,Brenda Holloway,7
Operator,Gladys Knight And The Pips,9
Operator (That's Not the Way it Feels),Jim Croce,1
Ophelia,The Lumineers,6
Ophelia,The Band,6
Opp Stoppa,YBN Nahmir Featuring 21 Savage,7
Opportunities (Let's Make Lots Of Money),Pet Shop Boys,0
Opportunity,The Jewels,6
Opposite Of Adults,Chiddy Bang,8
Opposites Attract,Paula Abdul (Duet With The Wild Pair),0
Opposites Do Attract,All Sports Band,7
"Oprah's Bank Account,Lil Yachty", Drake & DaBaby,5
Opus 17 (Don't You Worry 'Bout Me),The 4 Seasons Featuring the Sound of Frankie Valli,1
Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,4
Orange Blossom Special,Johnny Cash,7
Orange Blossom Special,Billy Vaughn And His Orchestra,6
Ordinary Day,Vanessa Carlton,2
Ordinary Girl,Hannah Montana,9
Ordinary Life,The Weeknd,7
Ordinary Life,Chad Brock,3
Ordinary Love,U2,8
Ordinary People,John Legend,2
Ordinary World,Duran Duran,0
Organ Shout,Dave Baby Cortez,7
Original Fire,Audioslave,7
Original Prankster,The Offspring,6
Original Sin,INXS,5
Orinoco Flow (Sail Away),Enya,2
Otherside,Post Malone,4
Otherside,Red Hot Chili Peppers,1
Otherside Of America,Meek Mill,6
Otis,Jay Z Kanye West Featuring Otis Redding,1
"Otro Trago,Sech, Darell, Nicky Jam", Ozuna & Anuel AA,3
Oui,Jeremih,1
Our Anniversary,Shep And The Limelites,5
Our Country,John Mellencamp,8
Our Day Will Come,Frankie Valli,1
Our Day Will Come,Ruby And The Romantics,0
Our Everlasting Love,Ruby And The Romantics,6
Our House,Madness,0
"Our House,Crosby, Stills", Nash & Young,2
Our Kind Of Love,Lady Antebellum,5
Our Last Song Together,Bo Donaldson And The Heywoods,9
Our Lips Are Sealed,Go-Go's,1
Our Love,Natalie Cole,0
Our Love Is Here To Stay,Dinah Washington,8
Our Love Is Insane,Desmond Child And Rouge,5
Our Night,Shaun Cassidy,7
Our Song,Taylor Swift,1
Our Song,Jack Jones,9
Our Time Now,Plain White T's,8
Our Winter Love,The Lettermen,7
Our Winter Love,Bill Pursell,0
Our World,Johnny Tillotson,6
Our World,Blue Mink,6
Ours,Taylor Swift,1
Out & About,Tommy Boyce & Bobby Hart,3
Out For The Night,21 Savage,8
"Out Here Grindin,DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood", Trick Daddy & Lil' Boosie,3
Out Here On My Own,Irene Cara,1
Out In The Country,Three Dog Night,1
Out In The Streets,The Shangri-Las,5
Out Last Night,Kenny Chesney,1
Out Of Left Field,Percy Sledge,5
Out Of Limits,The Marketts,0
Out Of Luck,Lil Tecca,7
Out Of Mind Out Of Sight,Models,3
Out Of My Bones,Randy Travis,6
Out Of My Head,Lupe Fiasco Featuring Trey Songz,3
Out Of My Head,Fastball,1
Out Of My Heart (Into Your Head),BBMak,5
Out Of My Mind,Johnny Tillotson,2
Out Of Sight,James Brown And His Orchestra,2
Out Of Sight (YO),Rufus Blaq,9
Out Of Sight - Out Of Mind,Sunny & The Sunliners,7
"Out Of Sight, Out Of Mind",Little Anthony And The Imperials,5
Out Of Tears,The Rolling Stones,5
Out Of The Blue,Debbie Gibson,0
Out Of The Blue,Tommy James And The Shondells,4
Out Of The Darkness,David Crosby/Graham Nash,8
Out Of The Question,Gilbert O'Sullivan,1
Out Of The Woods,Taylor Swift,1
Out Of This World,The Chiffons,6
Out Of Time,The Rolling Stones,8
Out Of Touch,Daryl Hall John Oates,0
Out Of Work,Gary U.S. Bonds,2
Out The Mud,Lil Baby Featuring Future,6
Out The Speakers,A-Trak + Milo & Otis Featuring Rich Kidz,9
Out West,JACKBOYS Featuring Young Thug,3
Outa-Space,Billy Preston,0
Outlaw,50 Cent,8
Outlaw,Morgan Wallen Featuring Ben Burgess,8
Outlaw,War,9
Outlaw Man,David Blue,9
Outlaw Man,Eagles,5
Outrageous,Britney Spears,7
Outside,Calvin Harris Featuring Ellie Goulding,2
Outside,MO3 X OG Bobby Billions,9
Outside,Aaron Lewis Of Staind With Fred Durst,5
Outside (100 MPH),Meek Mill,7
Outside Looking In,Jordan Pruitt,7
Outside My Window,Stevie Wonder,5
Outside My Window,The Fleetwoods,2
Outside The Gates Of Heaven,Lou Christie,4
Outside Today,YoungBoy Never Broke Again,3
Outside Woman,Bloodstone,3
Outstanding,Gunna,6
Outstanding,The Gap Band,5
Outta Control,50 Cent,9
Outta Control (Remix),50 Cent Feat. Mobb Deep,0
Outta My Head,Craig Campbell,8
Outta My Head,Khalid With John Mayer,5
Outta My System,Bow Wow Featuring T-Pain & Johnta Austin,2
Outta Time,Bryson Tiller Featuring Drake,4
Outta Your Mind,Lil Jon Featuring LMFAO,8
Over,Blake Shelton,4
Over,Drake,1
Over And Over,Nelly Featuring Tim McGraw,0
Over And Over,Timmy T.,6
Over And Over,Pajama Party,5
Over And Over,The Dave Clark Five,0
Over And Over,Thurston Harris,9
Over And Over,Bobby Day,4
Over It,Summer Walker,7
Over It,Katharine McPhee,2
Over My Head,Toni Basil,8
Over My Head,Fleetwood Mac,1
Over My Head (Cable Car),The Fray,0
Over Now,Post Malone,2
Over Now,Calvin Harris X The Weeknd,3
Over The Hills And Far Away,Led Zeppelin,5
Over The Line,Eddie Schwartz,9
Over The Mountain (Across The Sea),Bobby Vinton,2
Over The Mountain; Across The Sea,Johnnie & Joe,8
Over The Rainbow,Glee Cast,4
Over The Rainbow,Gary Tanner,6
Over The Rainbow,The Demensions,1
Over The Top,Smiley Featuring Drake,5
Over The Weekend,The Playboys,6
Over Under Sideways Down,The Yardbirds,1
Over You,Miranda Lambert,3
Over You,Cassadee Pope,2
Over You,Daughtry,1
Over You,Roxy Music,7
Over You,Gary Puckett And The Union Gap,0
Overcome,Creed,7
Overdose,YoungBoy Never Broke Again,4
Overdue,Metro Boomin Featuring Travis Scott,6
Overjoyed,Stevie Wonder,2
Overkill,Men At Work,0
Overnight,Logic,6
Overnight Celebrity,Twista,0
Overnight Sensation (Hit Record),Raspberries,1
Overprotected,Britney Spears,8
Overture From Tommy (A Rock Opera),The Assembled Multitude,1
Owe Me,Big Sean,8
Own It,Drake,7
Own The Night,Chaka Khan,5
Owner Of A Lonely Heart,Yes,0
Owwww!,Chunky A,7
Oxytocin,Billie Eilish,7
Oye Como Va,Santana,1
"Oye Mi Canto,N.O.R.E. Featuring Daddy Yankee, Nina Sky", Gem Star & Big Mato,1
Oye Mi Canto (Hear My Voice),Gloria Estefan,4
P*$$y Fairy (OTW),Jhene Aiko,3
P**** Print,Gucci Mane Featuring Kanye West,8
P***ycat,Missy Misdemeanor Elliott,7
P.A.S.S.I.O.N.,Rhythm Syndicate,0
P.I.M.P.,50 Cent,0
P.S. I Love You,The Beatles,0
P.T. 109,Jimmy Dean,0
P.Y.T. (Pretty Young Thing),Glee Cast,5
P.Y.T. (Pretty Young Thing),Michael Jackson,0
P2,Lil Uzi Vert,1
PICK UP,DaBaby Featuring Quavo,4
POP,Lil Uzi Vert,2
POP STAR,DaBaby Featuring Kevin Gates,4
POWER,Kanye West,2
PPAP (Pen-Pineapple-Apple-Pen),PIKOTARO,7
PROLLY HEARD,DaBaby,7
"PTSD,G Herbo Featuring Chance The Rapper", Juice WRLD & Lil Uzi Vert,3
PYD,Justin Bieber Featuring R. Kelly,5
Pac-Man Fever,Buckner & Garcia,0
Padre,Toni Arden,6
Paid The Fine,Young Thug & Gunna Featuring Lil Baby & YTB Trench,7
Pain,Three Days Grace,4
Pain,Jimmy Eat World,9
Pain (Part I),Ohio Players,6
Pain 1993,Drake Featuring Playboi Carti,0
Pain Away,Meek Mill Featuring Lil Durk,8
Pain In My Heart,Otis Redding,6
"Paint It, Black",The Rolling Stones,0
Paint Me A Birmingham,Tracy Lawrence,4
Painted Ladies,Ian Thomas,3
Painted Moon,The Silencers,8
Painted Picture,Commodores,6
"Painted, Tainted Rose",Al Martino,1
Painter,Lou Christie,8
Painting Pictures,Polo G,5
Palace Guard,Rick Nelson And The Stone Canyon Band,6
Palisades Park,Freddy Cannon,0
Paloma Blanca,George Baker Selection,2
Pamela,Toto,2
Panama,Van Halen,1
Panda,Desiigner,0
Pandora's Golden Heebie Jeebies,The Association,3
Panic,Otis Williams And His Charms,9
Panic Switch,Silversun Pickups,9
Panini,Lil Nas X,0
Pants On The Ground,General Larry Platt,4
Papa Can You Hear Me?,Glee Cast,6
Papa Don't Preach,Kelly Osbourne,7
Papa Don't Preach,Madonna,0
Papa Don't Take No Mess (Part I),James Brown,3
Papa Was A Rollin' Stone,Wolf,5
Papa Was A Rollin' Stone,The Undisputed Truth,6
Papa Was A Rollin' Stone,The Temptations,0
Papa Was Too,Joe Tex,4
Papa's Got A Brand New Bag,Otis Redding,2
Papa's Got A Brand New Bag (Part I),James Brown And The Famous Flames,0
Papa'z Song,2Pac Duet With Mopreme,8
Papa-Oom-Mow-Mow,The Rivingtons,4
Paparazzi,Lady Gaga,0
Paparazzi,Xzibit,8
Paper,Queen Latifah Featuring Apache,4
Paper Cup,The 5th Dimension,3
Paper Doll,John Mayer,7
Paper Doll,P.M. Dawn,2
Paper In Fire,John Mellencamp,0
Paper Mache,Dionne Warwick,4
Paper Planes,M.I.A.,0
Paper Rings,Taylor Swift,4
Paper Roses,Marie Osmond,0
Paper Roses,Anita Bryant,0
Paper Sun,Traffic featuring Stevie Winwood,9
Paper Tiger,Sue Thompson,2
Paperback Writer,The Beatles,0
Papercuts,Machine Gun Kelly,7
Paperlate,Genesis,3
Papers,Usher,3
Papi,Jennifer Lopez,9
Papi's Home,Drake,0
Parachute,Chris Stapleton,7
Paradise,Coldplay,1
Paradise,Big Sean,9
Paradise,Bazzi,9
Paradise,LL Cool J Featuring Amerie,3
Paradise,Sade,1
Paradise,Change,7
Paradise,Sammy Turner,4
Paradise By The Dashboard Light,Meat Loaf,3
Paradise City,Guns N' Roses,0
Paralyzed,Sueco,6
Paralyzer,Finger Eleven,0
Paramedic!,SOB X RBE,6
Paranoid,Jonas Brothers,3
Paranoid,Post Malone,1
Paranoid,Ty Dolla $ign Featuring B.o.B,2
Paranoid,Black Sabbath,6
Paranoimia,Art Of Noise With Max Headroom,3
Pardon,T.I. Featuring Lil Baby,9
Pardon Me Sir,Joe Cocker,5
Parents Just Don't Understand,D.J. Jazzy Jeff & The Fresh Prince,1
Paris,The Chainsmokers,0
Paris,Perez Prado And His Orchestra,9
Parking Lot Party,Lee Brice,6
Parrty - Part I,Maceo And The Macks,7
Part II,Method Man & Redman,7
Part II (On The Run),Jay Z Featuring Beyonce,7
Part Of Me,Katy Perry,0
"Part Of Me, Part Of You",Glenn Frey,5
Part Of The Plan,Dan Fogelberg,3
Part Time Love,Gladys Knight And The Pips,2
Part Time Love,Ann Peebles,4
Part Time Love,Kerry Chater,9
Part Time Love,Little Johnny Taylor,1
Part Time Lover/I'm Still In Love With You,H-Town/Al B. Sure!,5
Part-Time Love,Elton John,2
Part-Time Lover,Stevie Wonder,0
Partition,Beyonce,2
Party,Chris Brown Featuring Usher & Gucci Mane,3
Party,Beyonce Featuring Andre 3000,4
Party,Van Mccoy,6
"Party Ain't A Party,Queen Pen Featuring Teddy Riley, Nutta Butta", Markell & Jesse Wes,7
Party All The Time,Eddie Murphy,0
Party For Two,Shania Twain With Billy Currington Or Mark McGrath,5
Party Girl,StaySolidRocky,2
Party Girl,Tommy Roe,8
Party Girl,Bernadette Carroll,4
Party In The U.S.A.,Miley Cyrus,0
Party Lights,Natalie Cole,7
Party Lights,Claudine Clark,0
Party Like A Rockstar,Shop Boyz,0
Party Line,Andrea True Connection,7
Party Lyfe,Polo G Featuring DaBaby,8
Party Monster,The Weeknd,1
