song,artist,class
Heavy,Linkin Park Featuring Kiiara,4
Heavy,Collective Soul,7
Heavy Fallin' Out,The Stylistics,4
Heavy Heart,Meek Mill,9
Heavy Love,David Ruffin,4
Heavy Makes You Happy (Sha-Na-Boom Boom),The Staple Singers,2
Heavy Metal (Takin' A Ride),Don Felder,4
Heed The Call,Kenny Rogers & The First Edition,3
Heighdy-Ho Princess,Neon Philharmonic,9
Helen Wheels,Paul McCartney And Wings,0
Helena (So Long & Goodnight),My Chemical Romance,3
Helium,Sia,7
Hell Breaks Loose,Eminem Featuring Dr. Dre,2
Hell Cat,Bellamy Brothers,6
Hell Of A Life,T.I.,5
Hell Of A Night,Dustin Lynch,5
Hell Of A View,Eric Church,2
Hell On Heels,Pistol Annies,5
Hell On The Heart,Eric Church,6
Hell On Wheels,Cher,5
Hell Right,Blake Shelton Featuring Trace Adkins,9
Hell To The No,Glee Cast,5
Hell Yeah,Montgomery Gentry,4
Hell Yeah,Ginuwine Featuring Baby,1
Hella Good,No Doubt,1
Hellcats & Trackhawks,Lil Durk,6
Hello,Martin Solveig & Dragonette,4
Hello,Karmin,6
Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,8
Hello,Adele,0
Hello,David Cook,7
Hello,Glee Cast Featuring Jonathan Groff,3
Hello,Lionel Richie,0
Hello Again,The Cars,1
Hello Again,Neil Diamond,0
Hello Darlin',Conway Twitty,5
Hello Friday,Flo Rida Featuring Jason Derulo,7
Hello Good Morning,Diddy - Dirty Money Featuring T.I.,2
Hello Goodbye,Glee Cast,4
Hello Goodbye,The Beatles,0
"Hello Heartache, Goodbye Love",Little Peggy March,2
Hello Hello,The Sopwith Camel,2
Hello Hurray,Alice Cooper,3
Hello It's Me,Nazz,6
Hello It's Me,Todd Rundgren,0
Hello Jim,Paul Anka,9
Hello Kitty,Avril Lavigne,7
Hello L.O.V.E.,John Michael Montgomery,7
Hello Mary Lou,Ricky Nelson,0
"Hello Mudduh, Hello Fadduh! (A Letter From Camp)",Allan Sherman,0
"Hello Mudduh, Hello Fadduh! (A Letter From Camp) (New 1964 Version)",Allan Sherman,5
Hello Old Friend,Eric Clapton,2
Hello Pretty Girl,Ronnie Dove,5
Hello Stranger,Yvonne Elliman,1
Hello Stranger,Barbara Lewis,0
Hello Stranger,Fire And Rain,9
Hello Tomorrow,Squeak E. Clean Featuring Karen O,8
Hello Walls,Faron Young,1
Hello World,Lady Antebellum,5
Hello Young Lovers,Paul Anka,2
"Hello, Dolly!",Louis Armstrong And The All Stars,0
"Hello, Dolly!",Bobby Darin,7
"Hello, Hello",Claudine Longet,9
"Hello, Hello, Hello",New England,6
"Hello, I Love You",Glee Cast,6
"Hello, I Love You",The Doors,0
Helluva,Brotherhood Creed,5
Helluva Life,Frankie Ballard,5
Helluva Night,Ludacris,9
Help Is On Its Way,Little River Band,1
Help Is On The Way,Rise Against,8
Help Me,Joni Mitchell,0
Help Me (Get Myself Back Together Again),The Spellbinders,9
Help Me Find A Way (To Say I Love You),Little Anthony And The Imperials,9
Help Me Girl,The Outsiders,3
Help Me Girl,Eric Burdon & The Animals,2
Help Me Make It (To My Rockin' Chair),B.J. Thomas,6
Help Me Make It Through The Night,Joe Simon,6
Help Me Make It Through The Night,Gladys Knight And The Pips,3
Help Me Make It Through The Night,Sammi Smith,0
Help Me Make It Through The Night,O.C. Smith,9
Help Me Rhonda,Johnny Rivers,2
Help Me Understand,Trace Adkins,7
Help Me!,Marcy Levy & Robin Gibb,4
"Help Me, Rhonda",The Beach Boys,0
Help Pour Out The Rain (Lacey's Song),Buddy Jewell,2
Help Somebody,Van Zant,6
Help The Poor,B.B. King,8
Help Wanted,The Hudson Brothers,6
Help Yourself,The Undisputed Truth,6
Help Yourself,Tom Jones,3
Help Yourself (To All Of My Lovin'),James & Bobby Purify,9
Help!,The Beatles,0
Helpless,Kim Weston,5
Hemorrhage (In My Hands),Fuel,2
Her Diamonds,Rob Thomas,2
Her Royal Majesty,James Darren,0
Her Town Too,James Taylor & J.D. Souther,1
Here,Rascal Flatts,4
Here,Alessia Cara,0
Here & Now,Letters To Cleo,5
Here (In Your Arms),Hellogoodbye,1
Here And Now,Kenny Chesney,3
Here And Now,Luther Vandross,0
Here Come Da Judge,The Buena Vistas,8
Here Come The Judge,The Magistrates,5
Here Come The Lords,Lords Of The Underground,9
Here Come Those Tears Again,Jackson Browne,2
Here Comes Goodbye,Rascal Flatts,1
Here Comes Heaven,Eddy Arnold,9
Here Comes My Baby,The Tremeloes,1
Here Comes My Girl,Tom Petty And The Heartbreakers,5
Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,2
Here Comes Summer,Wildfire,4
Here Comes Summer,Jerry Keller,1
Here Comes That Feelin',Brenda Lee,8
Here Comes That Rainy Day Feeling Again,The Fortunes,1
Here Comes The Boy,Tracey Dey,9
Here Comes The Hammer,M.C. Hammer,5
Here Comes The Judge,Shorty Long,0
Here Comes The Judge,Pigmeat Markham,1
Here Comes The Night,The Beach Boys,4
Here Comes The Night,Nick Gilder,4
Here Comes The Night,Them,2
Here Comes The Night,Ben E. King,8
Here Comes The Rain Again,Eurythmics,0
"Here Comes The Rain, Baby",Eddy Arnold,7
Here Comes The Sun,Richie Havens,1
Here For A Good Time,George Strait,4
Here For The Party,Gretchen Wilson,3
Here I Am,Rick Ross Featuring Nelly & Avery Storm,4
Here I Am,Dionne Warwick,6
Here I Am (Come And Take Me),UB40,0
Here I Am (Just When I Thought I Was Over You),Air Supply,0
Here I Am Baby,The Marvelettes,4
Here I Am Come & Take Me,Al Green,0
Here I Go (Fallin' In Love Again),Frannie Golde,7
Here I Go Again,Whitesnake,0
Here I Go Again,Smokey Robinson & The Miracles,3
Here I Stand,The Rip Chords,5
Here I Stand,Wade Flemons and the Newcomers,7
Here In My Heart,Al Martino,8
Here Is Gone,Goo Goo Dolls,1
Here Is Where Your Love Belongs,The Sons Of Champlin,7
Here It Comes,MC Serch,7
Here It Comes Again,The Fortunes,2
Here It Goes Again,OK Go,3
Here She Comes,Bonnie Tyler,7
Here She Comes,The Tymes,9
Here To Love You,The Doobie Brothers,6
Here To Stay,Korn,7
Here Tonight,Brett Young,4
Here We Are,Gloria Estefan,0
Here We Come,Timbaland Featuring Missy Misdemeanor Elliott & Magoo,9
Here We Go,Trina Featuring Kelly Rowland,1
Here We Go,Funkmaster Flex Presents Khadejia Featuring Product,7
Here We Go,C+C Music Factory/F. Williams,0
Here We Go Again,Demi Lovato,1
Here We Go Again,Aretha Franklin,7
Here We Go Again,Nancy Sinatra,9
Here We Go Again,Ray Charles,1
Here We Go Again!,Portrait,1
Here With Me,Marshmello Featuring CHVRCHES,3
Here With Me,REO Speedwagon,1
Here Without You,3 Doors Down,0
Here You Come Again,Dolly Parton,0
Here's A Heart,The Diplomats,8
Here's My Confession,Wyatt (Earp) McPherson,9
Here's Some Love,Tanya Tucker,8
Here's To Never Growing Up,Avril Lavigne,1
Here's To The Night,Eve 6,2
Here's To Us,Glee Cast,7
Here's To You,Hamilton Camp,7
Here's Your Sign (Get The Picture),Bill Engvall With Special Guest Travis Tritt,4
"Here, There And Everywhere",Emmylou Harris,6
Hero,Nas Featuring Keri Hilson,9
Hero,Christopher Wilde,5
Hero,David Crosby & Phil Collins,4
Hero,Chad Kroeger Featuring Josey Scott,0
Hero,Enrique Iglesias,0
Hero,Mariah Carey,0
Hero Of The Day,Metallica,5
Hero/Heroine,Boys Like Girls,4
Heroe Favorito,Romeo Santos,7
Heroes,Commodores,5
Heroes (We Could Be),Alesso Featuring Tove Lo,3
Heroes And Villains,The Beach Boys,1
Hey,Mitchel Musso,6
Hey,Lil Jon Featuring 3OH!3,6
Hey Baby,No Doubt Featuring Bounty Killer,0
Hey Baby,Henry Lee Summer,1
Hey Baby,Ted Nugent,7
Hey Baby,J.J. Cale,9
Hey Baby,Ringo Starr,7
Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,0
Hey Baby (They're Playing Our Song),The Buckinghams,1
Hey Big Brother,Rare Earth,1
Hey Boy Take A Chance On Love,Ruby Andrews,9
Hey Brother,Avicii,1
Hey Daddy (Daddy's Home),Usher Featuring Plies,2
Hey Deanie,Shaun Cassidy,0
Hey Donna,Rhythm Syndicate,1
Hey Girl,Billy Currington,3
Hey Girl (i Like Your Style),The Temptations,3
Hey Girl - Hey Boy,Oscar McLollie and Jeanette Baker,6
Hey Girl Don't Bother Me,The Tams,4
Hey Girl/I Knew You When,Donny Osmond,0
"Hey Good Lookin',Jimmy Buffett With Clint Black, Kenny Chesney, Alan Jackson", Toby Keith & George Strait,6
Hey Harmonica Man,Stevie Wonder,2
Hey Hey Bunny,John Fred And The Playboys,5
"Hey Hey, My My (Into The Black)",Neil Young & Crazy Horse,7
Hey Jealousy,Gin Blossoms,2
"Hey Jean, Hey Dean",Dean And Jean,3
Hey Joe,The Leaves,3
Hey Joe,Cher,9
Hey Joe,Wilson Pickett,5
Hey Jude,Wilson Pickett,2
Hey Jude,The Beatles,0
Hey Ladies,Beastie Boys,3
Hey Lawdy Mama,Steppenwolf,3
Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,3
Hey Little Cobra,The Rip Chords,0
Hey Little Girl,Major Lance,1
Hey Little Girl,Dee Clark,1
Hey Little Lucy! (Don'tcha Put No Lipstick On),Conway Twitty,8
Hey Little One,Glen Campbell,5
Hey Little One,J. Frank Wilson and The Cavaliers,8
Hey Little One,Dorsey Burnette,4
Hey Lonely One,Baby Washington,9
"Hey Look Ma, I Made It",Panic! At The Disco,1
Hey Love,Stevie Wonder,8
Hey Lover,LL Cool J,0
Hey Lover,Debbie Dovale,8
Hey Luv (Anything),Mobb Deep Featuring 112,5
"Hey Ma,Cam'Ron Featuring Juelz Santana", Freekey Zekey & Toya,0
"Hey Mama,David Guetta Featuring Nicki Minaj", Bebe Rexha & Afrojack,0
Hey Mama,The Black Eyed Peas,2
Hey Mambo,Barry Manilow with Kid Creole & The Coconuts,8
Hey Man Nice Shot,Filter,7
Hey Mr. D.J.,Zhane,0
Hey Nineteen,Steely Dan,0
Hey Now,Lesley Gore,7
Hey Now (Girls Just Want To Have Fun),Cyndi Lauper,8
Hey Now (Mean Muggin),Xzibit Featuring Keri Hilson,9
Hey Now Now,Swirl 360,4
Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,7
Hey Paula,Paul and Paula,0
Hey Porsche,Nelly,4
Hey Pretty Girl,Kip Moore,4
Hey Shirley (This Is Squirrely),Shirley & Squirrely,4
Hey Stephen,Taylor Swift,9
Hey Stoopid,Alice Cooper,7
Hey There Delilah,Plain White T's,0
Hey There Little Firefly Part I,Firefly,6
Hey There Lonely Boy,Ruby And The Romantics,2
Hey There Lonely Girl,Robert John,3
Hey There Lonely Girl,Eddie Holman,0
Hey Ya!,OutKast,0
Hey You,Bachman-Turner Overdrive,2
Hey You! Get Off My Mountain,The Dramatics,4
Hey You! Little Boo-Ga-Loo,Chubby Checker,7
Hey! Baby,Jose Feliciano,7
Hey! Baby,Bruce Channel,0
Hey! Little Girl,Del Shannon,3
Hey! Love/Over And Over,The Delfonics,5
"Hey, Bobba Needle",Chubby Checker,2
"Hey, Girl",Freddie Scott,0
"Hey, Leroy, Your Mama's Callin' You",Jimmy Castor,3
"Hey, Let's Twist",Joey Dee & the Starliters,1
"Hey, Little Girl",Foster Sylvers,9
"Hey, Mister Sun",Bobby Sherman,2
"Hey, Mr. Sax Man",Boots Randolph,7
"Hey, Soul Sister",Train,0
"Hey, Soul Sister",Glee Cast,2
"Hey, St. Peter",Flash And The Pan,7
"Hey, Western Union Man",Jerry Butler,1
"Hey, You Love",Mouth & MacNeal,8
Hey-Da-Da-Dow,The Dolphins,6
Hi Bich,Bhad Bhabie,6
Hi Diddle Diddle,Inez Foxx,9
Hi Heel Sneakers - Pt. 1,Ramsey Lewis Trio,6
Hi Hi Hazel,Gary And The Hornets,9
"Hi, Hi, Hi",Wings,0
"Hi-De-Ho,Blood", Sweat & Tears,1
Hi-Heel Sneakers,Tommy Tucker,1
Hi-Heel Sneakers,Jose Feliciano,2
"Hi-Lili, Hi-Lo",Richard Chamberlain,6
"Hickory, Dick And Doc",Bobby Vee,6
Hicktown,Jason Aldean,6
"Hide & Go Seek, Part I",Bunker Hill,3
Hide & Seek,The Sheep,5
Hide 'Nor Hair,Ray Charles and his Orchestra,1
Hide And Seek,Pajama Party,7
Hide Away,Daya,2
Hide Away,Freddy King,2
Hide Your Heart,KISS,6
Hideaway,Kiesza,5
Hideaway,John Sebastian,9
Hideaway,The Four Esquires,2
High,Big Sean Featuring Wiz Khalifa,9
