song,artist,class
"The Greatest Show,Hugh Jackman, Keala Settle, Zac Efron", Zendaya & The Greatest Showman Ensemble,8
The Green Grass Starts To Grow,Dionne Warwick,4
The Green Leaves Of Summer,Kenny Ball and his Jazzmen,8
The Green Leaves Of Summer,The Brothers Four,6
The Green Mosquito,The Tune Rockers,4
The Groove Line,Heatwave,0
The Grooviest Girl In The World,The Fun And Games,7
The Guitar Man,Bread,1
The Guns Of Navarone,Joe Reisman Orch. & Chorus,7
The Gypsy Cried,Lou Christie,2
The Gypsy Rover,The Highwaymen,4
The Hair On My Chinny Chin Chin,Sam The Sham and the Pharaohs,2
The Hand Clap,Hurricane Chris Featuring Big Poppa,7
The Hand That Feeds,Nine Inch Nails,3
The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,1
The Hanging Tree,Marty Robbins,3
The Happening,Herb Alpert & The Tijuana Brass,3
The Happening,The Supremes,0
The Happiest Girl In The Whole U.S.A.,Donna Fargo,1
The Happy Girls,Helen Reddy,5
The Happy Muleteer,Ivo Robic,5
The Happy Organ,Dave Baby Cortez,0
"The Happy Reindeer,Dancer", Prancer And Nervous,3
The Happy Song (Dum-Dum),Otis Redding,2
The Harder I Try (The Bluer I Get),Free Movement,4
The Hardest Part,Blondie,8
The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),2Gether,8
The Hardest Thing,98 Degrees,0
The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,1
The Heart Is Not So Smart,El DeBarge With DeBarge,7
The Heart Of Dixie,Danielle Bradbery,5
The Heart Of Rock & Roll,Huey Lewis & The News,0
The Heart Of The Matter,Don Henley,2
The Heart Part 4,Kendrick Lamar,2
The Heart Wants What It Wants,Selena Gomez,0
The Heartbreak Kid,Bo Donaldson And The Heywoods,3
The Hearts Filthy Lesson,David Bowie,9
The Heat Is On,Glenn Frey,0
The Heat Of Heat,Patti Austin,5
The Hills,The Weeknd,0
The Hitman,AB Logic,5
The Homecoming,Hagood Hardy,4
The Honeythief,Hipsway,1
The Hoochi Coochi Coo,Hank Ballard And The Midnighters,2
The Horizontal Bop,Bob Seger,4
The Horse,Cliff Nobles & Co.,0
The House Of The Rising Sun,Dolly Parton,7
The House That Built Me,Miranda Lambert,2
The House That Jack Built,Aretha Franklin,0
The Hucklebuck,Chubby Checker,1
The Hula Hoop Song,Teresa Brewer,3
The Hula Hoop Song,Georgia Gibbs,3
The Humpty Dance,Digital Underground,1
The Hunch,Bobby Peterson Quintet,7
The Hunch,Paul Gayten,6
The Hungry Years,Wayne Newton,8
The Hunter,GTR,8
The Hunter,Ike & Tina Turner,9
The Hunter Gets Captured By The Game,The Marvelettes,1
The Hurt,Cat Stevens,3
The Hustle,Van McCoy & The Soul City Symphony,0
The I.N.C. Ride,Masta Ace Incorporated,6
The Immigrant,Neil Sedaka,2
The Impossible,Joe Nichols,2
The Impossible Dream,The Hesitations,4
The Impossible Dream,Roger Williams,5
The Impossible Dream (The Quest),Jack Jones,3
The Impossible Happened,Little Peggy March,5
The Inner Light,The Beatles,9
The Invitation,50 Cent,9
The Itch,Vitamin C,4
The Jackie,Bas With J. Cole & Lil TJay,7
The Jam,Graham Central Station,6
The Jam - Part 1,Bobby Gregg and His Friends,2
The Jam Was Moving,Debbie Harry,8
The James Bond Theme,Billy Strange,5
The Jean Genie,David Bowie,7
The Jerk,The Larks,0
The Jitterbug,The Dovells,8
The Jive Samba,Cannonball Adderley,6
The John Birch Society,The Chad Mitchell Trio,9
The Joint,EPMD,9
The Joker,Snail,9
The Joker,The Steve Miller Band,0
The Joker Went Wild,Brian Hyland,1
The Jokers,Peter And Gordon,9
The Jolly Green Giant,The Kingsmen,0
The Jump Off,Lil' Kim Featuring Mr. Cheeks,1
The Jungle,B.B. King,9
The Keeper Of The Stars,Tracy Byrd,6
The Ketchup Song (Hey Hah),Las Ketchup,5
The Kid Is Hot Tonite,Loverboy,5
The Kid's American,Matthew Wilder,3
The Kill (Bury Me),30 Seconds To Mars,6
The Killing Of Georgie (Part I And II),Rod Stewart,2
The Kind Of Boy You Can't Forget,The Raindrops,1
The King Is Gone,Ronnie McDowell,1
The Kissing Tree,Billy Grammer,5
The Lady Came From Baltimore,Bobby Darin,6
The Lady In Red,Chris de Burgh,0
The Lady Of My Heart,Jack Wagner,7
The Land Of Milk And Honey,The Vogues,2
The Language,Drake,5
The Language Of Love,Dan Fogelberg,1
The Language Of Love,The Intrigues,9
The Last Backyard...,YoungBoy Never Broke Again,8
The Last Dance,The McGuire Sisters,9
The Last Farewell,Roger Whittaker,1
The Last Game Of The Season (A Blind Man In The Bleachers),David Geddes,1
The Last Great American Dynasty,Taylor Swift,1
The Last Leaf,The Cascades,5
The Last Mile,Cinderella,3
The Last Minute (Pt. I),Jimmy McGriff,9
The Last One To Know,The Fleetwoods,9
The Last Safe Place On Earth,LeRoux,7
The Last Song,Elton John,2
The Last Thing On My Mind,Neil Diamond,5
The Last Time,The Rolling Stones,0
The Last Time I Made Love,Joyce Kennedy & Jeffrey Osborne,3
The Last Time I Saw Her,Glen Campbell,6
The Last Waltz,Engelbert Humperdinck,2
The Last Word In Lonesome Is Me,Eddy Arnold,3
The Last Worthless Evening,Don Henley,2
The Lazy Song,Bruno Mars,0
The Lebanon,The Human League,6
The Legend Of Wooley Swamp,The Charlie Daniels Band,3
The Lesson,Vikki Carr,3
The Letter,The Arbors,1
The Letter,The Box Tops,0
The Letter,Sonny & Cher,7
The Letter,Joe Cocker with Leon Russell & The Shelter People,0
The Life Of Riley,Lightning Seeds,9
The Light,Common,4
The Light Is Coming,Ariana Grande Featuring Nicki Minaj,8
The Lights Of Tucson,Jim Campbell,9
The Lion Sleeps Tonight,Robert John,0
The Lion Sleeps Tonight,The Tokens,0
The Lion Sleeps Tonight (Wimoweh),The Tokens,5
The Little Black Egg,The Nightcrawlers,8
The Little Boy,Tony Bennett,5
The Little Drummer Boy,Moonlion,9
The Little Drummer Boy,Johnny Cash,6
The Little Drummer Boy,The Harry Simeone Chorale,1
The Little Drummer Boy,The Jack Halloran Singers,9
The Little Girl,John Michael Montgomery,3
The Little Girl I Once Knew,The Beach Boys,1
The Little Old Lady (From Pasadena),Jan & Dean,0
The Little Space Girl,Jesse Lee Turner,1
The Little White Cloud That Cried,Wayne Newton,9
The Living Years,Mike + The Mechanics,0
The Loco-Motion,Kylie Minogue,0
The Loco-Motion,Grand Funk,0
The Loco-Motion,Little Eva,0
The Logical Song,Supertramp,0
"The London,Young Thug", J. Cole & Travis Scott,1
The Lone Ranger,Oscar Brown Jr.,6
The Lone Teen Ranger,Jerry Landis,9
The Loneliest Man On The Moon,David Castle,8
The Loneliest Night,Dale & Grace,6
The Lonely Bull (El Solo Torro),Herb Alpert And Tijuana Brass,0
The Lonely Crowd,Teddy Vann,7
The Lonely One,Special Delivery Featuring Terry Huff,7
The Lonely One,Duane Eddy His Twangy Guitar And The Rebels,2
The Lonely Surfer,Jack Nitzsche,3
The Long And Winding Road/For You Blue,The Beatles,0
The Long Goodbye,Brooks & Dunn,3
The Long Run,Eagles,0
The Long Way,Brett Eldredge,6
The Long Way Home,Neil Diamond,9
The Longer You Wait,Gino Vannelli,8
The Longest Time,Billy Joel,1
The Look,Roxette,0
The Look Of Love,Dusty Springfield,2
The Look Of Love,Isaac Hayes,7
The Look Of Love,Sergio Mendes & Brasil '66,0
The Look Of Love (Part One),ABC,1
The Loop,Johnny Lytle,7
The Lord Knows I'm Drinking,Cal Smith,6
The Lord's Prayer,Sister Janet Mead,0
The Loser,The Skyliners,7
The Loser (With A Broken Heart),Gary Lewis And The Playboys,4
The Lost Penny,Brook Benton,7
The Love I Lost (Part 1),Harold Melvin And The Blue Notes,0
The Love I Saw In You Was Just A Mirage,Smokey Robinson & The Miracles,1
The Love In Your Eyes,Eddie Money,2
The Love Of A Boy,Timi Yuro,4
The Love Of My Man,Theola Kilgore,2
The Love Parade,The Dream Academy,3
The Love Song,Jeff Bates,5
The Love We Had (Stays On My Mind),The Dells,2
The Love You Save (May Be Your Own),Joe Tex,5
The Love You Save/I Found That Girl,Jackson 5,0
The Lover In Me,Sheena Easton,0
The Lovin' Touch,Mark Dinning,8
The Lucky One,Faith Hill,6
The Lucky One,Laura Branigan,1
The Madison,Al Brown's Tunetoppers Featuring Cookie Brown,2
The Madison Time - Part I,Ray Bryant Combo,2
The Magic Of Our Summer Love,The Tymes,9
The Magnificent Seven,Al Caiola And His Orchestra,3
The Main Event/Fight,Barbra Streisand,0
The Majestic,Dion,3
The Man,Taylor Swift,2
The Man,Aloe Blacc,0
The Man,Lorne Greene,7
The Man I Want To Be,Chris Young,4
The Man That Turned My Mama On,Tanya Tucker,8
The Man Who Can't Be Moved,The Script,8
The Man Who Can't Be Moved,Xenia,9
The Man Who Loves You The Most,Zac Brown Band,9
The Man With The Child In His Eyes,Kate Bush,8
The Martian Boogie,Brownsville Station,5
The Marvelous Toy,The Chad Mitchell Trio,4
The Matador,Johnny Cash,4
The Matador,Major Lance,1
The Matrimony,Wale Featuring Usher,6
The Mayor Of Simpleton,XTC,7
The Medicine Song,Stephanie Mills,6
The Memory Remains,Metallica,2
The Men All Pause,Klymaxx,7
The Men In My Little Girl's Life,Mike Douglas,0
The Mess Around,Bobby Freeman,8
The Message,Sofia Shinas,7
The Message,Grandmaster Flash,6
The Message,Cymande,4
The Metro,Berlin,5
The Mexican Shuffle,Herb Alpert's Tijuana Brass,8
"The Middle,Zedd", Maren Morris & Grey,0
The Middle,Jimmy Eat World,0
The Millionaire,Dr. Hook,9
The Minotaur,Dick Hyman & His Electric Eclectics,3
The Minute You're Gone,Sonny James,9
The Mocking Bird,The Four Lads,3
The Moment,Kenny G,6
The Moment I Knew,Taylor Swift,6
The Moment Of Truth,Survivor,6
The Monkey Time,The Tubes,6
The Monkey Time,Major Lance,0
The Monster,Eminem Featuring Rihanna,0
The Moon Was Yellow,Frank Sinatra,9
The More I See You,Chris Montez,1
The More You Do It (The More I Like It Done To Me),Ronnie Dyson,6
"The More You Ignore Me, The Closer I Get",Morrissey,4
"The More You Live, The More You Love",A Flock Of Seagulls,5
The Morning After,Maureen McGovern,0
The Morning Of Our Lives,Arkade,5
The Morning Papers,Prince And The New Power Generation,4
The Morning Side Of The Mountain,Tommy Edwards,2
The Mosquito,The Doors,8
The Most Beautiful Girl,Charlie Rich,0
The Most Beautiful Girl In The World,Prince,0
The Most Beautiful Words,Della Reese,6
The Most Beautifullest Thing In This World,Keith Murray,4
The Motion,Drake,6
The Motion Of Love,Gene Loves Jezebel,8
The Motown Song,Rod Stewart,0
The Motto,Drake Featuring Lil Wayne,1
The Mountain's High,Dick and DeeDee,0
The Mouse,Soupy Sales,7
The Mule,The James Boys,8
The Mummers' Dance,Loreena McKennitt,1
The Mummy,Bob McFadden And Dor,3
The Music Never Stopped,The Grateful Dead,8
The Music Of The Night,David Cook,7
The Name Game,Shirley Ellis,0
The Name Of The Game,ABBA,1
The Need To Be,Jim Weatherly,1
The Neighbor,Dixie Chicks,7
The NeverEnding Story,Limahl,1
The New Girl In School,Jan & Dean,3
The New Pollution,Beck,7
The Next Episode,Dr. Dre Featuring Snoop Dogg,2
The Next Hundred Years,Al Martino,4
The Next Kiss (Is The Last Goodbye),Conway Twitty,7
The Next Time I Fall,Peter Cetera With Amy Grant,0
The Nickel Song,Melanie,3
The Night,The Animals,4
The Night Chicago Died,Paper Lace,0
The Night Has A Thousand Eyes,Bobby Vee,0
The Night Is Still Young,Nicki Minaj,3
The Night Is Still Young,Billy Joel,3
The Night Owls,Little River Band,0
The Night The Lights Went Out In Georgia,Vicki Lawrence,0
The Night They Drove Old Dixie Down,Joan Baez,0
The Night We Met,Lord Huron,8
The Nitty Gritty,Gladys Knight And The Pips,1
The Nitty Gritty,Shirley Ellis,0
The Note,Daryle Singletary,8
The Oak Tree,Morris Day,6
The Obvious Child,Paul Simon,9
The Ol' Race Track,The Mills Brothers,8
The Old Apartment,Barenaked Ladies,8
The Old Lamplighter,The Browns Featuring Jim Edward Brown,0
The Old Man Down The Road,John Fogerty,0
The Old Oaken Bucket,Tommy Sands,7
The Old Payola Roll Blues (Side I),Stan Freberg,9
The Old Rugged Cross,Craig Wayne Boyd,5
The Old Songs,Barry Manilow,1
The One,Mary J. Blige Featuring Drake,6
The One,The Chainsmokers,7
The One,Gary Allan,3
The One,Elton John,0
The One,Backstreet Boys,2
The One And Only,Chesney Hawkes,0
The One I Gave My Heart To,Aaliyah,0
The One I Love,R.E.M.,0
The One On The Right Is On The Left,Johnny Cash,4
The One Rose (That's Left In My Heart),Teresa Brewer,7
The One That Got Away,Jake Owen,5
The One That Got Away,Katy Perry,0
The One That Really Matters,Survivor,7
The One That You Love,Air Supply,0
The One Thing,INXS,2
The One Who Really Loves You,Mary Wells,0
The One You Love,Paulina Rubio,9
The One You Love,Glenn Frey,1
The Ones That Didn't Make It Back Home,Justin Moore,4
The Onion Song/California Soul,Marvin Gaye & Tammi Terrell,4
The Only Difference Between Martyrdom And Suicide Is Press Coverage,Panic! At The Disco,7
The Only Exception,Glee Cast,2
The Only Exception,Paramore,2
The Only Flame In Town,Elvis Costello & The Atrractions,5
The Only Thing That Looks Good On Me Is You,Bryan Adams,5
The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,3
The Only Way Is Up,Yazz And The Plastic Population,9
The Only Way Out,Cliff Richard,6
The Oogum Boogum Song,Brenton Wood,3
