song,artist,class
Let's Hear It For The Boy,Deniece Williams,0
Let's Kiss And Make Up,Bobby Vinton,3
Let's Limbo Some More,Chubby Checker,1
Let's Live For Today,The Grass Roots,0
Let's Live Together,Cazz,6
Let's Live Together,The Road Apples,3
Let's Lock The Door (And Throw Away The Key),Jay & The Americans,1
Let's Love,Johnny Mathis,4
Let's Make A Baby,Billy Paul,8
Let's Make A Night To Remember,Bryan Adams,2
Let's Make A Promise,Peaches & Herb,7
Let's Make Each Other Happy,The Illusion,9
Let's Make Love,Faith Hill With Tim McGraw,5
Let's Make Love Tonight,Bobby Rydell,9
Let's Move & Groove (Together),Johnny Nash,8
Let's Play House,Tha Dogg Pound Featuring Michel'le,4
Let's Pretend,Raspberries,3
Let's Put It All Together,The Stylistics,1
Let's Put The Fun Back In Rock N Roll,Freddy Cannon & The Belmonts,8
Let's Put The X In Sex,KISS,9
Let's Ride,Richie Rich,6
Let's Ride,Montell Jordan Feat. Master P & Silkk The Shocker,0
Let's Ride,The Game,4
Let's Rock,Ellison Chase,9
Let's Spend The Night Together,The Rolling Stones,5
Let's Start All Over Again,Ronnie Dove,1
Let's Stay Home Tonight,Joe,6
Let's Stay Together,Tina Turner,2
Let's Stay Together,Al Green,0
Let's Stay Together,Isaac Hayes,4
Let's Stomp,Bobby Comstock,5
Let's Straighten It Out,Latimore,3
Let's Talk About Me,The Alan Parsons Project,5
Let's Talk About Sex,Salt-N-Pepa,1
Let's Think About Living,Bob Luman,0
Let's Try Again,Clyde McPhatter,4
Let's Try It Again,New Kids On The Block,5
Let's Turkey Trot,Little Eva,1
Let's Twist Again,Chubby Checker,0
Let's Wait Awhile,Janet Jackson,0
Let's Work,Mick Jagger,3
Let's Work Together,Canned Heat,2
Let's Work Together (Part 1),Wilbert Harrison,3
Letitgo,Prince,3
Lets Get It Together,El Coco,6
Lets Go Brandon,Loza Alexander,3
Lets Link,WhoHeem,8
Letter From Houston,Rod Wave,6
Letter From Sherry,Dale Ward,2
Letter Full Of Tears,Gladys Knight And The Pips,1
Letter To Lucille,Tom Jones,5
Letter To Me,Brad Paisley,3
Letter To Nipsey,Meek Mill Featuring Roddy Ricch,7
Letters From Home,John Michael Montgomery,2
Lettin' The Night Roll,Justin Moore,4
Letting Go,Wings,3
Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,3
Level Of Concern,twenty one pilots,2
Level Up,Ciara,5
Levels,Nick Jonas,4
Levels,Avicii,5
Levitate,Hadouken!,6
Levitating,Dua Lipa,0
Levitating,Dua Lipa Featuring DaBaby,0
Levon,Elton John,2
Liability,Lorde,7
Liar,Camila Cabello,5
Liar,Profyle,1
Liar,Three Dog Night,0
"Liar, Liar",The Castaways,1
Licence To Chill,Billy Ocean,3
Lick,Offset,8
Lick Back,EST Gee,8
Lick It,Roula,7
Lick It Up,KISS,6
Lick U Up,H-Town,6
Licking Stick - Licking Stick (Part 1),James Brown And The Famous Flames,1
Lido Shuffle,Boz Scaggs,1
Lie,NF,4
Lie To Me,Brook Benton,1
Lie To Me/Something For The Pain,Bon Jovi,7
Lies,EMF,1
Lies,En Vogue,3
Lies,Thompson Twins,2
Lies,Jonathan Butler,2
Lies,The Knickerbockers,1
Lies,J.J. Cale,4
Life,K-Ci & JoJo,5
Life,Sly & The Family Stone,9
Life (Everybody Needs Somebody To Love),Haddaway,4
Life After You,Daughtry,3
Life Ain't Always Beautiful,Gary Allan,6
Life Ain't Easy,Cleopatra,8
Life Ain't Easy,Dr. Hook And The Medicine Show,6
Life And Breath,Climax featuring Sonny Geraci,5
Life And Death In G & A,Abaco Dream,7
Life And Death In G&A,Love Childs Afro Cuban Blues Band,8
Life Changes,Thomas Rhett,3
Life During Wartime (This Ain't No Party...This Ain't No Disco...This Ain't,Talking Heads,7
Life Gets Better,Graham Parker,9
Life Goes On,BTS,0
Life Goes On,Oliver Tree,9
Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,7
Life Goes On,Poison,3
Life In A Northern Town,Sugarland Featuring Little Big Town & Jake Owen,4
Life In A Northern Town,The Dream Academy,0
Life In Mono,Mono,6
Life In One Day,Howard Jones,1
Life In The Fast Lane,Eagles,1
Life Is A Carnival,The Band,7
Life Is A Highway,Tom Cochrane,0
Life Is A Highway,Rascal Flatts,0
Life Is A Rock (But The Radio Rolled Me),Reunion,0
Life Is A Song Worth Singing,Johnny Mathis,5
Life Is Good,Future Featuring Drake,0
Life Is Worth Living,Justin Bieber,6
Life Of The Party,Shawn Mendes,2
Life Support,YoungBoy Never Broke Again,4
Life's A Holiday,Jerry Wallace,9
Life's A Mess,Juice WRLD X Halsey,0
"Life's A Mess II,Juice WRLD", Clever & Post Malone,9
Life's Been Good,Joe Walsh,1
Life's Too Short,The Lafayettes,8
Life's What You Make It,Hannah Montana,2
Life's What You Make It,Talk Talk,8
Life/Only Believe,Elvis Presley,5
Lifeline,Papa Roach,8
Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,1
Lifestyle,Jason Derulo Featuring Adam Levine,7
Lifestyles Of The Rich And Famous,Good Charlotte,1
Lifestyles Of The Rich And Shameless,Lost Boyz,9
Lifetime,Maxwell,2
Lift Me Up,Howard Jones,3
Lift Me Up,Yes,8
Light,Big Sean Featuring Jeremih,9
Light In Your Eyes,Blessid Union Of Souls,4
"Light It Up,Marshmello", Tyga & Chris Brown,8
Light It Up,Luke Bryan,5
Light It Up,Major Lazer Featuring Nyla & Fuse ODG,7
Light It Up,Young Thug,8
Light My Fire,The Doors,0
Light My Fire,Jose Feliciano,0
Light My Fire/137 Disco Heaven,Amii Stewart,6
Light Of A Clear Blue Morning,Dolly Parton,8
Light Of Day,The Barbusters (Joan Jett And The Blackhearts),3
Light Of Love,Peggy Lee,6
Light On,David Cook,1
Light Sings,The 5th Dimension,4
Light The Sky On Fire,Jefferson Starship,6
Light Up The World,Glee Cast,3
"Light Up The World With Sunshine,Hamilton", Joe Frank & Dennison,6
Light Your A** On Fire,Busta Rhymes,5
Lighters,Bad Meets Evil Featuring Bruno Mars,0
Lighters Up,Lil' Kim,3
Lightnin' Strikes,Lou Christie,0
Lightning Does The Work,Chad Brock,8
Lightning's Girl,Nancy Sinatra,2
Lights,Ellie Goulding,0
Lights,Journey,6
Lights And Sounds,Yellowcard,4
Lights Come On,Jason Aldean,4
Lights Down Low,MAX Featuring gnash,1
Lights Out,Peter Wolf,1
Lights Up,Harry Styles,1
"Lights, Camera, Action!",Mr. Cheeks,1
Like A Baby,Len Barry,2
Like A Boy,Ciara,1
Like A Child,Noel,6
Like A Child,Julie Rogers,6
Like A Cowboy,Randy Houser,6
Like A G6,Far*East Movement Featuring Cataracs & Dev,0
Like A Lady,Lady A,8
Like A Pimp,David Banner Featuring Lil' Flip,4
Like A Prayer,Glee Cast Featuring Jonathan Groff,2
Like A Prayer,Madonna,0
Like A Rock,Bob Seger,1
Like A Rodeo,Kane Brown,8
Like A Rolling Stone,Bob Dylan,0
Like A Sad Song,John Denver,3
Like A Star,Corinne Bailey Rae,5
Like A Stone,Audioslave,3
Like A Sunday In Salem (The Amos & Andy Song),Gene Cotton,3
Like A Sunday Morning,Lana Cantrell,6
Like A Surgeon,Weird Al Yankovic,4
Like A Virgin,Glee Cast,8
Like A Virgin,Madonna,0
Like A Woman,The Tony Rich Project,4
Like A Wrecking Ball,Eric Church,5
Like An Old Time Movie,Scott McKenzie,2
Like An Open Door,The Fuzz,7
Like Columbus Did,The Reflections,9
Like Flames,Berlin,8
Like Glue,Sean Paul,1
Like I Can,Sam Smith,9
Like I Do,For Real,7
Like I Love You,Justin Timberlake,1
Like I Love You,Edd Byrnes and Friend,4
Like I Loved You,Brett Young,4
Like I Want You,Giveon,8
Like I Would,Zayn,5
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,0
Like It's Christmas,Jonas Brothers,4
Like Jesus Does,Eric Church,5
Like My Mother Does,Lauren Alaina,1
Like No Other Night,Thirty Eight Special,1
Like Red On A Rose,Alan Jackson,7
Like Strangers,The Everly Brothers,2
Like That,Doja Cat Featuring Gucci Mane,4
Like That,Kris Wu,7
Like The Big Guys Do,The Rocky Fellers,5
Like The Way I Do/If I Wanted To,Melissa Etheridge,1
"Like The Weather,10",000 Maniacs,6
Like They Say In L.A.,East L.A. Car Pool,7
Like This,Mims,3
Like This,Kelly Rowland Featuring Eve,2
Like To Get To Know You,Spanky And Our Gang,1
Like To Get To Know You Well,Howard Jones,4
Like Toy Soldiers,Eminem,3
Like We Never Loved At All,Faith Hill,4
Like We Used To,A Rocket To The Moon,9
Like Whoa,Aly & AJ,6
Like You,Daddy Yankee,7
Like You,Bow Wow Featuring Ciara,0
Like You'll Never See Me Again,Alicia Keys,1
Like Young,Andre Previn With David Rose,4
"Like, Long Hair",Paul Revere & The Raiders,3
"Like, Wow!",Leslie Carter,9
Lil Baby,Young Thug,8
Lil Bit,Nelly & Florida Georgia Line,2
Lil Freak,Usher Featuring Nicki Minaj,3
Lil Top,YoungBoy Never Broke Again,2
Lil' Red Riding Hood,Sam The Sham and the Pharaohs,0
Lili Marlene,Al Martino,8
Lily Was Here,David A. Stewart Introducing Candy Dulfer,1
Limbo,The Capris,9
Limbo Dance,The Champs,9
Limbo Rock,Chubby Checker,0
Limbo Rock,The Champs,3
Limelight,Rush,5
Limelight,Mr. Acker Bilk,9
Linda,Jan & Dean,2
Linda,Adam Wade,9
Linda Lu,Ray Sharpe,4
Linda On My Mind,Conway Twitty,6
Ling-Ting-Tong,Buddy Knox,6
Linger,The Cranberries,0
Lion King On Ice,J. Cole,5
"Lions, Tigers & Bears",Jazmine Sullivan,7
Lip Gloss,Lil Mama,0
Lip Sync (To The Tongue Twisters),Len Barry,8
Lips Are Movin,Meghan Trainor,0
Lips Of An Angel,Hinder,0
Lips Of An Angel,Jack Ingram,7
Lipstick,Suzi Quatro,5
Lipstick,Michel Polnareff,6
Lipstick On Your Collar,Connie Francis,0
Lipstick Traces (On A Cigarette),The O'Jays,4
Lipstick Traces (On A Cigarette),Benny Spellman,7
Liquid Dreams,O-Town,0
Liquid Swords,Genius/GZA,4
Liquor,Chris Brown,5
Lisa,Ferrante & Teicher,9
Lisa,Jeanne Black,4
"Lisa, Listen To Me,Blood", Sweat & Tears,7
Listen,Beyonce,6
Listen,Glee Cast,3
Listen,Collective Soul,7
Listen Before I Go,Billie Eilish,6
Listen Here,Brian Auger & The Trinity,9
Listen Here,Eddie Harris,4
Listen Like Thieves,INXS,5
Listen Lonely Girl,Johnny Mathis,6
Listen Me Tic (Woyoi),Ini Kamoze,8
Listen People,Herman's Hermits,0
Listen To Her Heart,Tom Petty,5
Listen To The Band,The Monkees,6
Listen To The Buddha,Ozo,9
Listen To The Music,The Doobie Brothers,1
Listen To What The Man Said,Wings,0
Listen To Your Heart,D.H.T.,0
Listen To Your Heart,Roxette,0
"Listen, They're Playing My Song",Ray Charles,9
Lithium,Nirvana,6
Lithuania,Big Sean Featuring Travis Scott,6
Little Altar Boy,Vic Dana,4
Little Arrows,Leapy Lee,1
Little Bad Girl,David Guetta Featuring Taio Cruz & Ludacris,6
Little Band Of Gold,James Gilreath,2
Little Bell,The Dixie Cups,5
Little Bird,Annie Lennox,4
Little Bit O' Soul,The Music Explosion,0
Little Bit Of Everything,Keith Urban,3
Little Bit Of Life,Craig Morgan,7
Little Bit Of Love,Dwight Twilley,7
Little Bit Of Soap,Nigel Olsson,3
Little Bit Of You,Chase Bryant,7
Little Bitty,Alan Jackson,5
Little Bitty Girl,Bobby Rydell,1
Little Bitty Pretty One,Jackson 5,1
Little Bitty Pretty One,Clyde McPhatter,2
Little Bitty Pretty One,Frankie Lymon,5
Little Black Book,Jimmy Dean,2
Little Boxes,Pete Seeger,6
Little Boxes,The Womenfolk,8
Little Boy,The Crystals,9
Little Boy (In Grown Up Clothes),The 4 Seasons,5
Little Boy Blue,Huelyn Duvall,8
Little Boy Sad,Johnny Burnette,1
Little Brass Band,David Seville,7
Little By Little,Robert Plant,3
Little Children,Billy J. Kramer With The Dakotas,0
Little Coco Palm,Jerry Wallace,3
Little Darlin',Sheila,4
Little Darling (i Need You),The Doobie Brothers,4
"Little Darling, I Need You",Marvin Gaye,4
Little Deuce Coupe,The Beach Boys,1
Little Devil,Neil Sedaka,1
Little Diane,Dion,0
Little Dipper,The Mickey Mozart Quintet,2
Little Donna,The Rivieras,9
Little Drummer Boy,Pentatonix,1
Little Eeefin Annie,Joe Perkins,7
Little Egypt (Ying-Yang),The Coasters,2
Little Fighter,White Lion,5
Little Games,The Yardbirds,5
Little Girl,Syndicate Of Sound,0
Little Girl,Ritchie Valens,9
Little Girl Gone,Donna Fargo,5
Little Good-Byes,SHeDAISY,4
Little Green Apples,O.C. Smith,0
