song,artist,class
Showing Out (Get Fresh At The Weekend),Mel & Kim,7
Shu Rah,Fats Domino,3
Shut Down,The Beach Boys,2
Shut It Down,Pitbull Featuring Akon,4
Shut Up,Ariana Grande,4
"Shut Up,Trick Daddy Featuring Duece Poppito, Trina", Co,8
Shut Up,Simple Plan,9
Shut Up About Politics,John Rich Featuring The Five,9
Shut Up And Dance,WALK THE MOON,0
Shut Up And Drive,Rihanna,1
Shut Up And Kiss Me,Mary Chapin Carpenter,8
Shut Up And Let Me Go,The Ting Tings,5
Shutters And Boards,Jerry Wallace,2
Shuttin' Detroit Down,John Rich,7
Shy Away,twenty one pilots,8
Shy Away,Jerry Fuller,7
Shy Boy (Don't It Make You Feel Good),Bananarama,8
Shy Boys,Ana,9
Shy Girl,Stacey Q,8
Shy Girl,The Cascades,9
Si Veo A Tu Mama,Bad Bunny,3
Sick,New Hollow,8
Sick Boy,The Chainsmokers,6
Sick Of Being Lonely,Field Mob,1
Sick Of Myself,Matthew Sweet,5
Sicko Mode,Travis Scott,0
"Side By Side,Earth", Wind & Fire,7
Side Car Cycle,Charlie Ryan and the Timberline Riders,8
Side Effects,The Chainsmokers Featuring Emily Warren,6
Side To Side,Ariana Grande Featuring Nicki Minaj,0
Sideshow,Blue Magic,0
Sidewalk Surfin',Jan & Dean,2
Sidewalk Talk,Jellybean Featuring Catherine Buchanan,1
Sidewalks,The Weeknd Featuring Kendrick Lamar,2
Sideways,Dierks Bentley,3
Sie Liebt Dich (She Loves You),Die Beatles,9
Sign 'O' The Times,Prince,0
Sign Of The Gypsy Queen,April Wine,5
Sign Of The Times,Harry Styles,0
Sign Of The Times,The Belle Stars,7
Sign Your Name,Terence Trent D'Arby,0
Signal Fire,Snow Patrol,6
"Signed, Sealed And Delivered",Rusty Draper,9
"Signed, Sealed, And Delivered",James Brown And The Famous Flames,7
"Signed, Sealed, Delivered (I'm Yours)",Peter Frampton,1
"Signed, Sealed, Delivered I'm Yours",Stevie Wonder,0
Signs,Drake,3
Signs,Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,4
Signs,Tesla,0
Signs,Five Man Electrical Band,0
Signs Of Love Makin',Tyrese,5
Sigues Con El,Arcangel x Sech,7
Silence,Marshmello Featuring Khalid,2
Silence Is Golden,The Tremeloes,1
Silent All These Years,Tori Amos,6
Silent Lucidity,Queensryche,0
Silent Morning,Noel,4
Silent Night,Carrie Underwood,9
Silent Night,Bing Crosby,5
"Silent Night, Holy Night",Mahalia Jackson,9
Silent Prayer,Shanice,3
Silent Running (On Dangerous Ground),Mike + The Mechanics,0
Silhouette,Kenny G,1
Silhouettes,Herman's Hermits,0
Silly,Deniece Williams,5
Silly Boy (She Doesn't Love You),The Lettermen,8
Silly Ho,TLC,5
Silly Little Girl,The Tams,8
Silly Love Songs,Glee Cast,4
Silly Love Songs,Wings,0
Silly Milly,Blue Swede,7
Silly Ol' Summertime,The New Christy Minstrels,9
Silly Wasn't I,Valerie Simpson,6
Silly Watch,Lil Uzi Vert,0
"Silly, Silly, Fool",Dusty Springfield,7
Silver Bird,Mark Lindsay,2
Silver Dreams,The Babys,5
Silver Heels,Blaze,9
Silver Lady,David Soul,5
Silver Lining,Player,6
Silver Moon,Michael Nesmith & The First National Band,4
Silver Star,The 4 Seasons,3
Silver Threads And Golden Needles,The Cowsills,7
Silver Threads And Golden Needles,Jody Miller,5
Silver Threads And Golden Needles,Linda Ronstadt,6
Silver Threads And Golden Needles,The Springfields,1
Silver Thunderbird,Marc Cohn,6
Similar Features,Melissa Etheridge,9
Simon Says,Pharoahe Monch,9
Simon Says,1910 Fruitgum Co.,0
Simpel Gimpel,Horst Jankowski,9
Simple,Florida Georgia Line,3
Simple,Johnny Mathis,8
Simple Kind Of Life,No Doubt,3
Simple Life,Carolyn Dawn Johnson,7
Simple Life,Elton John,2
Simple Man,Sawyer Fredericks,7
Simple Song Of Freedom,Tim Hardin,4
Simple Song Of Freedom,Buckwheat,8
Simply Being Loved (Somnambulist),BT,9
Simply Call It Love,Gene Chandler,7
Simply Irresistible,Robert Palmer,0
Sin Pijama,Becky G + Natti Natasha,6
Sin So Well,Rebekah,7
Since I Don't Have You,Guns N' Roses,6
Since I Don't Have You,Art Garfunkel,5
Since I Don't Have You,Don McLean,2
Since I Don't Have You,Chuck Jackson,4
Since I Don't Have You,The Skyliners,1
Since I Fell For You,Charlie Rich,7
Since I Fell For You,Lenny Welch,0
Since I Fell For You,Laura Lee,7
"Since I Fell For You/I'm Falling In Love,Hodges", James And Smith,9
Since I Found A New Love,Little Johnny Taylor,7
Since I Lost My Baby,The Temptations,1
Since I Lost The One I Love,The Impressions,8
Since I Made You Cry,The Rivieras,9
Since I Met You Baby,Freddy Fender,4
Since I Met You Baby,Bobby Vee,8
"Since I Met You, Baby",Sonny James,6
Since U Been Gone,Kelly Clarkson,0
Since Way Back,Drake Featuring PARTYNEXTDOOR,6
Since You Been Gone,Head East,4
Since You Been Gone,Rainbow,5
Since You Showed Me How To Be Happy,Jackie Wilson,3
Since You're Gone,The Cars,4
Since You've Been Gone,Cherie & Marie Currie,9
Since You've Been Gone,The Outfield,3
Since You've Been Gone,Ramsey Lewis,9
Since You've Been Gone,Clyde McPhatter,3
Sincerely,YoungBoy Never Broke Again,6
Sincerely,The 4 Seasons,7
Sincerely,Paul Anka,7
Sincerely Yours,Sweet Sensation (With Romeo J.D.),1
Sing,My Chemical Romance,5
Sing,Ed Sheeran,1
Sing,Glee Cast,4
Sing,Carpenters,0
Sing,Tony Orlando & Dawn,5
Sing A Simple Song,West Street Mob,8
Sing A Simple Song,Sly & The Family Stone,8
"Sing A Song,Earth", Wind & Fire,0
Sing A Song For Freedom,Frijid Pink,5
Sing A Song/Make Your Own Kind Of Music,Barbra Streisand,9
Sing Along With Me,Tommy Roe,9
Sing For The Day,Styx,4
Sing For The Moment,Eminem,1
Sing High - Sing Low,Anne Murray,8
"Sing It, Shout It",Starz,6
Sing Me Away,Night Ranger,5
Sing Out The Love (In My Heart),Arkade,9
Sing Sing Sing,Bernie Lowe Orchestra,4
Sing!,Glee Cast,8
Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,1
Singing My Song,Tammy Wynette,7
Single,Natasha Bedingfield,5
Single Again,Big Sean,6
Single For The Rest Of My Life,Isyss,7
Single Girl,Sandy Posey,1
Single Ladies (Put A Ring On It),Beyonce,0
Single Saturday Night,Cole Swindell,2
Single White Female,Chely Wright,3
Singles You Up,Jordan Davis,4
Sink The Bismark,Johnny Horton,0
Sinner Man,Sarah Dash,7
Sinner Man,Trini Lopez,5
Sippin' 'N Chippin',The T-Bones,6
Sippin' On Fire,Florida Georgia Line,3
"Sir Baudelaire,Tyler", The Creator Featuring DJ Drama,5
Sir Duke,Stevie Wonder,0
Sirens,Pearl Jam,7
Sissy's Song,Alan Jackson,6
Sister Christian,Night Ranger,0
Sister Golden Hair,America,0
Sister James,Nino Tempo And 5th Ave. Sax,5
Sister Mary Elephant (Shudd-Up!),Cheech & Chong,2
Sisters Are Doin' It For Themselves,Eurythmics & Aretha Franklin,1
Sisters Of The Moon,Fleetwood Mac,8
"Sit Down, I Think I Love You",The Mojo Men,3
Sit Next To Me,Foster The People,4
"Sit Still, Look Pretty",Daya,2
Sit With The Guru,Strawberry Alarm Clock,6
Sit Yourself Down,Stephen Stills,3
Sittin' In The Lap Of Luxury,Louie Louie,1
Sittin' On A Time Bomb (Waitin' For The Hurt To Come),The Honey Cone,9
Sittin' On Chrome,Masta Ace Incorporated,8
Sittin' On Top Of The World,Da Brat,2
Sittin' Sidewayz,Paul Wall Featuring Big Pokey,9
Sitting,Cat Stevens,1
Sitting At The Wheel,The Moody Blues,2
Sitting Home,Total,4
Sitting In Limbo,Don Brown,7
Sitting In The Park,Billy Stewart,2
"Sitting, Waiting, Wishing",Jack Johnson,6
Situation,Yaz,7
Six Boys And Seven Girls,Anita Bryant,6
Six Days On The Road,Dave Dudley,3
Six Feet Apart,Luke Combs,5
Six Feet Deep,Geto Boys,3
Six Feet Under,The Weeknd,3
Six Man Band,The Association,4
Six Nights A Week,The Crests,2
Six O'Clock,The Lovin' Spoonful,1
Six Packs A Day,Billy Lemmons,9
Six Thirty,Ariana Grande,6
Six White Horses,Tommy Cash,7
Six-Pack Summer,Phil Vassar,5
Sixteen,Thomas Rhett,4
Sixteen Reasons,Laverne & Shirley,6
Sixteen Reasons,Connie Stevens,0
Sixteen Tons,Tom Jones,6
Sixteen Tons,The Don Harrison Band,4
Sixty Minute Man/Mother-In-Law,Clarence Carter,6
Size Matters (Someday),Joe Nichols,7
Sk8er Boi,Avril Lavigne,0
Skat Strut,MC Skat Kat & The Stray Mob,7
Skate,Silk Sonic (Bruno Mars & Anderson .Paak),1
Skate Now,Lou Courtney,7
Skateaway,Dire Straits,5
Skeletons,Travis Scott,4
Skeletons,Stevie Wonder,1
Skepta Interlude,Drake,7
Ski,Young Thug & Gunna,1
Ski King,E.C. Beatty,4
Skin,Sabrina Carpenter,4
Skin (Sarabeth),Rascal Flatts,4
Skin Deep,Cher,7
Skin Tight,Ohio Players,1
Skin Trade,Duran Duran,3
Skinny Legs And All,Joe Tex,0
Skip A Rope,Henson Cargill,2
Skokiaan (South African Song),Bill Haley And His Comets,6
Sky High,Jigsaw,0
Sky Pilot (Part One),Eric Burdon & The Animals,1
Sky Walker,Miguel Featuring Travis Scott,2
SkyBox,Gunna,6
Skybird,Tony Orlando & Dawn,4
Skybird,Neil Diamond,7
Skyfall,Adele,0
Skyscraper,Demi Lovato,0
Slam,Onyx,0
Slam Dunk,Five,8
Slatty,Young Thug & Gunna Featuring Yak Gotti & Lil Duke,9
Slaughter,Billy Preston,4
Slaughter On Tenth Avenue,The Ventures,3
Slave To The Habit,Shane Minor,8
Slave To The Rhythm,Michael Jackson,4
Slay3r,Playboi Carti,7
"Sleazy Remix 2.0 Get Sleazier,Ke$ha Featuring Lil Wayne, Wiz Khalifa", T.I. & Andre 3000,3
Sledgehammer,Fifth Harmony,3
Sledgehammer,Peter Gabriel,0
Sleep,Little Willie John,1
Sleep On It,Danity Kane,6
Sleep Walk,Santo & Johnny,0
Sleep Without You,Brett Young,4
Sleepin',Diana Ross,6
Sleeping Bag,ZZ Top,0
Sleeping In My Car,Roxette,4
Sleeping On The Floor,Future & Lil Uzi Vert,6
Sleeping Satellite,Tasmin Archer,3
Sleeping With A Friend,Neon Trees,5
Sleeping With The Lights On,Curtis Stigers,9
Sleeping With You,Firehouse,7
Sleepwalk,Larry Carlton,7
Sleepwalker,The Wallflowers,7
Sleepwalker,The Kinks,4
Sleepy Joe,Herman's Hermits,6
Sleepy Lagoon,The Platters,6
Sleepy-Eyed John,Johnny Horton,5
Sleigh Ride,The Ronettes,1
Slick,Willie Hutch,6
Slide,French Montana Featuring Blueface & Lil Tjay,8
Slide,Calvin Harris Featuring Frank Ocean & Migos,2
Slide,H.E.R. Featuring YG,4
Slide,Goo Goo Dolls,0
Slide,Slave,3
Slide Away,Miley Cyrus,4
Slidin,21 Savage & Metro Boomin,3
Slim Jenkin's Place,Booker T. & The MG's,6
Slip Away,Ian Lloyd,4
Slip Away,Pablo Cruise,7
Slip Away,Clarence Carter,0
Slip Slidin' Away,Paul Simon,0
Slip-In Mules (No High Heel Sneakers),Sugar Pie DeSanto,4
Slipin' And Slidin',Jim and Monica,9
"Slipped, Tripped And Fell In Love",Clarence Carter,8
Slippery,Migos Featuring Gucci Mane,2
Slippery When Wet,Commodores,1
Slippin' & Slidin',Willie Mitchell,9
Slippin' Away,Jean Shepard,8
Slippin' Into Darkness,War,1
Slipping Away,Dave Edmunds,3
Slipstream,Allan Clarke,6
Slither,Velvet Revolver,5
