song,artist,class
Take Back Home Girl,Chris Lane Featuring Tori Kelly,5
Take Back The Night,Justin Timberlake,2
Take Care,Drake Featuring Rihanna,0
Take Care Of Your Homework,Johnnie Taylor,1
Take Five,The Dave Brubeck Quartet,2
Take Good Care Of Her,Mel Carter,7
Take Good Care Of Her,Adam Wade,0
Take Good Care Of My Baby,Bobby Vinton,3
Take Good Care Of My Baby,Bobby Vee,0
Take It Away,Paul McCartney,0
Take It Back,Pink Floyd,7
Take It Back,The J. Geils Band,6
Take It Easy,Mad Lion,6
Take It Easy,Andy Taylor,2
Take It Easy,Eagles,1
Take It Easy On Me,Little River Band,0
Take It From Me,Jordan Davis,4
Take It Like A Man,Bachman-Turner Overdrive,3
Take It Off,Ke$ha,0
Take It Off Him And Put It On Me,Clarence Carter,9
Take It On Back,Chase Bryant,8
Take It On The Run,REO Speedwagon,0
Take It Slow (Out In The Country),Lighthouse,6
Take It To Da House,Trick Daddy Featuring The SNS Express,4
Take It To Heart,Michael McDonald,9
"Take It To The Head,DJ Khaled Featuring Chris Brown, Rick Ross", Nicki Minaj & Lil Wayne,5
Take It To The Limit,Eagles,0
Take It To The Streets,Rampage Featuring Billy Lawrence,3
Take It While It's Hot,Sweet Sensation,5
Take Me,Grand Funk Railroad,5
Take Me (Just As I Am),Solomon Burke,4
Take Me As I Am,Mary J. Blige,5
Take Me Away,Fefe Dobson,8
Take Me Back,Bonnie Tyler,4
Take Me Back,Little Anthony And The Imperials,1
Take Me Back To Chicago,Chicago,6
Take Me Bak 'Ome,Slade,9
Take Me Down,Alabama,1
Take Me For A Little While,Patti LaBelle And The Blue Belles,8
Take Me For A Little While,Vanilla Fudge,3
Take Me For What I'm Worth,The Searchers,7
"Take Me Girl, I'm Ready",Jr. Walker & The All Stars,4
Take Me Home,Cash Cash Featuring Bebe Rexha,5
Take Me Home,Terror Squad,6
Take Me Home,Cher,0
Take Me Home,Phil Collins,0
Take Me Home For Christmas,Dan + Shay,4
Take Me Home Tonight,Eddie Money,0
"Take Me Home, Country Roads",John Denver,0
Take Me I'm Yours,Michael Henderson,8
Take Me In Your Arms,Lil Suzy,6
Take Me In Your Arms (Rock Me A Little While),Kim Weston,4
Take Me In Your Arms (Rock Me),The Doobie Brothers,1
Take Me In Your Arms And Love Me,Gladys Knight And The Pips,9
Take Me Now,David Gates,6
Take Me On The Floor,The Veronicas,8
Take Me Or Leave Me,Glee Cast,5
Take Me Out,Franz Ferdinand,6
Take Me There,Rascal Flatts,1
Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,1
Take Me To Church,Matt McAndrew,9
Take Me To Church,Hozier,0
Take Me To Heart,Quarterflash,1
Take Me To The Kaptin,Prism,5
Take Me To The River,Talking Heads,2
Take Me To The River,Syl Johnson,4
Take Me With U,Prince And The Revolution Duet With Apollonia,2
Take My Advice,Kym Sims,8
Take My Breath,The Weeknd,0
Take My Breath Away,Jessica Simpson,1
Take My Hand,Kenny Rogers & The First Edition,9
Take My Heart (You Can Have It If You Want It),Kool & The Gang,1
Take My Love (I Want To Give It All To You),Little Willie John,8
Take No Prisoners (In The Game Of Love),Peabo Bryson,7
Take Off,Bob & Doug McKenzie,1
Take On Me,a-ha,0
Take One,Kodak Black,8
Take Over Control,Afrojack Featuring Eva Simons,4
Take Some Time Out For Love,The Isley Brothers,6
Take That,Torrey Carter Featuring Missy Misdemeanor Elliott,8
Take That To The Bank,Shalamar,7
Take The L.,The Motels,5
Take The Long Way Home,Supertramp,0
Take The Money And Run,Steve Miller,1
Take The Short Way Home,Dionne Warwick,4
Take The Time,Michael Stanley Band,8
Take These Chains From My Heart,Ray Charles,0
Take This Heart,Richard Marx,1
Take This Heart Of Mine,Marvin Gaye,4
Take This Hurt Off Me,Don Covay,9
Take Time,Chris Walker,2
Take Time To Know Her,Percy Sledge,1
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,0
Take Ya Home,Lil Bow Wow,7
Take You Dancing,Jason Derulo,5
Take You Down,Chris Brown,4
Take You Home,Angie Martinez Featuring Kelis,8
Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,8
Take You Out,Luther Vandross,2
Take You There,Sean Kingston,0
Take You There,Pete Rock & C.L. Smooth,7
Take You Tonight,Ozark Mountain Daredevils,6
Take Your Shirt Off,T-Pain,7
Take Your Time,Sam Hunt,1
Take Your Time,Tre,7
Take Your Time (Do It Right),Max-A-Million,6
Take Your Time (Do It Right) Part 1,The S.O.S. Band,0
Takeaway,The Chainsmokers & ILLENIUM Featuring Lennon Stella,6
Taken In,Mike + The Mechanics,3
"Taki Taki,DJ Snake Featuring Selena Gomez", Ozuna & Cardi B,1
Takin' All I Can Get,Mitch Ryder And The Detroit Wheels,9
Takin' Care Of Business,Bachman-Turner Overdrive,1
Takin' It Back,Breathless,9
Takin' It Easy,Seals & Crofts,7
Takin' It To The Streets,Taylor Hicks,6
Takin' It To The Streets,The Doobie Brothers,1
Takin' Shots,Post Malone,2
Taking A Walk,Trippie Redd,4
Taking Chances,Glee Cast,7
Taking Chances,Celine Dion,5
Taking Everything,Gerald Levert,1
Taking It All Too Hard,Genesis,4
Taking You Home,Don Henley,5
Tal Vez,Ricky Martin,7
Tales Of Dominica,Lil Nas X,8
Talk,Khalid,0
Talk,Coldplay,8
Talk About Love,Adam Faith,9
Talk About Our Love,Brandy Featuring Kanye West,3
Talk Back Trembling Lips,Johnny Tillotson,0
Talk Dirty,Jason Derulo Featuring 2 Chainz,0
Talk Dirty To Me,Poison,0
Talk It Over,Grayson Hugh,1
Talk It Over In The Morning,Anne Murray,5
Talk Of The School,Sonny James,8
Talk Show Shhh!,Shae Jones,8
Talk Talk,Talk Talk,7
Talk Talk,The Music Machine,1
Talk That Talk,Rihanna Featuring Jay-Z,3
Talk That Talk,Jackie Wilson,3
Talk To Me,Tory Lanez & Rich The Kid,4
Talk To Me,Wild Orchid,4
Talk To Me,Fiona,6
Talk To Me,Stevie Nicks,0
Talk To Me,Chico DeBarge,2
Talk To Me,Quarterflash,8
Talk To Me,Anita Baker,4
Talk To Me,Sunny & The Sunglows,1
Talk To Me,Frank Sinatra,3
Talk To Me Baby,Barry Mann,9
Talk To Me Baby,Annette With The Afterbeats,9
Talk To Myself,Christopher Williams,4
Talk Up,Drake Featuring JAY-Z,1
Talk You Out Of It,Florida Georgia Line,5
Talkin' 2 Myself,Eminem Featuring Kobe,8
Talkin' Bout A Revolution,Tracy Chapman,7
Talkin' To Me,Amerie,5
Talking About My Baby,Gloria Walker,5
Talking About My Baby,The Impressions,1
Talking Back To The Night,Steve Winwood,5
Talking Body,Tove Lo,1
Talking In Your Sleep,Crystal Gayle,1
Talking In Your Sleep,The Romantics,0
Talking In Your Sleep,Gordon Lightfoot,6
Talking Loud And Saying Nothing - Part I,James Brown,2
Talking Out Of Turn,The Moody Blues,6
Tall Cool One,Robert Plant,2
Tall Cool One,The Wailers,3
Tall Paul,Annette With The Afterbeats,0
Talladega,Eric Church,4
Tallahassee Lassie,Freddy Cannon,0
Tambourine,Eve,3
Tampa,Cico P,9
Tangerine,The Salsoul Orchestra,1
Tangled Up In Blue,Bob Dylan,3
Taos New Mexico,R. Dean Taylor,8
Tap,NAV Featuring Meek Mill,8
Tap In,Saweetie,1
Tap The Bottle,Young Black Teenagers,5
Tapioca Tundra,The Monkees,3
"Tapout,Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine", Nicki Minaj,4
Tar And Cement,Verdelle Smith,3
Tarantula,The Smashing Pumpkins,5
Tarkio Road,Brewer And Shipley,5
Taste,Tyga Featuring Offset,0
Taste Of Honey,Herb Alpert & The Tijuana Brass,0
Taste Of Tears,Johnny Mathis,8
Tasty Love,Freddie Jackson,4
Tattoo,Jordin Sparks,0
Tattoo,Van Halen,6
Tattoos On This Town,Jason Aldean,3
Taurus,Dennis Coffey & The Detroit Guitar Band,1
Taxi,J. Blackfoot,8
Taxi,Harry Chapin,2
Taxi Dancing,Rick Springfield With Randy Crawford,5
"Te Bote,Casper Magico, Nio Garcia, Darell, Nicky Jam", Ozuna & Bad Bunny,3
Te Deseo Lo Mejor,Bad Bunny,7
Te Mudaste,Bad Bunny,5
Te Quiero,Flex,8
Te Robare,Nicky Jam X Ozuna,9
Te-Ta-Te-Ta-Ta,Ernie K-Doe,5
Tea For Two,Nino Tempo & April Stevens,5
Tea For Two Cha Cha,The Tommy Dorsey Orchestra,0
Teach Me How To Dougie,Cali Swag District,2
Teach Me Tiger,April Stevens,8
Teach Me Tonight,Al Jarreau,6
Teach Me Tonight,George Maharis,2
Teach Me Tonight Cha Cha,The DeCastro Sisters,7
"Teach Your Children,Crosby, Stills", Nash & Young,1
Teacher Teacher,Rockpile,5
Teacher Teacher,38 Special,2
Team,Iggy Azalea,4
Team,Lorde,0
Tear Drop,Santo & Johnny,2
Tear Drop City,The Monkees,5
Tear In My Heart,twenty one pilots,8
"Tear It Up,Yung Wun Featuring DMX", Lil' Flip & David Banner,7
Tear The Roof Off The Sucker (Give Up The Funk),Parliament,1
Teardrops In My Heart,Joe Barry,6
Teardrops On My Guitar,Taylor Swift,1
Teardrops On Your Letter,Hank Ballard And The Midnighters,8
Teardrops Will Fall,Dicky Doo And The Don'ts,6
Tearin' Up My Heart,'N Sync,5
Tears,The Isley Brothers,5
Tears,John Waite,3
Tears,Bobby Vinton,5
Tears And Laughter,Dinah Washington,7
Tears And Roses,Al Martino,1
Tears Are Falling,KISS,5
Tears From An Angel,Troy Shondell,7
Tears In Heaven,Eric Clapton,0
Tears Keep On Falling,Jerry Vale,9
Tears Of Joy,Chuck Jackson,8
Tears On My Pillow,Little Anthony And The Imperials,0
Tears On My Pillow,The McGuire Sisters,5
Tears Run Rings,Marc Almond,6
"Tears, Tears, Tears",Ben E. King,9
"Teasable, Pleasable You",Buddy Knox,8
Teasin',Quaker City Boys,3
Teasin' You,Willie Tee,9
Teddy,Connie Francis,1
Teddy Bear,G-Wiz,7
Teddy Bear,Red Sovine,3
Teddy Bear Song,Barbara Fairchild,3
Teddy Bear's Last Ride,Diana Williams,6
Teen Age Idol,Rick Nelson,0
Teen Angel,Wednesday,7
Teen Angel,Mark Dinning,0
Teen Beat,Sandy Nelson,0
Teen Beat '65,Sandy Nelson,4
Teen Queen Of The Week,Freddy Cannon,9
Teen-Ex,The Browns Featuring Jim Edward Brown,4
Teenage Cleopatra,Tracey Dey,7
Teenage Daughters,Martina McBride,9
Teenage Dream,Glee Cast,0
Teenage Dream,Katy Perry,0
Teenage Fever,Drake,3
Teenage Hayride,Tender Slim,9
Teenage Heaven,Eddie Cochran,9
Teenage Heaven,Johnny Cymbal,5
Teenage Lament '74,Alice Cooper,4
Teenage Love Affair,Alicia Keys,5
Teenage Love Affair,Rick Derringer,7
Teenage Sonata,Sam Cooke,4
Teenager's Prayer,Joe Simon,6
Teenagers,My Chemical Romance,6
Teensville,Chet Atkins,7
Telefone (long Distance Love Affair),Sheena Easton,0
Telegram Sam,T. Rex,6
Telepathy,BTS,6
Telepatia,Kali Uchis,2
Telephone,Glee Cast,2
Telephone,Lady Gaga Featuring Beyonce,0
Telephone Line,Electric Light Orchestra,0
Telephone Man,Meri Wilson,1
Tell 'Em Willie Boy 's A'Comin',Tommy James,8
Tell All The People,The Doors,5
Tell Em,Cochise & $NOT,6
Tell Her,Lonestar,3
Tell Her,Kenny Loggins,7
Tell Her,Dean Parrish,9
Tell Her (You Love Her Every Day),Frank Sinatra,5
Tell Her About It,Billy Joel,0
Tell Her For Me,Adam Wade,6
Tell Her Love Has Felt The Need,Eddie Kendricks,4
Tell Her No,Juice Newton,2
Tell Her No,The Zombies,0
Tell Her She's Lovely,El Chicano,3
Tell Him,Patti Drew,8
Tell Him,The Drew-Vels,8
Tell Him,The Exciters,0
Tell Him I'm Not Home,Chuck Jackson,4
Tell Him No,Travis & Bob,0
Tell Him No,Dean & Marc,4
Tell It All Brother,Kenny Rogers & The First Edition,1
