song,artist,class
Bungle In The Jungle,Jethro Tull,1
Bunny Hop,The Applejacks,6
Burn,Ellie Goulding,1
Burn,Usher,0
Burn,Militia,5
Burn,Jo Dee Messina,4
Burn,Mobb Deep Featuring Vita & Noyd,9
Burn It Down,Linkin Park,2
Burn Out,Midland,6
Burn Rubber (Why You Wanna Hurt Me),The Gap Band,8
Burn Slow,Wiz Khalifa Featuring Rae Sremmurd,8
Burn The House Down,AJR,9
Burnin' For You,Blue Oyster Cult,3
Burnin' It Down,Jason Aldean,1
Burnin' Sky,Bad Company,7
Burnin' Thing,Mac Davis,5
Burnin' Up,Jonas Brothers,0
Burnin' Up,Jessie J Featuring 2 Chainz,8
Burnin' Up,Faith Evans Featuring Missy Misdemeanor Elliott,5
Burning Bridges,The Mike Curb Congregation,3
Burning Bridges,Jack Scott,0
Burning Down One Side,Robert Plant,6
Burning Down The House,Talking Heads,0
Burning Flame,Vitamin Z,7
Burning Heart,Vandenberg,3
Burning Heart,Survivor,0
Burning House,Cam,2
Burning House,Emily Ann Roberts,5
Burning Like A Flame,Dokken,7
Burning Love,Elvis Presley,0
Burning Man,Dierks Bentley Featuring Brothers Osborne,4
Burning Spear,The Soulful Strings,6
Bury A Friend,Billie Eilish,1
Bus Stop,The Hollies,0
Business Is Business,Lil Baby & Gunna,6
Buss It,Erica Banks,4
Bust A Move,Glee Cast,9
Bust A Move,Young M.C.,0
Bust It Baby Part 2,Plies Featuring Ne-Yo,0
Bust Me,Lil Uzi Vert,5
Bust Out,The Busters,2
Bust Your Windows,Jazmine Sullivan,3
Busted,Ray Charles and his Orchestra,0
Buster Browne,Willie Mitchell,9
Bustin' Loose,Chuck Brown & The Soul Searchers,3
Bustin' Out,Rick James,7
Busy Man,Billy Ray Cyrus,4
But For Love,Jerry Naylor,6
But For The Grace Of God,Keith Urban,3
But I Do,Bobby Vinton,8
But I Do,Clarence Henry,0
But It's Alright,Huey Lewis & The News,5
But It's Alright,J.J. Jackson,2
But Not For Me,Ketty Lester,4
But On The Other Hand Baby,Ray Charles and his Orchestra,7
But You Know I Love You,Dolly Parton,4
But You Know I Love You,The First Edition,1
But You're Mine,Sonny & Cher,1
Butt Naked,Charm,9
Butta Love,Next,1
Butter,BTS,0
Butter Boy,Fanny,2
Butterflies,Michael Jackson,1
Butterfly,Crazy Town,0
Butterfly,Danyel Gerard,7
Butterfly Baby,Bobby Rydell,2
Butterfly Doors,Lil Pump,8
Butterfly Effect,Travis Scott,4
Butterfly Fly Away,Miley Cyrus & Billy Ray Cyrus,5
Butterfly Kisses,Raybon Bros.,2
Button Off My Shirt,Paul Carrack,9
Buttons,The Pussycat Dolls Featuring Snoop Dogg,0
Buy Dirt,Jordan Davis Featuring Luke Bryan,3
Buy For Me The Rain,The Nitty Gritty Dirt Band,4
Buy Me A Boat,Chris Janson,4
Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,3
Buy My Own Drinks,Runaway June,8
Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,0
Buying A Book,Joe Tex,4
Buzz Buzz A-Diddle-It,Freddy Cannon,5
Buzzin',Mann,6
Buzzin',Shwayze Featuring Cisco Adler,4
Buzzkill,Luke Bryan,7
Buzzy Brown,Tim Davis,9
By My Lonely,Kevin Gates,8
By The Light Of The Silvery Moon,Jimmy Bowen with the Rhythm Orchids,4
By The Time I Get To Phoenix,Isaac Hayes,3
By The Time I Get To Phoenix,The Mad Lads,8
By The Time I Get To Phoenix,Glen Campbell,2
By The Time This Night Is Over,Kenny G With Peabo Bryson,2
By The Way,Red Hot Chili Peppers,3
By Your Side,Sade,7
Bye Bye,Mariah Carey,1
Bye Bye Baby,U.S. 1,9
Bye Bye Baby,Mary Wells,4
Bye Bye Barbara,Johnny Mathis,5
Bye Bye Blues,Bert Kaempfert And His Orchestra,5
Bye Bye Bye,'N Sync,0
"Bye, Bye, Baby (Baby, Goodbye)",The 4 Seasons Featuring the Sound of Frankie Valli,1
C'est La Vie,B*Witched,0
C'est La Vie,Greg Lake,9
C'est La Vie,Robbie Nevil,0
C'est Si Bon (It's So Good),Conway Twitty,2
C'mon,Ke$ha,2
C'mon,Poco,6
C'mon And Get My Love,D-Mob Introducing Cathy Dennis,0
C'mon And Swim,Bobby Freeman,0
C'mon Everybody,Eddie Cochran,3
C'mon Marianne,Donny Osmond,3
C'mon Marianne,The 4 Seasons Featuring the Sound of Frankie Valli,0
C'mon N' Ride It (The Train),Quad City DJ's,0
C-I-T-Y,John Cafferty & The Beaver Brown Band,1
C.C. Rider,Bobby Powell,7
C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,5
C.b. Savage,Rod Hart,6
CAN'T STOP,DaBaby,6
CC,Migos Featuring Gucci Mane,9
CHAMPION,DaBaby,8
CHopstix,ScHoolboy Q + Travis Scott,8
CRZY,Kehlani,8
Ca Plane Pour Moi,Plastic Bertrand,4
Cab Driver,The Mills Brothers,2
Cabaret,Herb Alpert & The Tijuana Brass,7
Cafe Amore,Spyro Gyra,7
Cake,Flo Rida & 99 Percent,7
Cake By The Ocean,DNCE,0
Calabria 2008,Enur Featuring Natasja,4
Calcutta,Lawrence Welk And His Orchestra,0
Calcutta,The Four Preps,9
Caldonia,James Brown And His Orchestra,9
Caledonia,Robin Trower,8
Calendar Girl,Neil Sedaka,0
California,Debby Boone,4
California Bound,Ronny And The Daytonas,7
California Day,Starland Vocal Band,6
California Dreamin',The Beach Boys,5
California Dreamin',America,5
California Dreamin',Bobby Womack,4
California Dreamin',The Mamas & The Papas,0
California Earthquake,Norman Greenbaum,9
California Earthquake,Mama Cass,6
California Girl,Eddie Floyd,4
California Girl (And The Tennessee Square),Tompall & The Glaser Brothers,9
California Girls,David Lee Roth,0
California Girls,The Beach Boys,0
California Gurls,Katy Perry Featuring Snoop Dogg,0
California Kid And Reemo,Lobo,7
California King Bed,Rihanna,3
California My Way,The Main Ingredient,7
California Nights,Sweet,7
California Nights,Lesley Gore,1
California On My Mind,Morning Mist,9
California Saga (On My Way To Sunny Californ-i-a),The Beach Boys,8
California Soul,The 5th Dimension,2
California Sun,The Rivieras,0
California Sun,Joe Jones,8
Californication,Red Hot Chili Peppers,6
Call Casting,Migos,6
Call It Love,Poco,1
Call It Poison,The Escape Club,4
Call It Rock N' Roll,Great White,5
Call It What You Want,Taylor Swift,2
Call Me,Tweet,3
Call Me,Le Click,3
Call Me,Dennis DeYoung,5
Call Me,Skyy,2
Call Me,Go West,5
Call Me,Blondie,0
Call Me,Chris Montez,2
Call Me,Johnny Mathis,2
Call Me (Come Back Home),Al Green,0
Call Me Irresponsible,Jack Jones,7
Call Me Irresponsible,Frank Sinatra,7
Call Me Lightning,The Who,3
Call Me Maybe,Carly Rae Jepsen,0
Call Me Mr. In-Between,Burl Ives,1
Call Me Up In Dreamland,Van Morrison,9
Call Me When You're Sober,Evanescence,0
Call Me/Son Of A Preacher Man,Aretha Franklin,1
Call My Name,Prince,7
"Call My Name, I'll Be There",Wilson Pickett,5
Call On Me,Starley,6
Call On Me,Janet & Nelly,2
Call On Me,Chicago,0
Call On Me,Bobby Bland,2
Call Out My Name,The Weeknd,0
Call Out My Name,Zwol,7
Call The Coroner,Future,9
Call To The Heart,Giuffria,1
Call You Mine,The Chainsmokers & Bebe Rexha,5
Callaita,Bad Bunny & Tainy,5
Called Out In The Dark,Snow Patrol,7
Callin' Doctor Casey,John D. Loudermilk,8
Callin' Me,Lil' Zane Featuring 112,2
Calling All Angels,Train,1
Calling All Girls,Queen,5
Calling All The Monsters,China Anne McClain,8
Calling America,Electric Light Orchestra,1
Calling Dr. Love,KISS,1
Calling It Love,Animotion,5
Calling My Phone,Lil Tjay Featuring 6LACK,0
Calling My Spirit,Kodak Black,4
Calling Occupants Of Interplanetary Craft,Carpenters,3
Calm Down,Busta Rhymes Featuring Eminem,9
Calma,Pedro Capo X Farruko,7
Came And Saw,Young Thug Featuring Rowdy Rebel,6
Came Here To Forget,Blake Shelton,3
Camel Back,A.B. Skhy,9
Camelot,NLE Choppa,3
Camouflage,Brad Paisley,8
Campfire Girls,Billy Joe Royal,9
Can I,Kehlani Featuring Tory Lanez,4
Can I Call You My Girl,PC Quest,5
Can I Change My Mind,Tyrone Davis,0
Can I Get A Witness,Marvin Gaye,2
Can I Get A Witness,Lee Michaels,3
Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,1
Can I Get To Know You Better,The Turtles,8
Can I Have It Like That,Pharrell Featuring Gwen Stefani,4
Can I Have This Dance,Zac Efron & Vanessa Hudgens,9
Can I Stay With You,Karyn White,8
Can I Touch You...There?,Michael Bolton,2
Can I Trust You?,The Bachelors,4
Can The Can,Suzi Quatro,5
Can This Be Real,Natural Four,3
Can U Believe,Robin Thicke,9
Can U Feel It,3rd Party,4
Can U Get Wit It,Usher,5
Can We Still Be Friends,Robert Palmer,5
Can We Still Be Friends,Todd Rundgren,2
Can We Talk,Tevin Campbell,0
Can You Do It,Grand Funk Railroad,4
Can You Do It,The Contours,4
Can You Feel It,The Jacksons,7
Can You Feel It,Bobby Goldsboro,7
Can You Feel Me,Dru Down,9
Can You Feel The Beat,Lisa Lisa And Clult Jam With Full Force,6
Can You Fool,Glen Campbell,3
Can You Get To That,Funkadelic,9
Can You Handle It?,Graham Central Station,4
Can You Jerk Like Me,The Contours,4
Can You Please Crawl Out Your Window?,Bob Dylan,5
Can You Read My Mind,Maureen McGovern,5
Can You Stand The Rain,New Edition,4
Can You Stop The Rain,Peabo Bryson,5
Can Your Monkey Do The Dog,Rufus Thomas,4
Can't Be Broken,Lil Wayne,1
Can't Be Friends,Trey Songz,4
Can't Be Really Gone,Tim McGraw,8
Can't Be Tamed,Miley Cyrus,0
Can't Believe,Faith Evans Featuring Carl Thomas,5
Can't Believe It,T-Pain Featuring Lil Wayne,0
Can't Buy Me Love,The Beatles,0
Can't Change My Heart,Cate Bros.,9
Can't Cry Anymore,Sheryl Crow,3
Can't Cry Hard Enough,The Williams Brothers,4
Can't Deny It,Fabolous Featuring Nate Dogg,2
Can't Die,Juice WRLD,4
Can't Explain,Lil Baby,9
Can't Feel My Face,The Weeknd,0
Can't Fight The Moonlight,LeAnn Rimes,1
Can't Fight This Feeling,REO Speedwagon,0
Can't Find The Time,Rose Colored Glass,5
Can't Find The Time,Orpheus,7
Can't Forget You,Gloria Estefan,4
Can't Get Enough,J. Cole Featuring Trey Songz,5
Can't Get Enough,Willie Max Featuring Raphael Saadiq,4
Can't Get Enough,Patty Loveless,9
Can't Get Enough,Bad Company,0
"Can't Get Enough Of You, Baby",? (Question Mark) & The Mysterians,5
Can't Get Enough Of Your Love,Taylor Dayne,1
"Can't Get Enough Of Your Love, Babe",Barry White,0
Can't Get Enuff,Winger,4
Can't Get It Out Of My Head,Electric Light Orchestra,0
Can't Get Over (The Bossa Nova),Eydie Gorme,8
Can't Get Over Losing You,Donnie Elbert,9
Can't Get Started,Peter Wolf,7
Can't Get Used To Losing You,Andy Williams,0
Can't Get You Off My Mind,Lenny Kravitz,6
Can't Get You Out Of My Head,Kylie Minogue,0
Can't Get You Out Of My Mind,Lil Suzy,7
Can't Give You Anything (but My Love),The Stylistics,5
Can't Go For That,Tamia,8
Can't Have Everything,Drake,8
Can't Help But Love You,The Standells,7
Can't Help But Wait,Trey Songz,1
Can't Help Falling In Love,Christina Grimmie,7
Can't Help Falling In Love,Corey Hart,2
Can't Help Falling In Love,Al Martino,5
Can't Help Falling In Love,Andy Williams,8
Can't Help Falling In Love,Elvis Presley With The Jordanaires,0
Can't Help Lovin' That Girl Of Mine,The Excels,9
Can't Help Myself,Gerald Levert,9
"Can't Hide Love,Earth", Wind & Fire,3
Can't Hold Back (Your Loving),Kano,8
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,0
Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,1
Can't Keep A Good Man Down,Eddie Money,6
Can't Knock The Hustle,JAY-Z,7
Can't Leave 'Em Alone,Ciara Featuring 50 Cent,3
Can't Leave Without It,21 Savage,5
Can't Let Go,Laurnea,5
Can't Let Go,Anthony Hamilton,7
Can't Let Go,Mariah Carey,0
Can't Let Go,Stephen Stills,6
Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,0
Can't Let You Out Of My Sight,Chuck Jackson & Maxine Brown,9
Can't Nobody,Kelly Rowland,9
Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),0
Can't Nobody Love You,Solomon Burke,6
Can't Put A Price On Love,The Knack,6
Can't Raise A Man,K. Michelle,9
Can't Remember To Forget You,Shakira Featuring Rihanna,1
Can't Satisfy,The Impressions,6
Can't Say,Travis Scott,3
Can't Say Nothin',Curtis Mayfield,8
Can't Seem To Make You Mine,The Seeds,4
Can't Shake Loose,Agnetha Faltskog,2
Can't Shake You,Gloriana,8
