song,artist,class,track_id,popularity
Look What They've Done To My Song Ma,The New Seekers featuring Eve Graham,1,5wb1tQhNeXSOFuVWHeNJLl,52
"Look What They've Done To My Song, Ma",Ray Charles,6,0MiongYNAMjoIbke2VOSX3,18
Look What You Done For Me,Al Green,0,0ZhwlFI7I69yaXphO7t5R8,40
Look What You Made Me Do,Taylor Swift,0,1P17dC1amhFzptugyAO7Il,80
Look What You've Done,Jet,3,0ZSmRnXnP5fdANtVlCok1g,61
Look What You've Done,Pozo Seco Singers,3,15mNqJkj7JNSzgYuae5pPZ,10
Look What You've Done To Me,Boz Scaggs,1,76MPV2FNIV50SBAs9Tmzss,44
"Look What You've Done To My Heart,Marilyn McCoo & Billy Davis", Jr.,5,5wb1tQhNeXSOFuVWHeNJLl,52
Look Who's Blue,Don Gibson,5,71S4k4BBKsR5FtlQit8r0D,10
"Look, Here Comes The Sun",The Sunshine Company,5,47OCaZuMhBZLatdD39cwmp,28
Look-Ka Py Py,The Meters,5,5x9239aGsatbpoPHSbDXBv,35
Lookin Boy,Hot Stylz Featuring Yung Joc,4,00RYiT3a2lNQ1wTKBQXWSw,43
Lookin' At Me,Mase Featuring Puff Daddy,0,2dieHErJLwG7fOzD8WAtFO,49
Lookin' Back,Bob Seger,9,1qJdYt8OBaF1FNNF5vYfxz,29
Lookin' For A Good Time,Lady Antebellum,6,1Ec7xc3zWcd4ysMINmr9LW,41
Lookin' For A Love,Bobby Womack,0,0M6W7eZ1FWKcFFFtzAxjzO,30
Lookin' For A Love,The Valentinos,7,2beuPsXFRVeo6zYFoyujfp,27
Lookin' For Love,Johnny Lee,0,5pvNhGuCow3Eq1nWbP3Sco,57
Lookin' For Love,Ray Conniff And The Singers,9,3OxZRHorxhJmbNtjr0j4hE,57
Lookin' For That Girl,Tim McGraw,8,4tK5L8FD5Gl1dSwhzXuU6K,30
Lookin' Out For #1,Bachman-Turner Overdrive,6,4WbssgiyaXQpri2KNcfROs,36
Lookin' Out My Back Door/Long As I Can See The Light,Creedence Clearwater Revival,0,1YqJSpIxdavjQ8BxAttU0r,71
Lookin' Through The Windows,Jackson 5,1,6xgj1R3NoymZzjnjgxywLd,32
Looking Back,Joe Simon,6,2STSpwPnkPkSK4hVirHUq7,6
Looking Back,Nat King Cole,8,4tRnUUeXZYLuiF6YvaYuBB,25
Looking For A Fox,Clarence Carter,6,3DXYb1QKSQn6XmClVorPqN,39
Looking For A Love,The J. Geils Band,3,3dbNcwx4bS1ocNheiMWl8M,29
Looking For A New Love,Jody Watley,0,7BeV8s7R68eqPelMmvp5tu,43
Looking For A Stranger,Pat Benatar,3,1iTb1iholOxAcDZKSqODpc,28
Looking For Love,Connie Francis,4,0JqEy94wlCGSkbvRnONQY1,13
Looking For Mr. Do Right,Jade,6,6yosQszs2pOEkmGKOqagmN,24
Looking For Space,John Denver,2,53Pun4aCDqLIFFb47axzZ2,44
Looking For You,Kirk Franklin,6,7lXbmBVZsyhxsxBzodG1w3,53
Looking Over My Shoulder,'Til Tuesday,6,6cKVs98HYwa4yNqx8I6lFT,21
Looking Through Patient Eyes,P.M. Dawn,0,5XT320MZDtmX9Qz4wq0tD8,38
Looking Through The Eyes Of Love,The Partridge Family Starring Shirley Jones Featuring David Cassidy,3,3fiWru4ins2Mso83shTZTz,48
Looking Through The Eyes Of Love,Gene Pitney,2,6iUR29cUJ9vNrneCYnGrBN,30
Looking Through Your Eyes,LeAnn Rimes,1,5es9FeUsKa8P8bB5iuN2co,40
Looking With My Eyes,Dionne Warwick,6,12FIghS5yN4x631WvX4Kvc,33
Looks Like Love Again,Dann Rogers,4,4CMsCR7NnvSUFfEC50LZgV,2
Looks Like We Made It,Barry Manilow,0,3QqO9FxVrikwo7kS5ls3kQ,47
Looks That Kill,Motley Crue,5,74BDVL4TC3P8wyrYViuVjO,65
Looky Looky (Look At Me Girl),The O'Jays,9,4YvdKW8g1EMq8KR2xkbQuM,3
Loop De Loop,Johnny Thunder,0,12KirOpUDcCAjySIfqxSng,14
Loose Booty,Sly & The Family Stone,8,2bODSpA5V6atKBN5WKinQG,29
Lord Above,Fat Joe & Dre Featuring Eminem & Mary J. Blige,9,7q0VdsXafFQIYfk3eZpwTq,42
Lord I Need You,Kanye West,6,5Iq6pIudd4KfuxZqf8872b,57
Lord Knows,Meek Mill,8,57hCSu4zMTdnSum7NBL1Ye,59
"Lord, Mr. Ford",Jerry Reed,6,0Zh7kkQ9GcL5wGaGkFubeI,38
Lorelei,Styx,2,0Ku4H5iDJZnsClOF16le4g,44
Lose,KSI x Lil Wayne,8,07HKBbz2DTVqVyMJtdbqQb,0
Lose Again,Linda Ronstadt,7,0ONrTsYOnruqQt2y17tRKR,25
Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,0,0UaMYEvWZi0ZqiDOoHU3YI,68
Lose Her,Bobby Rydell,6,10WBKR8tDk416oDMm6wshS,49
Lose It,Quavo Featuring Lil Baby,9,7epGknfpAlH1u33S71Ur1o,62
Lose It,Kane Brown,2,7epGknfpAlH1u33S71Ur1o,62
Lose My Breath,Destiny's Child,0,4dvQg9sD8k9y4qiEURuj8v,61
Lose My Mind,Young Jeezy Featuring Plies,3,5yD7ez14JiNr0ghVzGlFhR,0
Lose My Mind,Brett Eldredge,4,1qC0pi9ZH47XDjvaNbg8ch,54
Lose Somebody,Kygo & OneRepublic,8,3AbqeYIohfQhMhDmrk5u8M,0
Lose You,Drake,6,2Na0z2gfN67Rzf0vp74Wi3,62
Lose You To Love Me,Selena Gomez,0,4l0Mvzj72xxOpRrp6h8nHi,82
Lose Yourself,Eminem,0,5Z01UMMf7V1o0MzF86s6WJ,77
Loser,Glee Cast,9,3iAvTn62s7rvE6hm6fFodt,51
Loser,3 Doors Down,5,1aC1IBAETh2XYGOE8kCC6t,60
Loser,Beck,0,5PntSbMHC1ud6Vvl8x56qd,71
Loser Like Me,Glee Cast,0,3iAvTn62s7rvE6hm6fFodt,51
Losers,The Weeknd Featuring Labrinth,8,0yTGQpPOgcsS8Xqp5bQO58,70
Losers Weepers - Part I,Etta James,9,4Hhv2vrOTy89HFRcjU3QOx,75
Losin Control,Russ,6,4cxMGhkinTocPSVVKWIw0d,75
Losin' Myself,Debbie Gibson,8,1lJbg8mTC0pnt2fyzdijS7,15
Losing Grip,Avril Lavigne,6,2LA4v20vokK9Uaj7WEEMaf,59
Losing My Religion,Dia Frampton,5,0Q5U5alAt2pjop9331E5cQ,33
Losing My Religion,Glee Cast,5,4VXoOYmknI2CqzkmXdLc8k,40
Losing My Religion,R.E.M.,0,31AOj9sFz2gM0O3hMARRBx,84
Losing Sleep,Chris Young,5,6waqLPcT6ruMhmd36OhmFO,57
Losing You,Mocca Soul,9,2V6f3v7tXE6Z8HktPLtxhM,33
Losing You,Dusty Springfield,9,4imOI9rBD6RW7SgDjyWp9N,8
Losing You,Brenda Lee,0,78HTdAIfx2UBmFWZN4s7A6,41
Losing Your Love,Jim Reeves,8,1LAK4k1Bk0bKsZgamDGM5U,17
Losses,Drake,5,6fLVTVaHWaEfVKfEgbkf4D,56
Lost,Gorilla Zoe,7,6XIiqQp6A0gzaIEaDszkZX,52
Lost,Faith Hill,6,7fN2R6wBvpnLh2Kzt5qZVH,26
Lost,NF Featuring Hopsin,7,1PTVGdcYyLFnJKVOkaxQWj,63
Lost,Michael Buble,9,6vhYDNMZgffPwcdXdvMqCS,59
Lost,Jerry Butler,6,6b5uFs8UrprdsULSUU4MvU,8
Lost Boy,Ruth B,2,4h0zU3O9R5xzuTmNO7dNDU,72
Lost Cause,Billie Eilish,2,4191RXFPa7Ge9XkA4cWlna,71
Lost Her In The Sun,John Stewart,3,2blMYwiIdHSLfQE70angqP,14
Lost Horizon,Shawn Phillips,6,5s82lxQkTVBhL1dhg1rBni,19
Lost In Emotion,Lisa Lisa And Cult Jam,0,3zsyZzMZiKlFiiW1VnerX9,44
Lost In Japan,Shawn Mendes X Zedd,4,79esEXlqqmq0GPz0xQSZTV,71
Lost In Love,Nastyboy Klick,5,6P7YTkNb3C4ZWZI6FnmKMd,49
Lost In Love,Air Supply,0,6MfVSA5iKBPHzo6RGARjL0,65
Lost In Love,New Edition,3,4pcweTeOtJdAPnmYCBrKKE,38
Lost In Paradise,Evanescence,9,7c8unZeNL9gI6Go9DgGYpb,52
Lost In The Citadel,Lil Nas X,8,6th8IdY4lYeM0QlSQJhhkp,58
Lost In The Echo,Linkin Park,9,2oNYsdCasRRlz1shXFAz7D,68
Lost In The Fire,Gesaffelstein & The Weeknd,2,7aGMQfjqshpXgrU5z3jQ6u,0
Lost In This Moment,Big & Rich,3,6WacAQkSA7QkEPnxse7WWw,50
Lost In You,Garth Brooks as Chris Gaines,0,5ChbGeH1lFt7SEM3mwm3Tm,18
Lost In You,Rod Stewart,1,0RBqiot4WkkT43A3ATFniq,37
Lost In Your Eyes,The Jeff Healey Band,9,18RkEaGWs0TMee1o0xDdN6,22
Lost In Your Eyes,Debbie Gibson,0,6PMDILZiYo4YzMBbE0dGK9,65
Lost In Your Love,John Paul Young,5,4o98ObfzbtD12rDiBiPnLn,25
Lost Love,H.B. Barnum,3,6uEuTHzvNheYW4Hj7HhPaJ,1
Lost One,Jay-Z Featuring Chrisette Michele,5,206QiQ5OnKTZE3cnuMYu3H,45
Lost Someone,James Brown And The Famous Flames,4,5HveO08yOVzUGTs48bYzU9,22
Lost Soul,Bruce Hornsby & The Range With Shawn Colvin,8,5iI8DYBK1Vegbzh7aYHJ1m,16
Lost Stars,Matt McAndrew & Adam Levine,8,5wHaZHMw8PZQIoKqGqI7oE,40
Lost Without U,Robin Thicke,1,4V2F0DZrAXOWq9hkwMMG3x,63
Lost Without U,Chris Jamison & Adam Levine,6,3cWI6Hj9LQ0MfMuhw9uSMc,67
Lost Without Your Love,Bread,0,1aRncYBtdizYoVKcSt8oaY,59
Lost You Anyway,Toby Keith,6,25KX7nIM4INAkiGH7LY8xF,22
Lost!,Coldplay With Jay-Z,3,1y0ZoHeeEd0XTT8X7SnSq3,37
Lot Of Leavin' Left To Do,Dierks Bentley,4,2S2dKZqymLiKM89JtQX2ki,45
Lotta Love,Nicolette Larson,0,2bS2tETCzUmjALnXEvhOGo,57
Lotus,Lil Uzi Vert,4,4SnlSaLJJ7reJMCHM5YUuX,54
Lotus Flower Bomb,Wale Featuring Miguel,3,3MAgQuClHcAV8E9CbeBS6f,68
Loud,Mac Miller,5,2m9fyiIA1ADsjZTG9qcnQI,56
Louder Than Love,TKA,6,3ylVpluvCr27SlDvVKiCSY,39
Louie Louie,The Kingsmen,0,0iA3xXSkSCiJywKyo1UKjQ,65
"Louie, Louie",John Belushi,8,1A3X2TmqmYbOP7xQPT9PkW,30
"Louie, Louie",Fat Boys,8,2nF2qipJgHQvZYtFmrSoQ7,16
"Louie, Louie",The Sandpipers,2,4qCRAIIe0OT9MRx2MKZymV,26
Louisiana Man,Bobbie Gentry,9,4l4CZeKh4CkbVi9FlMRSkr,16
Louisiana Man,Pozo Seco Singers,9,1qr4063nTkNEjc78KpjXlN,4
Louisianna,Mike Kennedy,6,17fagsc4BalTg1Jo0Gu4m5,44
Loungin,LL Cool J,0,0UN5OvKlbg06LnZyVk48ll,60
Love,Lana Del Rey,4,7MtVPRGtZl6rPjMfLoI3Lh,72
Love,Keyshia Cole,1,0W4NhJhcqKCqEP2GIpDCDq,79
Love,Musiq Soulchild,2,6uSa5iCMwPr10Ftpz8w09b,56
Love,The Lettermen,4,1gMMY095TNREZ8ZZYsfM5L,40
Love (Can Make You Happy),Mercy,0,7DeAxFh0hdupc0nzzM3jAa,36
Love (Makes Me Do Foolish Things),Martha & The Vandellas,6,7cdRfsOoTmHBOBuhOC4Ezv,27
Love (Makes the World Go 'round),Paul Anka,2,4M24a4FcmIkuCGjEZ3MZMN,19
Love Again,Dua Lipa,4,4QTqkTZEhbFTP3bWOGARfM,0
Love Again,John Denver & Sylvie Vartan,8,58dCRByoBaU4pqkBrXVxmi,13
Love Ain't,Eli Young Band,4,5t8M1Ktl6TkrAAKVmYlc3E,63
Love Ain't Like That,Faith Hill,6,6CkHxQ5cq9XXOGY33nuE4q,26
Love All,Drake Featuring JAY-Z,0,4VCbgIdr8ptegWeJpqLVHH,70
Love All Over Me,Monica,5,3jmrIQTRL9ea0Xv4yCvJEJ,48
Love All The Hurt Away,Aretha Franklin And George Benson,4,7dnEwiVOWnhzDrRE8ZbJiF,0
Love Always,El DeBarge,4,3br4eo71aySdagUtjZ5m0p,35
Love And Desire (Part I),Arpeggio,6,73AOEfJukct2xrOaPXzINK,15
Love And Emotion,Stevie B,1,33JFjp9uGvSO1UxNnsBed6,10
Love And Happiness,Earnest Jackson,5,1hSjhgHpChkDddQvHAnsln,12
Love And Liberty,Laura Lee,9,2fisgD0aqgQ70yEfK1CJB9,40
Love And Loneliness,The Motors,7,07Smk4VcXSDaLXCb89q41M,15
Love And Pride,King,5,3oGcHyoXwBMIAXkgIzLoQn,47
Love And Rock And Roll,Greg Kihn,9,65mKYL1C91WVfRqbvDrUji,4
Love And Understanding,Cher,1,07JHlVmSrvUognDYYBMkOT,48
Love And Understanding (Come Together),Kool & The Gang,7,1T3aLaUZc12QnaocrSEIWq,14
Love And War,Tamar Braxton,5,3fLBmhcgWkPI47LfVQ8paB,52
Love At 1st Sight,Mary J. Blige Featuring Method Man,2,1pILUuzoFwbbDpScP6eEDU,27
Love At First Sight,Kylie Minogue,2,6ua8mbyHXTHpAmGyGpFAS2,50
Love At First Sight,Styx,2,1kwvV2LoPN0S7d66WeyTdY,29
Love Attack,James Carr,9,1hvHbbDs18cv78zfZ6iQFB,27
Love Ballad,George Benson,1,2YE96klsQUdfaQb1fkEfC8,0
Love Ballad,L.T.D.,1,3iCbTmcXnKlRZCdaYOukxq,57
Love Bites,Def Leppard,0,3Dfy8YIxq89i84t108TvMi,64
Love Bones,Johnnie Taylor,4,4QscbhPWgoercB4xv645QE,6
Love Bug,Bumble Bee Unlimited,9,2p9InWsxSanp9HH1nQKN8H,66
Love Bug,Jack Jones,7,1yos5TEkNmPVPYGxtWIJP4,0
Love Bug Leave My Heart Alone,Martha & The Vandellas,2,6bGpztCCWPPk1Xck6ibpZb,12
Love Came To Me,Dion,0,1lSxosAXNmtgNBMZfFKSpB,29
Love Can Move Mountains,Celine Dion,3,38XUHcIwtJoiEXTyrC8pF9,40
Love Can't Wait,Marty Robbins,6,0AQquaENerGps8BQmbPw14,67
Love Changes (Everything),Climie Fisher,2,1y748kOQshZECWk5MddfOv,64
Love Changes Everything,Honeymoon Suite,9,4DAHDSsSl1mgI99dsYRfT5,37
Love Child,Sweet Sensation,1,4CjgSHKDVHahi0oMSlA7Vh,25
Love Child,Diana Ross & The Supremes,0,69EILuL34ggLWQsa626bes,48
Love Come Down,Evelyn King,1,3ZpSFamHHJE4kL59IePR7P,52
Love Comes Quickly,Pet Shop Boys,6,4789vxAh2p3QrPtdWgeHK0,49
Love Corporation,The Hues Corporation,6,4BoVOyI7j7j7fQNUdQDTGL,14
Love Crazy,Atlantic Starr,7,6F1KTBRRaRn63tYdb8oxIB,9
Love Cries,Stage Dolls,4,1nqLtisKUseNx2TMEkOVPm,26
Love Desire,Sandee,4,64xtbpPovuAlNheWuCtOww,6
Love Don't Cost A Thing,Jennifer Lopez,0,1fgvJXlcZ7uIddMpqsqw0L,68
Love Don't Die,The Fray,5,6IDDwI0YOCAUDhMZltQekS,56
Love Don't Live Here,Lady Antebellum,5,16vNQhg2y5RDkkNaQExLTL,51
Love Don't Live Here Anymore,Madonna,7,47FuoKu4JpHW8o4TiST583,44
Love Don't Live Here Anymore,Rose Royce,3,3pVsGhUEBZKFtn0n8zjS0H,51
Love Don't Love Nobody - Pt. I,The Spinners,1,0Bvhclemd0HbPcOIfUfD2Y,40
Love Don't Love You,En Vogue,3,539OFwg53sCwJAxQ1gV7qX,20
Love Don't Run,Steve Holy,7,1dXUWskP4zy7Inqpfy5hf6,36
Love Don't You Go Through No Changes On Me,Sister Sledge,9,1zjjycn93jLHoPkuWk4TEL,24
Love Done Gone,Billy Currington,5,74W0bOVbd1xLglztYp8bbl,44
Love Drought,Beyonce,4,2RQAG0wQt35UzAPEyVJFWN,60
Love Drunk,Boys Like Girls,2,20X9OeC606XNwEtDBOym5u,63
Love Explosion,Troy Keyes,9,7IKziXch2FOV1GPXsLom6l,3
Love Eyes,Nancy Sinatra,1,28st5OVMNqrgTkIP1IflEi,12
Love Faces,Trey Songz,6,1lUQPlbxDG7x8O8rwbxTRt,56
Love Finds It's Own Way,Gladys Knight And The Pips,4,63JVnlHLL6QffPbKiydH1g,18
Love Fire,Jigsaw,2,2hjBw1Z3n1xiGJdn59ACpU,14
Love For Free,Rell Featuring Jay-Z,8,1kvVVUEGB0DQNVOuzJVnmG,37
Love For Love,Robin S.,5,47iKV0KlcvlflSsrCPD3TQ,44
Love For Sale,Arthur Lyman Group,4,5PnRtThBsAgt1pS3vcTZ0x,0
Love Galore,SZA Featuring Travis Scott,3,0q75NwOoFiARAVp4EXU4Bs,77
Love Gets Me Every Time,Shania Twain,2,0sWuCk3I32giCWbub1ySZC,50
Love Gets Rough,Troy Newman,9,5GVTSRvxUuPwT4PaTfvKKg,9
Love Gonna Pack Up (And Walk Out),The Persuaders,6,3q9e1qjPQAqZOQLR2BBqVK,24
Love Grammar,John Parr,8,1lZeAoeRbCSKRyqx1PBvT6,58
Love Grows (Where My Rosemary Goes),Edison Lighthouse,0,5Ts1DYOuouQLgzTaisxWYh,75
Love Gun,KISS,6,0SPBrxOUEMIKugXR4bFhxs,62
Love Hangover,Diana Ross,0,7dmRuUF5hBwXGXFe978PlY,0
Love Hangover,The 5th Dimension,7,3nYDkbQir4bjV42IP1mGl8,5
Love Has A Mind Of Its Own,Donna Summer,6,1EGREN0Xofe8sWGZOAsxUh,20
Love Has Finally Come At Last,Bobby Womack & Patti LaBelle,8,03HRxtQo0UbQjqshUDSR9Y,31
Love Has No Pride,Linda Ronstadt,5,43xZPZuBDfkj43E6Ll6o52,33
Love Has Taken Its Toll,Saraya,6,0xoTEpWW6JDmVpnoQo5Oxl,31
Love Her Madly,The Doors,1,3MFFDRC4wTN9JNGtzXsZlN,67
Love Hurts,Jim Capaldi,9,0JzfGs5KasFMUUYeSrLhXV,26
Love Hurts,Nazareth,0,1i5oEx2vFczQ2sCY3c6Kn5,59
Love II Love,Damage,8,1m1xRfGOhuGUdgbqfU0U0B,36
Love In 'C' Minor - Pt. I,Cerrone,3,2gn7anBRe9H5zzkRKtFIcN,29
Love In An Elevator,Aerosmith,0,1l6DV8qhmCdgOKLSAFzPOe,58
Love In Every Room,Paul Mauriat And His Orchestra,5,6PJa8wlBrugGjMYFELF4au,31
Love In Siberia,Laban,8,0HmRJrupwJrD2BF8oNjPUr,40
Love In Store,Fleetwood Mac,2,41tJM6A0L02Rw6JSS5iThp,35
Love In The City,The Turtles,9,1c1PsSNvo3ylcBctdpd3QW,7
Love In The First Degree,Bananarama,4,2qjWA8QruRCkoFZUQJR4SQ,55
Love In The First Degree,Alabama,1,1rkpNfn7l4PcAreJwht9JO,44
Love In The Shadows,Neil Sedaka,1,6kCqXIGCTnnH26n9qlcVR3,1
Love In Them There Hills,The Vibrations,9,2rjaHAF0MzEpxVVYkh8Bnj,2
Love In This Club,Usher Featuring Young Jeezy,0,5j0McHPthKpOXRr3fBq8M0,72
Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,1,5j0McHPthKpOXRr3fBq8M0,72
Love Is,Alannah Myles,3,3IYb8pVjQG77awbkC4CuBV,43
Love Is A 5-Letter Word,James Phelps,6,0jTX2E4WX4BtSnoVRUGZJX,5
Love Is A Battlefield,Pat Benatar,0,4wYqPn3Kg3vZrkVgW2oqAG,66
Love Is A Beautiful Thing,Phil Vassar,4,3XOFkS6Fvi3IqBTq4i73Xa,33
Love Is A Doggone Good Thing,Eddie Floyd,9,6UhCn5qXW38VC0VzEgFqXS,6
Love Is A House,Force M.D.'s,7,2FugBtxISbWkPCgEpUT2OQ,43
Love Is A Hurtin' Thing,Lou Rawls,1,6vR08FrdLqK0hiC2Y75s4O,42
Love Is A Killer,Vixen,7,2ZMO4x1D3aeXP1ISozKOnU,39
Love Is A Rock,REO Speedwagon,6,7JLFGPUo8ytYKPkOY9XSsU,19
Love Is A Rose,Linda Ronstadt,6,2v6HBaafQ3kHEBZqvttnOw,40
Love Is A Stranger,Eurythmics,2,2jItmTTkIL6SkvABXsTaYT,53
Love Is A Wonderful Thing,Michael Bolton,0,2LCIRBYUBMFy9hL81qthi1,51
Love Is Alive,3rd Party,6,5vVuiXoHyRGxJeCaHUpgae,54
Love Is Alive,Gary Wright,0,5vVuiXoHyRGxJeCaHUpgae,54
Love Is All,Engelbert Humperdinck,9,4jviBh49BPwUSi0VRcja8Q,40
Love Is All Around,Wet Wet Wet,4,0PCGfA36HrVPmsBZJ57zOU,71
Love Is All Around,The Troggs,0,5psbwXbjlWCqmLVzIqif7Q,54
"Love Is All I Have To Give,The Checkmates", Ltd.,6,286qmvt9ztc3vTIFSoNxo3,12
Love Is All We Need,Vic Dana,5,4ep8BNCyKcSj2zFbeUenSv,35
Love Is All We Need,Mel Carter,4,2XdDxK8mLhaOdXPBpMxOkV,31
Love Is All We Need,Tommy Edwards,1,5dlkxc2osa9SHiGEgTwGgW,29
Love Is All You Need,High Inergy,8,6NjWD3HOTujo7QP96NtWvM,20
Love Is Alright Tonite,Rick Springfield,1,0q9kwsDddMpLd5PVctArlK,34
Love Is An Open Door,Kristen Bell & Santino Fontana,4,19fA975x4mcpNBFc5SlPUR,0
Love Is Better In The A.M. (Part 1),Johnnie Taylor,7,6U7kl15TucIlCdJiV2qBnb,5
Love Is Blind,Eve Featuring Faith Evans,3,6gsmFgUiSTuinJlScwFODv,55
Love Is Blue,Al Martino,5,0XLXN9FPQIOl9v7J4TrrF5,24
Love Is Blue (L'Amour Est Bleu),Claudine Longet,7,5Mu3aWaQn96AGvLld0aNWt,28
Love Is Blue (L'Amour Est Bleu),Manny Kellem - His Orchestra And Voices,9,1X3QZcv5bSyuibFazrif9u,43
Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra,0,6vUhLEkY17FlxjEysVA6SX,43
Love Is Contagious,Taja Sevelle,6,0V1ttEDFkz1d3w59nLqnUI,34
Love Is Forever,Billy Ocean,1,3XxqngUZVOnZQ5YJmskdyK,33
Love Is Free,Sheryl Crow,7,5vj8PYuTycbVstCKzg5HbL,26
Love Is Funny That Way,Jackie Wilson,9,4lVTdtJVlXSe8n0ZNNyxLd,4
Love Is Gone,David Guetta & Chris Willis,9,2MGRnjJc7C0z3EOEWRqcMw,62
Love Is Gonna Come At Last,Badfinger,6,1bAAzNDtN9VMcYrxCbOUsw,20
Love Is Here And Now You're Gone,The Supremes,0,4KUGhh0lsJ8GxQJ1Um8UrB,38
Love Is In Control (Finger On The Trigger),Donna Summer,0,4mH6UBtgnFdjeBlS8HRIUX,42
Love Is In The Air,John Paul Young,0,3c4OULLWwgRqBfA2dJtRuY,67
Love Is Just A Four-Letter Word,Joan Baez,8,5NNSLOPIXs1rQE6hDNFS5e,40
"Love Is Life,Earth", Wind & Fire,9,2Xz3YbSjZqWdPWcSucfCVB,21
Love Is Like A Rock,Donnie Iris,3,6GMyxGEdbHl2Wj8s32LWC6,38
Love Is Like An Itching In My Heart,The Supremes,0,59tAS0swoeibMJQzySh6FH,38
Love Is Like Oxygen,Sweet,0,58gcsPyG1xsD4uNtDiMC4c,44
"Love Is Me, Love Is You",Connie Francis,6,4z4SusnMxN14ARWJiDTt2o,2
Love Is On Its Way,Jonas Brothers,8,20ILnt1ckabPVF562uXgpF,25
Love Is On The Way,Saigon Kick,1,3F3n2V9XBrtb1omqLfcNPe,51
Love Is Strange,Peaches & Herb,1,3gc9gSVlBLyzacDErABC2j,18
Love Is Strong,The Rolling Stones,9,3Is1ugfPG3hdFWTq15nNBV,54
Love Is The Answer,England Dan & John Ford Coley,0,2jto2mk883akXynLqkdung,52
Love Is The Drug,Roxy Music,2,3wtMkvedoWMQ3XTKv7tqcZ,59
Love Is The Hero,Billy Squier,7,5X2mOJ0i98xUOJh90QGZcZ,39
Love Is The Key,Maze Featuring Frankie Beverly,7,4OtmGKpBsCJF6HG0xX9tgw,27
Love Is The Message,MFSB Featuring The Three Degrees,8,3rwrt4Ks6N6EWIfjfIfLAP,40
Love Is The Ritual,Styx,7,5stIYIS2BnzkSzKeVUimdj,22
Love Is The Seventh Wave,Sting,1,2tnlTf2pIIYlQtUAo5AbNE,48
Love Is The Sweetest Thing,Saverio Saridis,8,5Dk3tF5OY7RSpDizMFtzZu,8
Love Is What You Make It,The Grass Roots,5,2eqOqa4VtkRQwpnondSO3l,5
Love Is Your Name,Steven Tyler,7,1GssKKu8x17zi6eTSHzPj8,39
Love Jones,Brighter Side Of Darkness,1,46Qk7yYzkQq0b4wctCKP2M,36
Love Kills,Freddie Mercury,6,4HeNuE5fHrBQFErXCdVU7s,28
Love King,The-Dream,9,2AGgputZd6NC15fPhZdhcN,29
Love Land,Charles Wright And The Watts 103rd Street Rhythm Band,1,5tMuapLvDtmai49KiqXKnu,27
Love Language,Ariana Grande,7,6NYtLvyThMT0oALFdJFdzq,59
Love Letters,Elvis Presley,1,70VGbJWNkb6xZyjgR3GpQP,38
Love Letters,Ketty Lester,0,3DDV3CsZan0GcUVZAtvs7N,40
Love Lies,Khalid & Normani,0,0eS8rVOWGl64WViEzxsvlE,4
Love Lifted Me,Kenny Rogers,9,6U9QQlA8x0lLpsQJHhMfxl,47
Love Light,Yutaka,8,6WOW9QISnyXNJZg7FCaJ0p,32
Love Light In Flight,Stevie Wonder,1,5TKz8J4Noz4nZSFIOpHpMm,36
Love Like A Man,Ten Years After,9,5NMJ9LHPYXWu02VlAVQOpp,34
Love Like Crazy,Lee Brice,4,6Ozp6ac86CSHMik8lbvJuM,64
Love Like This,Natasha Bedingfield Featuring Sean Kingston,1,5coEOBT0aQ8LjCErzj1wq5,0
Love Like This,Faith Evans,0,7MQywXGHEev7JmwwIzMcao,66
Love Like Winter,AFI,6,3cDE9Yn4GrsxSrlMCLdmTT,51
Love Like Woe,The Ready Set,2,4XRZbiVdsA5qv6f6qP70lS,53
Love Lockdown,Kanye West,0,1kxeWHF9PrCVZHvVskv8lg,65
Love Machine,The O'Kaysions,7,5qvYafwWLR9rVfO5TiYg1Z,5
Love Machine (Part 1),The Miracles,0,28WMPttAOsyV90WNiMXESa,5
Love Make The World Go Round,Jennifer Lopez & Lin-Manuel Miranda,7,6VnHihfEXymlCctRroSvWo,7
Love Makes A Woman,Barbara Acklin,1,51sulFzBlSrbU1G2IAbfgV,30
Love Makes The World Go 'round,Perry Como,3,6ztOUDdO1T7ywpBrcnXC21,4
Love Makes The World Go Round,Deon Jackson,1,0GHNwEhN2tckImwQ0eP4n6,31
Love Makes The World Go Round,Odds & Ends,8,2c8CFGHTzwc6twtqeffrlm,0
Love Makes The World Go Round,Kiki Dee,8,7Hpn7BlPmjBvwBRwqZ7OiW,2
Love Makes Things Happen,Pebbles,1,5J8FSmpybnVziZhErdhZlT,43
Love Man,Otis Redding,7,16dz1n3ctolQbuZPtvHVqH,58
Love Me,Lil Wayne Featuring Drake & Future,0,2XHzzp1j4IfTNp1FTn7YFg,80
Love Me,Lil Tecca,9,4e0FYxSROat25pH16zMTZI,75
Love Me,Justin Bieber,3,0pwYLVXVknPSGUQb39cePC,68
Love Me,The 1975,9,5hRzAbY2AAO258hL6oqsqO,55
Love Me,Tracie Spencer,4,0Q7aNolyWuEFAk53EGql50,28
Love Me,112 Featuring Mase,1,2SLZ2rX5773RS16mcqBxG7,64
Love Me,The Rascals,9,2GI6Y06vuos2sOgZiXhU2y,10
